Date,RLJ
2012-09-12,10.734612464904785
2012-09-13,10.965717315673828
2012-09-14,10.977270126342773
2012-09-17,10.983051300048828
2012-09-18,11.006162643432617
2012-09-19,10.879054069519043
2012-09-20,10.902161598205566
2012-09-21,11.139043807983398
2012-09-24,11.12749195098877
2012-09-25,10.983051300048828
2012-09-26,11.06173038482666
2012-09-27,11.085042953491211
2012-09-28,11.020930290222168
2012-10-01,11.090868949890137
2012-10-02,11.073384284973145
2012-10-03,11.009275436401367
2012-10-04,11.073384284973145
2012-10-05,11.07921314239502
2012-10-08,10.99179458618164
2012-10-09,10.869403839111328
2012-10-10,10.75866985321045
2012-10-11,10.747014999389648
2012-10-12,10.647937774658203
2012-10-15,10.700387954711914
2012-10-16,10.781978607177734
2012-10-17,10.694557189941406
2012-10-18,10.723698616027832
2012-10-19,10.583826065063477
2012-10-22,10.601309776306152
2012-10-23,10.490575790405273
2012-10-24,10.455606460571289
2012-10-25,10.432297706604004
2012-10-26,10.379841804504395
2012-10-31,10.385669708251953
2012-11-01,10.455606460571289
2012-11-02,10.525545120239258
2012-11-05,10.350702285766602
2012-11-06,10.339048385620117
2012-11-07,10.012667655944824
2012-11-08,10.204998016357422
2012-11-09,10.350702285766602
2012-11-12,10.356529235839844
2012-11-13,10.438119888305664
2012-11-14,10.14671802520752
2012-11-15,10.006847381591797
2012-11-16,9.931081771850586
2012-11-19,10.356529235839844
2012-11-20,10.53136920928955
2012-11-21,10.846090316772461
2012-11-23,10.787809371948242
2012-11-26,10.799466133117676
2012-11-27,10.572166442871094
2012-11-28,10.881059646606445
2012-11-29,10.916024208068848
2012-11-30,10.834433555603027
2012-12-03,10.898542404174805
2012-12-04,10.985963821411133
2012-12-05,11.015104293823242
2012-12-06,10.910200119018555
2012-12-07,10.985963821411133
2012-12-10,11.073384284973145
2012-12-11,11.067561149597168
2012-12-12,11.0442476272583
2012-12-13,10.927679061889648
2012-12-14,10.869403839111328
2012-12-17,10.950995445251465
2012-12-18,11.015104293823242
2012-12-19,11.073384284973145
2012-12-20,11.067561149597168
2012-12-21,11.096701622009277
2012-12-24,11.393929481506348
2012-12-26,11.160806655883789
2012-12-27,11.228551864624023
2012-12-28,11.305135726928711
2012-12-31,11.411179542541504
2013-01-02,11.78232479095459
2013-01-03,11.823562622070312
2013-01-04,11.94727611541748
2013-01-07,11.953167915344238
2013-01-08,11.959057807922363
2013-01-09,12.059208869934082
2013-01-10,12.059208869934082
2013-01-11,12.100445747375488
2013-01-14,12.0474271774292
2013-01-15,12.000295639038086
2013-01-16,12.0474271774292
2013-01-17,12.212379455566406
2013-01-18,12.253617286682129
2013-01-22,12.412680625915527
2013-01-23,12.383223533630371
2013-01-24,12.406787872314453
2013-01-25,12.52461051940918
2013-01-28,12.49515151977539
2013-01-29,12.424459457397461
2013-01-30,12.27718448638916
2013-01-31,12.318421363830566
2013-02-01,12.371437072753906
2013-02-04,12.159358978271484
2013-02-05,12.371437072753906
2013-02-06,12.288962364196777
2013-02-07,12.312529563903809
2013-02-08,12.341984748840332
2013-02-11,12.371437072753906
2013-02-12,12.406787872314453
2013-02-13,12.39500617980957
2013-02-14,12.371437072753906
2013-02-15,12.371437072753906
2013-02-19,12.371437072753906
2013-02-20,12.206488609313965
2013-02-21,12.159358978271484
2013-02-22,12.39500617980957
2013-02-25,12.212379455566406
2013-02-26,12.318421363830566
2013-02-27,12.453920364379883
2013-02-28,12.6011962890625
2013-03-01,12.724908828735352
2013-03-04,12.772039413452148
2013-03-05,12.783824920654297
2013-03-06,12.630651473999023
2013-03-07,12.724908828735352
2013-03-08,12.665998458862305
2013-03-11,12.848621368408203
2013-03-12,12.819168090820312
2013-03-13,12.919316291809082
2013-03-14,13.025360107421875
2013-03-15,13.043031692504883
2013-03-18,13.078384399414062
2013-03-19,13.037142753601074
2013-03-20,12.830952644348145
2013-03-21,12.895756721496582
2013-03-22,12.960554122924805
2013-03-25,12.942885398864746
2013-03-26,13.15993881225586
2013-03-27,13.356176376342773
2013-03-28,13.534577369689941
2013-04-01,13.39185905456543
2013-04-02,13.475105285644531
2013-04-03,13.3621244430542
2013-04-04,13.481056213378906
2013-04-05,13.368067741394043
2013-04-08,13.52862548828125
2013-04-09,13.498895645141602
2013-04-10,13.689192771911621
2013-04-11,13.766496658325195
2013-04-12,13.808120727539062
2013-04-15,13.344283103942871
2013-04-16,13.54052448272705
2013-04-17,13.243193626403809
2013-04-18,13.088574409484863
2013-04-19,13.249137878417969
2013-04-22,13.308603286743164
2013-04-23,13.4453763961792
2013-04-24,13.451318740844727
2013-04-25,13.38591194152832
2013-04-26,13.290757179260254
2013-04-29,13.37401294708252
2013-04-30,13.701079368591309
2013-05-01,13.43942928314209
2013-05-02,13.475105285644531
2013-05-03,13.754599571228027
2013-05-06,13.748658180236816
2013-05-07,13.86164379119873
2013-05-08,13.921104431152344
2013-05-09,13.718923568725586
2013-05-10,13.820016860961914
2013-05-13,13.843801498413086
2013-05-14,13.903267860412598
2013-05-15,14.028146743774414
2013-05-16,14.034092903137207
2013-05-17,14.057883262634277
2013-05-20,14.063824653625488
2013-05-21,14.063824653625488
2013-05-22,13.91515827178955
2013-05-23,13.909213066101074
2013-05-24,13.944890975952148
2013-05-28,13.96273422241211
2013-05-29,13.986523628234863
2013-05-30,13.879483222961426
2013-05-31,13.77243709564209
2013-06-03,13.992470741271973
2013-06-04,13.647562980651855
2013-06-05,13.504843711853027
2013-06-06,13.808120727539062
2013-06-07,13.921104431152344
2013-06-10,13.778392791748047
2013-06-11,13.689192771911621
2013-06-12,13.463213920593262
2013-06-13,14.022198677062988
2013-06-14,14.022198677062988
2013-06-17,13.98057746887207
2013-06-18,14.093559265136719
2013-06-19,13.546468734741211
2013-06-20,13.094523429870605
2013-06-21,13.153986930847168
2013-06-24,12.999381065368652
2013-06-25,13.088574409484863
2013-06-26,13.379705429077148
2013-06-27,13.517762184143066
2013-06-28,13.499749183654785
2013-07-01,13.49374771118164
2013-07-02,13.583788871765137
2013-07-03,13.673826217651367
2013-07-05,13.685829162597656
2013-07-08,13.745853424072266
2013-07-09,13.997964859008789
2013-07-10,13.943939208984375
2013-07-11,14.118019104003906
2013-07-12,14.075993537902832
2013-07-15,14.166033744812012
2013-07-16,14.130017280578613
2013-07-17,14.304092407226562
2013-07-18,14.406142234802246
2013-07-19,14.610221862792969
2013-07-22,14.71827220916748
2013-07-23,14.676252365112305
2013-07-24,14.46015453338623
2013-07-25,14.514183044433594
2013-07-26,14.430150985717773
2013-07-29,14.65824031829834
2013-07-30,14.790299415588379
2013-07-31,14.538192749023438
2013-08-01,14.48416805267334
2013-08-02,14.454161643981934
2013-08-05,14.328107833862305
2013-08-06,14.334110260009766
2013-08-07,14.352117538452148
2013-08-08,14.466161727905273
2013-08-09,14.598222732543945
2013-08-12,14.622232437133789
2013-08-13,14.598222732543945
2013-08-14,14.604225158691406
2013-08-15,14.34011173248291
2013-08-16,13.79987621307373
2013-08-19,13.589788436889648
2013-08-20,13.811882972717285
2013-08-21,13.853901863098145
2013-08-22,13.835886001586914
2013-08-23,13.829890251159668
2013-08-26,13.919929504394531
2013-08-27,13.655815124511719
2013-08-28,13.697835922241211
2013-08-29,13.949945449829102
2013-08-30,13.793880462646484
2013-09-03,13.769868850708008
2013-09-04,13.823893547058105
2013-09-05,13.757862091064453
2013-09-06,13.805885314941406
2013-09-09,13.997964859008789
2013-09-10,14.12402057647705
2013-09-11,14.202054023742676
2013-09-12,14.106008529663086
2013-09-13,14.274084091186523
2013-09-16,14.3160982131958
2013-09-17,14.34011173248291
2013-09-18,14.57420825958252
2013-09-19,14.544201850891113
2013-09-20,14.616228103637695
2013-09-23,14.544201850891113
2013-09-24,14.48416805267334
2013-09-25,14.568205833435059
2013-09-26,14.619664192199707
2013-09-27,14.450164794921875
2013-09-30,14.22011947631836
2013-10-01,14.41989517211914
2013-10-02,14.456216812133789
2013-10-03,14.268550872802734
2013-10-04,14.22011947631836
2013-10-07,14.23828125
2013-10-08,14.05062198638916
2013-10-09,14.05062198638916
2013-10-10,14.262495040893555
2013-10-11,14.431998252868652
2013-10-14,14.450164794921875
2013-10-15,14.292765617370605
2013-10-16,14.310925483703613
2013-10-17,14.692309379577637
2013-10-18,14.801273345947266
2013-10-21,14.855755805969238
2013-10-22,14.928401947021484
2013-10-23,15.049474716186523
2013-10-24,15.11606502532959
2013-10-25,15.297673225402832
2013-10-28,15.382424354553223
2013-10-29,15.358211517333984
2013-10-30,15.27951431274414
2013-10-31,15.2916259765625
2013-11-01,15.206871032714844
2013-11-04,15.34610652923584
2013-11-05,15.128180503845215
2013-11-06,15.11606502532959
2013-11-07,14.565181732177734
2013-11-08,14.595450401306152
2013-11-11,14.607556343078613
2013-11-12,14.71652603149414
2013-11-13,14.819432258605957
2013-11-14,14.849698066711426
2013-11-15,14.83154010772705
2013-11-18,14.879972457885742
2013-11-19,14.662038803100586
2013-11-20,14.316976547241211
2013-11-21,14.407781600952148
2013-11-22,14.450164794921875
2013-11-25,14.450164794921875
2013-11-26,14.413832664489746
2013-11-27,14.553075790405273
2013-11-29,14.613608360290527
2013-12-02,14.310925483703613
2013-12-03,14.099050521850586
2013-12-04,14.05666732788086
2013-12-05,14.068778038024902
2013-12-06,14.16563606262207
2013-12-09,14.232232093811035
2013-12-10,14.141425132751465
2013-12-11,13.76608943939209
2013-12-12,13.741877555847168
2013-12-13,13.81452465057373
2013-12-16,14.123257637023926
2013-12-17,14.371459007263184
2013-12-18,14.771005630493164
2013-12-19,14.73468017578125
2013-12-20,14.83154010772705
2013-12-23,14.898136138916016
2013-12-24,14.855755805969238
2013-12-26,14.886024475097656
2013-12-27,14.916590690612793
2013-12-30,14.861570358276367
2013-12-31,14.867687225341797
2014-01-02,14.818777084350586
2014-01-03,15.063315391540527
2014-01-06,15.044970512390137
2014-01-07,15.093880653381348
2014-01-08,15.17946720123291
2014-01-09,15.130558967590332
2014-01-10,15.228373527526855
2014-01-13,15.24059772491455
2014-01-14,15.326189994812012
2014-01-15,15.4362211227417
2014-01-16,15.332303047180176
2014-01-17,15.252825736999512
2014-01-21,15.393431663513184
2014-01-22,15.399547576904297
2014-01-23,15.368980407714844
2014-01-24,15.167237281799316
2014-01-27,15.008295059204102
2014-01-28,15.203919410705566
2014-01-29,15.057197570800781
2014-01-30,15.295616149902344
2014-01-31,15.27116584777832
2014-02-03,14.87380599975586
2014-02-04,14.806554794311523
2014-02-05,14.714851379394531
2014-02-06,14.78821086883545
2014-02-07,14.745416641235352
2014-02-10,14.95938491821289
2014-02-11,15.203919410705566
2014-02-12,15.136672019958496
2014-02-13,15.228373527526855
2014-02-14,15.515706062316895
2014-02-18,15.821369171142578
2014-02-19,15.613515853881836
2014-02-20,15.711335182189941
2014-02-21,15.839709281921387
2014-02-24,15.754124641418457
2014-02-25,15.845823287963867
2014-02-26,15.888618469238281
2014-02-27,15.723553657531738
2014-02-28,15.888618469238281
2014-03-03,15.876388549804688
2014-03-04,16.029226303100586
2014-03-05,15.97420597076416
2014-03-06,15.95586109161377
2014-03-07,16.029226303100586
2014-03-10,15.925299644470215
2014-03-11,16.05979347229004
2014-03-12,16.206512451171875
2014-03-13,16.169832229614258
2014-03-14,16.249305725097656
2014-03-17,16.328784942626953
2014-03-18,16.54274559020996
2014-03-19,16.145383834838867
2014-03-20,16.402137756347656
2014-03-21,16.48772621154785
2014-03-24,16.29210090637207
2014-03-25,16.536640167236328
2014-03-26,16.377683639526367
2014-03-27,16.27289390563965
2014-03-28,16.254405975341797
2014-03-31,16.48246955871582
2014-04-01,16.62424087524414
2014-04-02,16.457822799682617
2014-04-03,16.445491790771484
2014-04-04,16.260570526123047
2014-04-07,16.118791580200195
2014-04-08,16.322208404541016
2014-04-09,16.020179748535156
2014-04-10,15.736632347106934
2014-04-11,15.50240421295166
2014-04-14,15.668829917907715
2014-04-15,15.625680923461914
2014-04-16,15.878405570983887
2014-04-17,16.020179748535156
2014-04-21,16.174270629882812
2014-04-22,16.174270629882812
2014-04-23,16.18044090270996
2014-04-24,16.29138946533203
2014-04-25,16.16811180114746
2014-04-28,16.22358512878418
2014-04-29,16.322208404541016
2014-04-30,16.439319610595703
2014-05-01,16.537948608398438
2014-05-02,16.42083168029785
2014-05-05,16.340702056884766
2014-05-06,16.155776977539062
2014-05-07,16.40234375
2014-05-08,16.55027198791504
2014-05-09,16.667390823364258
2014-05-12,16.93243980407715
2014-05-13,16.778343200683594
2014-05-14,16.525617599487305
2014-05-15,16.62424087524414
2014-05-16,16.870803833007812
2014-05-19,16.950927734375
2014-05-20,16.747528076171875
2014-05-21,16.729032516479492
2014-05-22,16.79067039489746
2014-05-23,17.20366096496582
2014-05-27,17.20366096496582
2014-05-28,17.092714309692383
2014-05-29,17.135854721069336
2014-05-30,17.080381393432617
2014-06-02,17.092714309692383
2014-06-03,17.098867416381836
2014-06-04,17.123525619506836
2014-06-05,17.36392593383789
2014-06-06,17.388586044311523
2014-06-09,17.333097457885742
2014-06-10,17.246810913085938
2014-06-11,17.296117782592773
2014-06-12,17.098867416381836
2014-06-13,17.197492599487305
2014-06-16,17.1112003326416
2014-06-17,17.166671752929688
2014-06-18,17.283790588378906
2014-06-19,17.43788719177246
2014-06-20,17.573501586914062
2014-06-23,17.591981887817383
2014-06-24,17.499530792236328
2014-06-25,17.647462844848633
2014-06-26,17.647462844848633
2014-06-27,17.970474243164062
2014-06-30,17.945619583129883
2014-07-01,18.0884952545166
2014-07-02,17.970474243164062
2014-07-03,18.045015335083008
2014-07-07,18.045015335083008
2014-07-08,18.013957977294922
2014-07-09,17.99532127380371
2014-07-10,18.06986427307129
2014-07-11,18.001535415649414
2014-07-14,18.131980895996094
2014-07-15,18.10091781616211
2014-07-16,18.113340377807617
2014-07-17,17.833812713623047
2014-07-18,18.15061378479004
2014-07-21,18.007741928100586
2014-07-22,18.094707489013672
2014-07-23,18.16924476623535
2014-07-24,18.057435989379883
2014-07-25,18.057435989379883
2014-07-28,18.06986427307129
2014-07-29,17.95183753967285
2014-07-30,17.976682662963867
2014-07-31,17.41762924194336
2014-08-01,17.299606323242188
2014-08-04,17.60398292541504
2014-08-05,17.41762924194336
2014-08-06,17.678525924682617
2014-08-07,17.75926971435547
2014-08-08,17.92699432373047
2014-08-11,18.113340377807617
2014-08-12,17.914566040039062
2014-08-13,18.231367111206055
2014-08-14,18.37423324584961
2014-08-15,18.31212043762207
2014-08-18,18.498470306396484
2014-08-19,18.529525756835938
2014-08-20,18.535741806030273
2014-08-21,18.473617553710938
2014-08-22,18.37423324584961
2014-08-25,18.324541091918945
2014-08-26,18.454986572265625
2014-08-27,18.43013572692871
2014-08-28,18.33074951171875
2014-08-29,18.51710319519043
2014-09-02,18.734512329101562
2014-09-03,18.74072265625
2014-09-04,18.54195213317871
2014-09-05,18.852535247802734
2014-09-08,18.82769203186035
2014-09-09,18.6289119720459
2014-09-10,18.39908218383789
2014-09-11,18.479833602905273
2014-09-12,18.026378631591797
2014-09-15,17.790328979492188
2014-09-16,18.163036346435547
2014-09-17,18.281057357788086
2014-09-18,18.39286994934082
2014-09-19,18.21272850036621
2014-09-22,17.939414978027344
2014-09-23,17.69095230102539
2014-09-24,17.78412437438965
2014-09-25,17.69095230102539
2014-09-26,18.23084259033203
2014-09-29,18.130388259887695
2014-09-30,17.873001098632812
2014-10-01,17.722333908081055
2014-10-02,17.716064453125
2014-10-03,17.80394744873047
2014-10-06,17.822782516479492
2014-10-07,17.75372886657715
2014-10-08,18.594955444335938
2014-10-09,18.481958389282227
2014-10-10,18.519620895385742
2014-10-13,18.450565338134766
2014-10-14,18.69540023803711
2014-10-15,18.19317626953125
2014-10-16,18.57611656188965
2014-10-17,18.64517593383789
2014-10-20,18.745620727539062
2014-10-21,19.222736358642578
2014-10-22,19.197628021240234
2014-10-23,19.46757698059082
2014-10-24,19.586851119995117
2014-10-27,19.706130981445312
2014-10-28,19.875638961791992
2014-10-29,19.655902862548828
2014-10-30,19.85052490234375
2014-10-31,20.227197647094727
2014-11-03,20.359025955200195
2014-11-04,20.32135772705078
2014-11-05,20.227197647094727
2014-11-06,20.107908248901367
2014-11-07,19.92585563659668
2014-11-10,20.283695220947266
2014-11-11,20.283695220947266
2014-11-12,20.095352172851562
2014-11-13,19.988636016845703
2014-11-14,20.095352172851562
2014-11-17,20.133024215698242
2014-11-18,20.21463394165039
2014-11-19,19.894466400146484
2014-11-20,19.98236083984375
2014-11-21,20.114192962646484
2014-11-24,20.21463394165039
2014-11-25,20.258583068847656
2014-11-26,20.45319175720215
2014-11-28,20.672914505004883
2014-12-01,20.57874870300293
2014-12-02,20.654085159301758
2014-12-03,20.698028564453125
2014-12-04,20.50969696044922
2014-12-05,20.892648696899414
2014-12-08,20.942873001098633
2014-12-09,21.068429946899414
2014-12-10,20.91147804260254
2014-12-11,21.062145233154297
2014-12-12,20.836137771606445
2014-12-15,20.409250259399414
2014-12-16,20.672914505004883
2014-12-17,21.16887092590332
2014-12-18,21.13747787475586
2014-12-19,20.980531692504883
2014-12-22,21.237926483154297
2014-12-23,21.445091247558594
2014-12-24,21.363481521606445
2014-12-26,21.47020721435547
2014-12-29,21.67920684814453
2014-12-30,21.615875244140625
2014-12-31,21.235868453979492
2015-01-02,21.43220329284668
2015-01-05,21.552539825439453
2015-01-06,21.438533782958984
2015-01-07,21.558874130249023
2015-01-08,21.976879119873047
2015-01-09,21.93886947631836
2015-01-12,22.05287742614746
2015-01-13,22.211214065551758
2015-01-14,22.18587875366211
2015-01-15,22.17954444885254
2015-01-16,22.59121322631836
2015-01-20,22.16054916381836
2015-01-21,22.103546142578125
2015-01-22,22.559547424316406
2015-01-23,22.629213333129883
