Date,PRAX
2024-09-11,57.939998626708984
2024-09-12,58.70000076293945
2024-09-13,59.880001068115234
2024-09-16,58.290000915527344
2024-09-17,57.720001220703125
2024-09-18,59.380001068115234
2024-09-19,63.02000045776367
2024-09-20,61.5099983215332
2024-09-23,56.54999923706055
2024-09-24,59.06999969482422
2024-09-25,58.25
2024-09-26,57.790000915527344
2024-09-27,57.83000183105469
2024-09-30,57.540000915527344
2024-10-01,57.43000030517578
2024-10-02,61.13999938964844
2024-10-03,66.30000305175781
2024-10-04,64.94000244140625
2024-10-07,62.4900016784668
2024-10-08,64.7699966430664
2024-10-09,63.040000915527344
2024-10-10,61.970001220703125
2024-10-11,65.0
2024-10-14,70.04000091552734
2024-10-15,72.05000305175781
2024-10-16,74.05999755859375
2024-10-17,74.91999816894531
2024-10-18,73.19999694824219
2024-10-21,73.12999725341797
2024-10-22,72.25
2024-10-23,72.44000244140625
2024-10-24,70.51000213623047
2024-10-25,71.54000091552734
2024-10-28,71.7300033569336
2024-10-29,71.02999877929688
2024-10-30,70.0250015258789
2024-10-31,69.98999786376953
2024-11-01,68.33000183105469
2024-11-04,70.0199966430664
2024-11-05,72.7300033569336
2024-11-06,71.87000274658203
2024-11-07,75.3499984741211
2024-11-08,77.875
2024-11-11,84.83000183105469
2024-11-12,82.97000122070312
2024-11-13,81.72000122070312
2024-11-14,76.87999725341797
2024-11-15,71.76000213623047
2024-11-18,71.51000213623047
2024-11-19,72.75
2024-11-20,73.68000030517578
2024-11-21,73.05999755859375
2024-11-22,74.5
2024-11-25,74.68000030517578
2024-11-26,79.66000366210938
2024-11-27,79.44999694824219
2024-11-29,80.16999816894531
2024-12-02,77.86000061035156
2024-12-03,72.11000061035156
2024-12-04,74.19999694824219
2024-12-05,68.12999725341797
2024-12-06,69.8499984741211
2024-12-09,66.55999755859375
2024-12-10,69.9000015258789
2024-12-11,75.12999725341797
2024-12-12,71.0
2024-12-13,70.18000030517578
2024-12-16,72.37999725341797
2024-12-17,73.01000213623047
2024-12-18,70.12000274658203
2024-12-19,72.83999633789062
2024-12-20,76.5199966430664
2024-12-23,77.56999969482422
2024-12-24,77.25
2024-12-26,78.22000122070312
2024-12-27,77.0
2024-12-30,76.26000213623047
2024-12-31,76.95999908447266
2025-01-02,79.5199966430664
2025-01-03,80.93000030517578
2025-01-06,78.29000091552734
2025-01-07,77.5199966430664
2025-01-08,73.68000030517578
2025-01-10,63.150001525878906
2025-01-13,64.0199966430664
2025-01-14,65.83999633789062
2025-01-15,69.58999633789062
2025-01-16,70.25
2025-01-17,70.54000091552734
2025-01-21,78.26000213623047
2025-01-22,79.58999633789062
2025-01-23,77.5999984741211
2025-01-24,77.11000061035156
2025-01-27,73.30000305175781
2025-01-28,75.36000061035156
2025-01-29,74.0199966430664
2025-01-30,76.19999694824219
2025-01-31,76.55000305175781
2025-02-03,80.26000213623047
2025-02-04,83.48999786376953
2025-02-05,88.2300033569336
2025-02-06,87.41000366210938
2025-02-07,86.87999725341797
2025-02-10,84.8499984741211
2025-02-11,84.23999786376953
2025-02-12,85.4000015258789
2025-02-13,86.66000366210938
2025-02-14,90.7699966430664
2025-02-18,78.6500015258789
2025-02-19,81.08000183105469
2025-02-20,79.54000091552734
2025-02-21,74.48999786376953
2025-02-24,66.70999908447266
2025-02-25,66.88999938964844
2025-02-26,68.38999938964844
2025-02-27,65.02999877929688
2025-02-28,38.599998474121094
2025-03-03,33.54999923706055
2025-03-04,36.209999084472656
2025-03-05,37.849998474121094
2025-03-06,37.869998931884766
2025-03-07,38.5
2025-03-10,36.209999084472656
2025-03-11,37.599998474121094
2025-03-12,38.56999969482422
2025-03-13,37.290000915527344
2025-03-14,38.279998779296875
2025-03-17,38.93000030517578
2025-03-18,36.81999969482422
2025-03-19,38.619998931884766
2025-03-20,37.689998626708984
2025-03-21,37.119998931884766
2025-03-24,37.709999084472656
2025-03-25,35.86000061035156
2025-03-26,38.189998626708984
2025-03-27,38.849998474121094
2025-03-28,38.65999984741211
2025-03-31,37.869998931884766
2025-04-01,35.869998931884766
2025-04-02,37.11000061035156
2025-04-03,33.29999923706055
2025-04-04,32.650001525878906
2025-04-07,31.530000686645508
2025-04-08,28.600000381469727
2025-04-09,30.850000381469727
2025-04-10,28.469999313354492
2025-04-11,29.739999771118164
2025-04-14,29.75
2025-04-15,29.670000076293945
2025-04-16,29.825000762939453
2025-04-17,33.790000915527344
2025-04-21,35.34000015258789
2025-04-22,35.97999954223633
2025-04-23,36.59000015258789
2025-04-24,36.0
2025-04-25,36.0
2025-04-28,36.40999984741211
2025-04-29,37.20000076293945
2025-04-30,37.63999938964844
2025-05-01,38.060001373291016
2025-05-02,40.2400016784668
2025-05-05,38.959999084472656
2025-05-06,35.16999816894531
2025-05-07,38.09000015258789
2025-05-08,38.060001373291016
2025-05-09,38.349998474121094
2025-05-12,38.41999816894531
2025-05-13,37.31999969482422
2025-05-14,37.099998474121094
2025-05-15,37.20000076293945
2025-05-16,37.02000045776367
2025-05-19,37.349998474121094
2025-05-20,39.70000076293945
2025-05-21,37.68000030517578
2025-05-22,38.310001373291016
2025-05-23,37.54999923706055
2025-05-27,36.099998474121094
2025-05-28,37.029998779296875
2025-05-29,38.45000076293945
2025-05-30,38.54999923706055
2025-06-02,39.81999969482422
2025-06-03,41.20000076293945
2025-06-04,41.369998931884766
2025-06-05,42.2599983215332
2025-06-06,44.560001373291016
2025-06-09,44.5099983215332
2025-06-10,45.849998474121094
2025-06-11,44.595001220703125
2025-06-12,45.029998779296875
2025-06-13,44.29999923706055
2025-06-16,43.810001373291016
2025-06-17,43.459999084472656
2025-06-18,42.970001220703125
2025-06-20,42.34000015258789
2025-06-23,41.630001068115234
2025-06-24,43.959999084472656
2025-06-25,43.33000183105469
2025-06-26,44.040000915527344
2025-06-27,43.0
2025-06-30,42.04999923706055
2025-07-01,43.16999816894531
2025-07-02,46.31999969482422
2025-07-03,47.2599983215332
2025-07-07,46.68000030517578
2025-07-08,46.7599983215332
2025-07-09,50.20000076293945
2025-07-10,50.29999923706055
2025-07-11,50.540000915527344
2025-07-14,53.599998474121094
2025-07-15,51.88999938964844
2025-07-16,53.630001068115234
2025-07-17,54.939998626708984
2025-07-18,53.849998474121094
2025-07-21,55.15999984741211
2025-07-22,55.40999984741211
2025-07-23,57.09000015258789
2025-07-24,58.005001068115234
2025-07-25,59.220001220703125
2025-07-28,55.650001525878906
2025-07-29,55.959999084472656
2025-07-30,56.59000015258789
2025-07-31,54.220001220703125
2025-08-01,54.09000015258789
2025-08-04,51.09000015258789
2025-08-05,47.790000915527344
2025-08-06,48.599998474121094
2025-08-07,47.27000045776367
2025-08-08,45.939998626708984
2025-08-11,44.95000076293945
2025-08-12,48.459999084472656
2025-08-13,49.04999923706055
2025-08-14,47.70000076293945
2025-08-15,47.08000183105469
2025-08-18,46.630001068115234
2025-08-19,44.79499816894531
2025-08-20,45.25
2025-08-21,46.380001068115234
2025-08-22,48.779998779296875
2025-08-25,46.939998626708984
2025-08-26,47.900001525878906
2025-08-27,46.91999816894531
2025-08-28,45.9900016784668
2025-08-29,45.540000915527344
2025-09-02,44.939998626708984
2025-09-03,46.54999923706055
2025-09-04,46.09000015258789
2025-09-05,46.849998474121094
2025-09-08,40.75
2025-09-09,40.029998779296875
2025-09-10,40.22999954223633
2025-09-11,39.41999816894531
2025-09-12,37.70500183105469
2025-09-15,40.45000076293945
2025-09-16,42.0
2025-09-17,44.029998779296875
2025-09-18,45.22999954223633
2025-09-19,42.220001220703125
