Date,SHO
2012-10-22,6.675673961639404
2012-10-23,6.5658111572265625
2012-10-24,6.559350490570068
2012-10-25,6.5658111572265625
2012-10-26,6.468878269195557
2012-10-31,6.384865760803223
2012-11-01,6.3719401359558105
2012-11-02,6.4624152183532715
2012-11-05,6.559350490570068
2012-11-06,6.52703857421875
2012-11-07,6.352553367614746
2012-11-08,6.268539905548096
2012-11-09,6.236230850219727
2012-11-12,6.242693901062012
2012-11-13,6.268539905548096
2012-11-14,6.16514253616333
2012-11-15,6.035896301269531
2012-11-16,6.0488200187683105
2012-11-19,6.320240497589111
2012-11-20,6.4624152183532715
2012-11-21,6.423639297485352
2012-11-23,6.4882636070251465
2012-11-26,6.4624152183532715
2012-11-27,6.397790908813477
2012-11-28,6.430100917816162
2012-11-29,6.643360614776611
2012-11-30,6.669211387634277
2012-12-03,6.688599109649658
2012-12-04,6.72091007232666
2012-12-05,6.688599109649658
2012-12-06,6.636898994445801
2012-12-07,6.617512226104736
2012-12-10,6.682135105133057
2012-12-11,6.740297317504883
2012-12-12,6.695061683654785
2012-12-13,6.643360614776611
2012-12-14,6.578739643096924
2012-12-17,6.5528883934021
2012-12-18,6.636898994445801
2012-12-19,6.707985877990723
2012-12-20,6.888934135437012
2012-12-21,6.869545936584473
2012-12-24,6.921245574951172
2012-12-26,6.895398139953613
2012-12-27,6.876006603240967
2012-12-28,6.779073715209961
2012-12-31,6.921245574951172
2013-01-02,7.166818141937256
2013-01-03,7.1862053871154785
2013-01-04,7.1862053871154785
2013-01-07,7.244367599487305
2013-01-08,7.270216464996338
2013-01-09,7.270216464996338
2013-01-10,7.224979400634766
2013-01-11,7.1862053871154785
2013-01-14,7.121582508087158
2013-01-15,7.121582508087158
2013-01-16,7.1345062255859375
2013-01-17,7.179742813110352
2013-01-18,7.1926679611206055
2013-01-22,7.34776496887207
2013-01-23,7.3736138343811035
2013-01-24,7.418853759765625
2013-01-25,7.599799633026123
2013-01-28,7.7872090339660645
2013-01-29,7.580413341522217
2013-01-30,7.438240051269531
2013-01-31,7.477011680603027
2013-02-01,7.599799633026123
2013-02-04,7.548099517822266
2013-02-05,7.612722873687744
2013-02-06,7.619184494018555
2013-02-07,7.561026573181152
2013-02-08,7.6321120262146
2013-02-11,7.6321120262146
2013-02-12,7.6321120262146
2013-02-13,7.66442346572876
2013-02-14,7.625650405883789
2013-02-15,7.619184494018555
2013-02-19,7.716122627258301
2013-02-20,7.561026573181152
2013-02-21,7.244367599487305
2013-02-22,7.393001556396484
2013-02-25,7.199131488800049
2013-02-26,7.244367599487305
2013-02-27,7.296064853668213
2013-02-28,7.321914196014404
2013-03-01,7.3800740242004395
2013-03-04,7.3800740242004395
2013-03-05,7.412388801574707
2013-03-06,7.354228496551514
2013-03-07,7.418853759765625
2013-03-08,7.548099517822266
2013-03-11,7.580413341522217
2013-03-12,7.54163932800293
2013-03-13,7.657961368560791
2013-03-14,7.748434066772461
2013-03-15,7.761358737945557
2013-03-18,7.6967339515686035
2013-03-19,7.5868754386901855
2013-03-20,7.535175800323486
2013-03-21,7.496401786804199
2013-03-22,7.535175800323486
2013-03-25,7.6514997482299805
2013-03-26,7.813060760498047
2013-03-27,7.87122106552124
2013-03-28,7.955230712890625
2013-04-01,7.864758014678955
2013-04-02,7.838909149169922
2013-04-03,7.806595802307129
2013-04-04,7.929380416870117
2013-04-05,7.864758014678955
2013-04-08,8.04570484161377
2013-04-09,7.935844898223877
2013-04-10,8.000469207763672
2013-04-11,8.013394355773926
2013-04-12,8.019854545593262
2013-04-15,7.793673038482666
2013-04-16,7.864758014678955
2013-04-17,7.7872090339660645
2013-04-18,7.748434066772461
2013-04-19,7.813060760498047
2013-04-22,7.832447528839111
2013-04-23,7.897069454193115
2013-04-24,7.864758014678955
2013-04-25,7.851835250854492
2013-04-26,7.806595802307129
2013-04-29,7.897069454193115
2013-04-30,8.019854545593262
2013-05-01,7.819523334503174
2013-05-02,7.922918319702148
2013-05-03,7.916457653045654
2013-05-06,7.94230842590332
2013-05-07,7.94230842590332
2013-05-08,8.052169799804688
2013-05-09,8.097404479980469
2013-05-10,8.097404479980469
2013-05-13,8.097404479980469
2013-05-14,8.271890640258789
2013-05-15,8.375289916992188
2013-05-16,8.375289916992188
2013-05-17,8.426989555358887
2013-05-20,8.45930004119873
2013-05-21,8.45930004119873
2013-05-22,8.22019100189209
2013-05-23,8.149105072021484
2013-05-24,8.194343566894531
2013-05-28,8.200804710388184
2013-05-29,8.000469207763672
2013-05-30,7.87122106552124
2013-05-31,7.793673038482666
2013-06-03,7.890608310699463
2013-06-04,7.580413341522217
2013-06-05,7.444698333740234
2013-06-06,7.580413341522217
2013-06-07,7.619184494018555
2013-06-10,7.522250652313232
2013-06-11,7.3800740242004395
2013-06-12,7.199131488800049
2013-06-13,7.619184494018555
2013-06-14,7.774287223815918
2013-06-17,7.819523334503174
2013-06-18,8.026320457458496
2013-06-19,7.683808326721191
2013-06-20,7.334843158721924
2013-06-21,7.46408748626709
2013-06-24,7.30898904800415
2013-06-25,7.451163291931152
2013-06-26,7.509323596954346
2013-06-27,7.774287223815918
2013-06-28,7.806595802307129
2013-07-01,7.806595802307129
2013-07-02,7.813060760498047
2013-07-03,7.851835250854492
2013-07-05,7.948769569396973
2013-07-08,7.981084823608398
2013-07-09,8.136178970336914
2013-07-10,8.136178970336914
2013-07-11,8.362363815307617
2013-07-12,8.401138305664062
2013-07-15,8.375289916992188
2013-07-16,8.420525550842285
2013-07-17,8.330053329467773
2013-07-18,8.49161148071289
2013-07-19,8.485151290893555
2013-07-22,8.549771308898926
2013-07-23,8.549771308898926
2013-07-24,8.38175106048584
2013-07-25,8.556236267089844
2013-07-26,8.536849021911621
2013-07-29,8.407601356506348
2013-07-30,8.49161148071289
2013-07-31,8.362363815307617
2013-08-01,8.38175106048584
2013-08-02,8.420525550842285
2013-08-05,8.439913749694824
2013-08-06,8.336514472961426
2013-08-07,8.368826866149902
2013-08-08,8.420525550842285
2013-08-09,8.498074531555176
2013-08-12,8.426989555358887
2013-08-13,8.271890640258789
2013-08-14,8.265430450439453
2013-08-15,8.058631896972656
2013-08-16,7.82598352432251
2013-08-19,7.670884609222412
2013-08-20,8.04570484161377
2013-08-21,8.006933212280273
2013-08-22,8.181414604187012
2013-08-23,8.30420207977295
2013-08-26,8.187878608703613
2013-08-27,7.974618911743164
2013-08-28,7.819523334503174
2013-08-29,7.916457653045654
2013-08-30,7.774287223815918
2013-09-03,7.922918319702148
2013-09-04,7.98754358291626
2013-09-05,7.909994125366211
2013-09-06,8.000469207763672
