Date,FLNC
2025-08-01,7.78000020980835
2025-08-04,8.479999542236328
2025-08-05,8.550000190734863
2025-08-06,8.449999809265137
2025-08-07,9.069999694824219
2025-08-08,9.1899995803833
2025-08-11,9.140000343322754
2025-08-12,7.369999885559082
2025-08-13,7.550000190734863
2025-08-14,7.565000057220459
2025-08-15,7.949999809265137
2025-08-18,8.0600004196167
2025-08-19,7.820000171661377
2025-08-20,7.480000019073486
2025-08-21,6.840000152587891
2025-08-22,7.539999961853027
2025-08-25,7.46999979019165
2025-08-26,7.579999923706055
2025-08-27,7.28000020980835
2025-08-28,7.75
2025-08-29,7.400000095367432
2025-09-02,6.929999828338623
2025-09-03,6.75
2025-09-04,6.75
2025-09-05,7.550000190734863
2025-09-08,7.210000038146973
2025-09-09,6.78000020980835
2025-09-10,6.760000228881836
2025-09-11,6.940000057220459
2025-09-12,7.0
2025-09-15,7.389999866485596
2025-09-16,7.5
2025-09-17,7.440000057220459
2025-09-18,7.920000076293945
2025-09-19,9.359999656677246
