Date,EXPI
2022-06-01,12.913573265075684
2022-06-02,14.222957611083984
2022-06-03,13.653660774230957
2022-06-06,13.824450492858887
2022-06-07,14.00472640991211
2022-06-08,13.985751152038574
2022-06-09,13.33105754852295
2022-06-10,12.875618934631348
2022-06-13,11.822418212890625
2022-06-14,11.604187965393066
2022-06-15,11.670605659484863
2022-06-16,10.873588562011719
2022-06-17,11.006426811218262
2022-06-21,11.006426811218262
2022-06-22,11.02540111541748
2022-06-23,11.575723648071289
2022-06-24,11.604187965393066
2022-06-27,11.661118507385254
2022-06-28,11.499815940856934
2022-06-29,11.452374458312988
2022-06-30,11.16772747039795
2022-07-01,11.936278343200684
2022-07-05,13.644171714782715
2022-07-06,13.008455276489258
2022-07-07,13.852914810180664
2022-07-08,13.767518997192383
2022-07-11,13.169756889343262
2022-07-12,13.065385818481445
2022-07-13,12.752273559570312
2022-07-14,12.57199478149414
2022-07-15,12.80920124053955
2022-07-18,12.818690299987793
2022-07-19,13.59673023223877
2022-07-20,14.222957611083984
2022-07-21,14.20398235321045
2022-07-22,13.843425750732422
2022-07-25,13.369014739990234
2022-07-26,12.904086112976074
2022-07-27,13.435428619384766
2022-07-28,13.843425750732422
2022-07-29,14.099610328674316
2022-08-01,14.27039909362793
2022-08-02,15.067415237426758
2022-08-03,14.716350555419922
2022-08-04,14.374770164489746
2022-08-05,14.488631248474121
2022-08-08,16.158573150634766
2022-08-09,15.446948051452637
2022-08-10,16.879680633544922
2022-08-11,16.922489166259766
2022-08-12,17.3124942779541
2022-08-15,16.351747512817383
2022-08-16,16.465892791748047
2022-08-17,15.571732521057129
2022-08-18,15.495634078979492
2022-08-19,14.753668785095215
2022-08-22,14.144877433776855
2022-08-23,13.593162536621094
2022-08-24,13.53608512878418
2022-08-25,13.83096981048584
2022-08-26,12.84168529510498
2022-08-29,12.57534122467041
2022-08-30,12.527776718139648
2022-08-31,12.299480438232422
2022-09-01,12.232892990112305
2022-09-02,11.985572814941406
2022-09-06,11.67166519165039
2022-09-07,12.194844245910645
2022-09-08,12.261429786682129
2022-09-09,12.936809539794922
2022-09-12,13.04144287109375
2022-09-13,11.890448570251465
2022-09-14,11.86191177368164
2022-09-15,11.871423721313477
2022-09-16,11.50044059753418
2022-09-19,11.557517051696777
2022-09-20,10.787015914916992
2022-09-21,10.939213752746582
2022-09-22,10.596768379211426
2022-09-23,10.320910453796387
2022-09-26,10.29237174987793
2022-09-27,10.939213752746582
2022-09-28,11.224584579467773
2022-09-29,10.530181884765625
2022-09-30,10.66335391998291
2022-10-03,11.053362846374512
2022-10-04,12.16630744934082
2022-10-05,11.738252639770508
2022-10-06,12.242406845092773
2022-10-07,11.738252639770508
2022-10-10,12.147282600402832
2022-10-11,11.709714889526367
2022-10-12,11.776301383972168
2022-10-13,11.985572814941406
2022-10-14,10.777501106262207
2022-10-17,11.785815238952637
2022-10-18,12.042647361755371
2022-10-19,11.33873176574707
2022-10-20,11.519466400146484
2022-10-21,11.586053848266602
2022-10-24,11.034337997436523
2022-10-25,11.97606086730957
2022-10-26,11.985572814941406
2022-10-27,12.270942687988281
2022-10-28,12.49924087524414
2022-10-31,12.565826416015625
2022-11-01,12.62290096282959
2022-11-02,11.200801849365234
2022-11-03,10.891651153564453
2022-11-04,10.748964309692383
2022-11-07,10.653841018676758
2022-11-08,10.96774959564209
2022-11-09,10.577742576599121
2022-11-10,12.062925338745117
2022-11-11,13.209047317504883
2022-11-14,12.263496398925781
2022-11-15,12.607333183288574
2022-11-16,11.69998550415039
2022-11-17,11.461210250854492
2022-11-18,11.117376327514648
2022-11-21,10.897700309753418
2022-11-22,10.99321174621582
2022-11-23,11.337048530578613
2022-11-25,11.413455963134766
2022-11-28,11.31794548034668
2022-11-29,11.63313102722168
2022-11-30,12.483169555664062
2022-12-01,12.760149002075195
2022-12-02,12.473617553710938
2022-12-05,11.891006469726562
2022-12-06,11.652230262756348
2022-12-07,11.671334266662598
2022-12-08,11.766843795776367
2022-12-09,11.614027976989746
2022-12-12,11.871906280517578
2022-12-13,11.785944938659668
2022-12-14,11.919660568237305
2022-12-15,11.384803771972656
2022-12-16,11.35615062713623
2022-12-19,10.735334396362305
2022-12-20,10.8403959274292
2022-12-21,11.231986999511719
2022-12-22,11.012313842773438
2022-12-23,10.8403959274292
2022-12-27,9.746806144714355
2022-12-28,10.095417976379395
2022-12-29,10.620721817016602
2022-12-30,10.582518577575684
2023-01-03,10.8594970703125
2023-01-04,11.050518989562988
2023-01-05,10.362845420837402
2023-01-06,10.611172676086426
2023-01-09,10.99321174621582
2023-01-10,11.45166015625
2023-01-11,12.082027435302734
2023-01-12,12.645536422729492
2023-01-13,12.807903289794922
2023-01-17,12.998922348022461
2023-01-18,12.97982120513916
2023-01-19,12.454517364501953
2023-01-20,13.2281494140625
2023-01-23,13.610188484191895
2023-01-24,13.610188484191895
2023-01-25,14.049535751342773
2023-01-26,15.224308967590332
2023-01-27,16.09345245361328
2023-01-30,14.460227966308594
2023-01-31,14.890023231506348
2023-02-01,15.854676246643066
2023-02-02,16.914840698242188
2023-02-03,16.103002548217773
2023-02-06,15.720963478088379
2023-02-07,15.711411476135254
2023-02-08,15.49173641204834
2023-02-09,15.004634857177734
2023-02-10,14.784961700439453
2023-02-13,15.233860969543457
2023-02-14,15.08104419708252
2023-02-15,15.195655822753906
2023-02-16,14.784961700439453
2023-02-17,14.116392135620117
2023-02-21,12.884310722351074
2023-02-22,12.81745433807373
2023-02-23,12.550025939941406
2023-02-24,11.94831371307373
2023-02-27,12.034272193908691
2023-02-28,11.537619590759277
2023-03-01,11.251090049743652
2023-03-02,11.31794548034668
2023-03-03,11.795495986938477
2023-03-06,11.461210250854492
2023-03-07,11.165130615234375
2023-03-08,11.088722229003906
2023-03-09,10.56341552734375
2023-03-10,10.760011672973633
2023-03-13,11.373773574829102
2023-03-14,11.584754943847656
2023-03-15,11.85327434539795
2023-03-16,11.517623901367188
2023-03-17,11.36418342590332
2023-03-20,10.932633399963379
2023-03-21,11.3833646774292
2023-03-22,10.779191970825195
2023-03-23,11.03812313079834
2023-03-24,11.306644439697266
2023-03-27,11.172383308410645
2023-03-28,11.249105453491211
2023-03-29,11.738194465637207
2023-03-30,11.699833869934082
2023-03-31,12.169746398925781
2023-04-03,11.997126579284668
2023-04-04,11.642295837402344
2023-04-05,11.3833646774292
2023-04-06,11.354594230651855
2023-04-10,11.517623901367188
2023-04-11,11.795736312866211
2023-04-12,11.651884078979492
2023-04-13,12.150568008422852
2023-04-14,11.929994583129883
2023-04-17,11.963560104370117
2023-04-18,11.536805152893066
2023-04-19,11.517623901367188
2023-04-20,11.3833646774292
