Date,UPST
2024-09-24,37.63999938964844
2024-09-25,39.54999923706055
2024-09-26,40.88999938964844
2024-09-27,40.849998474121094
2024-09-30,40.0099983215332
2024-10-01,37.779998779296875
2024-10-02,38.939998626708984
2024-10-03,38.939998626708984
2024-10-04,41.29999923706055
2024-10-07,41.02000045776367
2024-10-08,42.88999938964844
2024-10-09,43.029998779296875
2024-10-10,43.18000030517578
2024-10-11,47.02000045776367
2024-10-14,54.06999969482422
2024-10-15,52.90999984741211
2024-10-16,54.380001068115234
2024-10-17,52.04999923706055
2024-10-18,53.130001068115234
2024-10-21,52.540000915527344
2024-10-22,51.959999084472656
2024-10-23,49.75
2024-10-24,51.09000015258789
2024-10-25,50.58000183105469
2024-10-28,51.97999954223633
2024-10-29,50.41999816894531
2024-10-30,51.130001068115234
2024-10-31,48.68000030517578
2024-11-01,48.47999954223633
2024-11-04,47.2400016784668
2024-11-05,50.599998474121094
2024-11-06,53.97999954223633
2024-11-07,55.470001220703125
2024-11-08,81.0
2024-11-11,77.4800033569336
2024-11-12,69.43000030517578
2024-11-13,67.80000305175781
2024-11-14,67.38500213623047
2024-11-15,68.36000061035156
2024-11-18,68.2699966430664
2024-11-19,71.11000061035156
2024-11-20,70.4000015258789
2024-11-21,71.43000030517578
2024-11-22,74.05999755859375
2024-11-25,79.5199966430664
2024-11-26,78.51000213623047
2024-11-27,78.43000030517578
2024-11-29,78.79000091552734
2024-12-02,67.38999938964844
2024-12-03,72.77999877929688
2024-12-04,74.62999725341797
2024-12-05,73.41000366210938
2024-12-06,77.16000366210938
2024-12-09,76.38999938964844
2024-12-10,74.0199966430664
2024-12-11,78.4000015258789
2024-12-12,77.08000183105469
2024-12-13,84.45999908447266
2024-12-16,83.91000366210938
2024-12-17,82.98999786376953
2024-12-18,73.31999969482422
2024-12-19,67.2300033569336
2024-12-20,68.4000015258789
2024-12-23,68.0
2024-12-24,68.51000213623047
2024-12-26,72.02999877929688
2024-12-27,67.9800033569336
2024-12-30,63.31999969482422
2024-12-31,61.56999969482422
2025-01-02,60.79999923706055
2025-01-03,64.08000183105469
2025-01-06,63.52000045776367
2025-01-07,60.25
2025-01-08,59.220001220703125
2025-01-10,57.7400016784668
2025-01-13,57.06999969482422
2025-01-14,57.0
2025-01-15,62.66999816894531
2025-01-16,64.5
2025-01-17,62.959999084472656
2025-01-21,64.01000213623047
2025-01-22,65.55000305175781
2025-01-23,69.30999755859375
2025-01-24,67.44000244140625
2025-01-27,65.01000213623047
2025-01-28,66.5199966430664
2025-01-29,66.06999969482422
2025-01-30,67.31999969482422
2025-01-31,64.74500274658203
2025-02-03,63.16999816894531
2025-02-04,63.29999923706055
2025-02-05,64.9800033569336
2025-02-06,65.13999938964844
2025-02-07,68.8499984741211
2025-02-10,70.94000244140625
2025-02-11,67.33999633789062
2025-02-12,88.7699966430664
2025-02-13,84.16000366210938
2025-02-14,82.41999816894531
2025-02-18,86.88999938964844
2025-02-19,83.11000061035156
2025-02-20,79.20999908447266
2025-02-21,71.7699966430664
2025-02-24,70.5
2025-02-25,66.91000366210938
2025-02-26,68.77999877929688
2025-02-27,66.7300033569336
2025-02-28,66.66999816894531
2025-03-03,61.689998626708984
2025-03-04,59.2599983215332
2025-03-05,59.93000030517578
2025-03-06,55.47999954223633
2025-03-07,53.689998626708984
2025-03-10,47.400001525878906
2025-03-11,46.650001525878906
2025-03-12,49.65999984741211
2025-03-13,46.310001373291016
2025-03-14,48.540000915527344
2025-03-17,50.040000915527344
2025-03-18,47.790000915527344
2025-03-19,51.0
2025-03-20,49.70000076293945
2025-03-21,51.959999084472656
2025-03-24,55.13999938964844
2025-03-25,55.0
2025-03-26,52.869998931884766
2025-03-27,49.099998474121094
2025-03-28,47.290000915527344
2025-03-31,46.029998779296875
2025-04-01,46.0
2025-04-02,47.630001068115234
2025-04-03,38.689998626708984
2025-04-04,34.79999923706055
2025-04-07,37.779998779296875
2025-04-08,35.88999938964844
2025-04-09,43.13999938964844
2025-04-10,38.54999923706055
2025-04-11,38.9900016784668
2025-04-14,39.959999084472656
2025-04-15,40.45000076293945
2025-04-16,39.41999816894531
2025-04-17,40.91999816894531
2025-04-21,39.75
2025-04-22,41.93000030517578
2025-04-23,43.97999954223633
2025-04-24,46.709999084472656
2025-04-25,48.68000030517578
2025-04-28,48.099998474121094
2025-04-29,49.189998626708984
2025-04-30,47.79999923706055
2025-05-01,47.689998626708984
2025-05-02,50.08000183105469
2025-05-05,52.0
2025-05-06,51.400001525878906
2025-05-07,46.439998626708984
2025-05-08,47.93000030517578
2025-05-09,47.16999816894531
2025-05-12,52.959999084472656
2025-05-13,53.68000030517578
2025-05-14,51.31999969482422
2025-05-15,47.38999938964844
2025-05-16,48.08000183105469
2025-05-19,47.470001220703125
2025-05-20,46.63999938964844
2025-05-21,43.91999816894531
2025-05-22,45.630001068115234
2025-05-23,45.2599983215332
2025-05-27,47.65999984741211
2025-05-28,47.0099983215332
2025-05-29,46.689998626708984
2025-05-30,47.16999816894531
2025-06-02,47.900001525878906
2025-06-03,50.97999954223633
2025-06-04,50.65999984741211
2025-06-05,51.380001068115234
2025-06-06,54.33000183105469
2025-06-09,57.41999816894531
2025-06-10,57.68000030517578
2025-06-11,57.880001068115234
2025-06-12,54.58000183105469
2025-06-13,52.02000045776367
2025-06-16,55.060001373291016
2025-06-17,53.400001525878906
2025-06-18,59.08000183105469
2025-06-20,58.0099983215332
2025-06-23,59.06999969482422
2025-06-24,64.8499984741211
2025-06-25,62.439998626708984
2025-06-26,63.349998474121094
2025-06-27,63.43000030517578
2025-06-30,64.68000030517578
2025-07-01,68.13999938964844
2025-07-02,73.38999938964844
2025-07-03,73.81999969482422
2025-07-07,76.3499984741211
2025-07-08,76.06999969482422
2025-07-09,78.41999816894531
2025-07-10,79.02999877929688
2025-07-11,75.62000274658203
2025-07-14,74.98500061035156
2025-07-15,74.12999725341797
2025-07-16,76.95999908447266
2025-07-17,77.58000183105469
2025-07-18,78.36000061035156
2025-07-21,76.68000030517578
2025-07-22,79.98999786376953
2025-07-23,84.12999725341797
2025-07-24,82.69999694824219
2025-07-25,83.52999877929688
2025-07-28,82.30000305175781
2025-07-29,80.43000030517578
2025-07-30,83.32499694824219
2025-07-31,81.73999786376953
2025-08-01,79.22000122070312
2025-08-04,82.83000183105469
2025-08-05,82.62000274658203
2025-08-06,67.13999938964844
2025-08-07,69.52999877929688
2025-08-08,68.76000213623047
2025-08-11,63.459999084472656
2025-08-12,63.40999984741211
2025-08-13,66.83000183105469
2025-08-14,63.83000183105469
2025-08-15,64.08999633789062
2025-08-18,65.30000305175781
2025-08-19,61.584999084472656
2025-08-20,63.880001068115234
2025-08-21,63.52000045776367
2025-08-22,68.8499984741211
2025-08-25,69.1500015258789
2025-08-26,68.88999938964844
2025-08-27,69.5999984741211
2025-08-28,73.76000213623047
2025-08-29,73.27999877929688
2025-09-02,69.16999816894531
2025-09-03,64.45999908447266
2025-09-04,65.87000274658203
2025-09-05,66.9000015258789
2025-09-08,68.22000122070312
2025-09-09,68.91999816894531
2025-09-10,62.41999816894531
2025-09-11,62.189998626708984
2025-09-12,63.08000183105469
2025-09-15,66.9800033569336
2025-09-16,67.16999816894531
2025-09-17,68.12000274658203
2025-09-18,68.05000305175781
2025-09-19,67.88999938964844
