Date,NLOP
2024-07-10,21.9879150390625
2024-07-11,22.749244689941406
2024-07-12,23.1570987701416
2024-07-15,24.398792266845703
2024-07-16,24.05438232421875
2024-07-17,24.21752166748047
2024-07-18,23.737159729003906
2024-07-19,23.383686065673828
2024-07-22,23.737159729003906
2024-07-23,25.00604248046875
2024-07-24,25.540786743164062
2024-07-25,26.1933536529541
2024-07-26,26.057401657104492
2024-07-29,27.027189254760742
2024-07-30,26.737159729003906
2024-07-31,26.74622344970703
2024-08-01,26.501510620117188
2024-08-02,25.803625106811523
2024-08-05,25.051359176635742
2024-08-06,25.504531860351562
2024-08-07,25.839879989624023
2024-08-08,27.53474235534668
2024-08-09,27.425981521606445
2024-08-12,26.963747024536133
2024-08-13,26.90030288696289
2024-08-14,26.700904846191406
2024-08-15,27.25377655029297
2024-08-16,27.25377655029297
2024-08-19,27.670696258544922
2024-08-20,27.29003143310547
2024-08-21,27.480361938476562
2024-08-22,26.80060386657715
2024-08-23,27.389726638793945
2024-08-26,27.951662063598633
2024-08-27,27.43504524230957
2024-08-28,27.326284408569336
2024-08-29,27.697885513305664
2024-08-30,27.471298217773438
2024-09-03,27.190332412719727
2024-09-04,27.362537384033203
2024-09-05,26.700904846191406
2024-09-06,26.7824764251709
2024-09-09,26.700904846191406
2024-09-10,26.972810745239258
2024-09-11,26.592145919799805
2024-09-12,26.519638061523438
2024-09-13,27.190332412719727
2024-09-16,27.380664825439453
2024-09-17,27.978853225708008
2024-09-18,28.25981903076172
2024-09-19,28.8308162689209
2024-09-20,27.444108963012695
2024-09-23,27.643505096435547
2024-09-24,28.486404418945312
2024-09-25,27.969789505004883
2024-09-26,27.879154205322266
2024-09-27,27.879154205322266
2024-09-30,27.75226593017578
2024-10-01,27.561933517456055
2024-10-02,27.389726638793945
2024-10-03,26.91843032836914
2024-10-04,27.262840270996094
2024-10-07,27.11782455444336
2024-10-08,27.389726638793945
2024-10-09,27.25377655029297
2024-10-10,27.39879035949707
2024-10-11,28.114803314208984
2024-10-14,27.924470901489258
2024-10-15,28.422962188720703
2024-10-16,28.24169158935547
2024-10-17,28.12386703491211
2024-10-18,28.078550338745117
2024-10-21,27.462234497070312
2024-10-22,27.525680541992188
2024-10-23,27.525680541992188
2024-10-24,27.126888275146484
2024-10-25,26.83685874938965
2024-10-28,27.516616821289062
2024-10-29,27.2175235748291
2024-10-30,27.507553100585938
2024-10-31,27.226587295532227
2024-11-01,27.31722068786621
2024-11-04,27.607250213623047
2024-11-05,27.842899322509766
2024-11-06,28.531721115112305
2024-11-07,28.685800552368164
2024-11-08,29.084592819213867
2024-11-11,29.12990951538086
2024-11-12,28.77643585205078
2024-11-13,28.477340698242188
2024-11-14,28.2054386138916
2024-11-15,28.04229736328125
2024-11-18,27.661632537841797
2024-11-19,28.078550338745117
2024-11-20,28.2054386138916
2024-11-21,28.178247451782227
2024-11-22,28.18731117248535
2024-11-25,28.613292694091797
2024-11-26,28.404834747314453
2024-11-27,29.11178207397461
2024-11-29,29.673717498779297
2024-12-02,29.075531005859375
2024-12-03,28.69486427307129
2024-12-04,29.102720260620117
2024-12-05,28.658611297607422
2024-12-06,29.34743309020996
2024-12-09,29.519638061523438
2024-12-10,28.821752548217773
2024-12-11,29.202417373657227
2024-12-12,29.138975143432617
2024-12-13,29.120847702026367
2024-12-16,29.392749786376953
2024-12-17,29.374622344970703
2024-12-18,28.250755310058594
2024-12-19,27.815710067749023
2024-12-20,28.024169921875
2024-12-23,27.83383560180664
2024-12-24,27.996978759765625
2024-12-26,28.477340698242188
2024-12-27,27.924470901489258
2024-12-30,28.1691837310791
2024-12-31,28.28700828552246
2025-01-02,27.616313934326172
2025-01-03,28.00604248046875
2025-01-06,27.31722068786621
2025-01-07,26.737159729003906
2025-01-08,26.28398895263672
2025-01-10,26.555891036987305
2025-01-13,27.344411849975586
2025-01-14,28.622356414794922
2025-01-15,29.66465187072754
2025-01-16,28.966766357421875
2025-01-17,28.722055435180664
2025-01-21,29.184289932250977
2025-01-22,28.658611297607422
2025-01-23,28.32326316833496
2025-01-24,28.268882751464844
2025-01-27,28.894258499145508
2025-01-28,28.948640823364258
2025-01-29,28.513593673706055
2025-01-30,29.021148681640625
2025-01-31,28.930513381958008
2025-02-03,28.622356414794922
2025-02-04,28.939577102661133
2025-02-05,28.930513381958008
2025-02-06,28.921449661254883
2025-02-07,28.894258499145508
2025-02-10,28.658611297607422
2025-02-11,28.214500427246094
2025-02-12,28.141992568969727
2025-02-13,28.948640823364258
2025-02-14,29.09365463256836
2025-02-18,30.13595199584961
2025-02-19,30.20846176147461
2025-02-20,29.574018478393555
2025-02-21,28.821752548217773
2025-02-24,28.685800552368164
2025-02-25,28.984893798828125
2025-02-26,28.79456329345703
2025-02-27,28.75830841064453
2025-02-28,29.401811599731445
2025-03-03,29.401811599731445
2025-03-04,29.066465377807617
2025-03-05,29.066465377807617
2025-03-06,28.450151443481445
2025-03-07,28.586103439331055
2025-03-10,27.53474235534668
2025-03-11,27.652568817138672
2025-03-12,27.697885513305664
2025-03-13,27.262840270996094
2025-03-14,27.661632537841797
2025-03-17,27.951662063598633
2025-03-18,27.716012954711914
2025-03-19,28.051361083984375
2025-03-20,27.960725784301758
2025-03-21,27.779455184936523
2025-03-24,28.15105628967285
2025-03-25,27.951662063598633
2025-03-26,28.00604248046875
2025-03-27,28.685800552368164
2025-03-28,28.549848556518555
2025-03-31,28.44108772277832
2025-04-01,28.52265739440918
2025-04-02,28.622356414794922
2025-04-03,27.33534812927246
2025-04-04,25.75830841064453
2025-04-07,24.96978759765625
2025-04-08,24.489425659179688
2025-04-09,25.413898468017578
2025-04-10,24.57099723815918
2025-04-11,24.398792266845703
2025-04-14,25.069486618041992
2025-04-15,25.622356414794922
2025-04-16,25.685800552368164
2025-04-17,25.858007431030273
2025-04-21,25.332326889038086
2025-04-22,25.885196685791016
2025-04-23,26.845922470092773
2025-04-24,27.326284408569336
2025-04-25,27.580060958862305
2025-04-28,27.389726638793945
2025-04-29,27.27190399169922
2025-04-30,27.39879035949707
2025-05-01,27.643505096435547
2025-05-02,27.743202209472656
2025-05-05,27.561933517456055
2025-05-06,27.425981521606445
2025-05-07,27.262840270996094
2025-05-08,27.607250213623047
2025-05-09,27.389726638793945
2025-05-12,27.507553100585938
2025-05-13,27.33534812927246
2025-05-14,27.190332412719727
2025-05-15,27.561933517456055
2025-05-16,27.407854080200195
2025-05-19,27.57099723815918
2025-05-20,27.779455184936523
2025-05-21,27.72507667541504
2025-05-22,27.960725784301758
2025-05-23,27.915407180786133
2025-05-27,28.477340698242188
2025-05-28,28.368579864501953
2025-05-29,28.35951805114746
2025-05-30,28.28700828552246
2025-06-02,28.15105628967285
2025-06-03,28.34139060974121
2025-06-04,28.404834747314453
2025-06-05,28.332326889038086
2025-06-06,28.52265739440918
2025-06-09,28.803627014160156
2025-06-10,29.27492332458496
2025-06-11,28.948640823364258
2025-06-12,29.039276123046875
2025-06-13,28.867069244384766
2025-06-16,29.22960662841797
2025-06-17,29.447132110595703
2025-06-18,29.945619583129883
2025-06-20,30.25377655029297
2025-06-23,30.262840270996094
2025-06-24,30.20846176147461
2025-06-25,29.619335174560547
2025-06-26,29.827795028686523
2025-06-27,30.018125534057617
2025-06-30,29.501510620117188
2025-07-01,29.28398895263672
2025-07-02,29.54682731628418
2025-07-03,29.74622344970703
2025-07-07,29.320240020751953
2025-07-08,29.419939041137695
2025-07-09,29.447132110595703
2025-07-10,30.08156967163086
2025-07-11,30.326282501220703
2025-07-14,30.71601104736328
2025-07-15,30.51661491394043
2025-07-16,30.77039337158203
2025-07-17,30.262840270996094
2025-07-18,29.809667587280273
2025-07-21,29.999998092651367
2025-07-22,29.963747024536133
2025-07-23,30.435047149658203
2025-07-24,30.11782455444336
2025-07-25,30.290029525756836
2025-07-28,30.027191162109375
2025-07-29,30.60725212097168
2025-07-30,30.090635299682617
2025-07-31,30.08156967163086
2025-08-01,29.809667587280273
2025-08-04,30.33534812927246
2025-08-05,30.1812686920166
2025-08-06,30.018125534057617
2025-08-07,30.33534812927246
2025-08-08,30.17220687866211
2025-08-11,30.018125534057617
2025-08-12,30.543807983398438
2025-08-13,30.462236404418945
2025-08-14,29.80060577392578
2025-08-15,29.999998092651367
2025-08-18,30.200000762939453
2025-08-19,30.149999618530273
2025-08-20,29.770000457763672
2025-08-21,29.489999771118164
2025-08-22,29.979999542236328
2025-08-25,30.010000228881836
2025-08-26,30.139999389648438
2025-08-27,30.100000381469727
2025-08-28,29.700000762939453
2025-08-29,29.6200008392334
2025-09-02,29.100000381469727
2025-09-03,29.31999969482422
2025-09-04,29.40999984741211
2025-09-05,29.389999389648438
2025-09-08,29.200000762939453
2025-09-09,29.170000076293945
2025-09-10,29.190000534057617
2025-09-11,29.139999389648438
2025-09-12,29.100000381469727
2025-09-15,28.959999084472656
2025-09-16,28.790000915527344
2025-09-17,28.81999969482422
2025-09-18,29.260000228881836
2025-09-19,29.059999465942383
