Date,EFC
2022-04-06,11.100242614746094
2022-04-07,10.94011116027832
2022-04-08,10.94011116027832
2022-04-11,10.86965274810791
2022-04-12,10.86965274810791
2022-04-13,10.96573257446289
2022-04-14,10.95932674407959
2022-04-18,10.86965274810791
2022-04-19,10.53658390045166
2022-04-20,10.77357292175293
2022-04-21,10.767169952392578
2022-04-22,10.61984920501709
2022-04-25,10.55579662322998
2022-04-26,10.318802833557129
2022-04-27,10.40207290649414
2022-04-28,10.499046325683594
2022-04-29,10.466720581054688
2022-05-02,10.311562538146973
2022-05-03,10.757641792297363
2022-05-04,10.899874687194824
2022-05-05,10.764108657836914
2022-05-06,10.253379821777344
2022-05-09,9.716787338256836
2022-05-10,9.70386028289795
2022-05-11,9.690929412841797
2022-05-12,9.44526195526123
2022-05-13,9.742648124694824
2022-05-16,9.762042999267578
2022-05-17,9.988316535949707
2022-05-18,9.72325325012207
2022-05-19,9.658605575561523
2022-05-20,9.697395324707031
2022-05-23,9.833155632019043
2022-05-24,9.878411293029785
2022-05-25,9.86548137664795
2022-05-26,9.981850624084473
2022-05-27,10.086304664611816
2022-05-31,10.112419128417969
2022-06-01,10.22992992401123
2022-06-02,10.327855110168457
2022-06-03,10.236458778381348
2022-06-06,10.184232711791992
2022-06-07,10.282155990600586
2022-06-08,10.223400115966797
2022-06-09,10.432308197021484
2022-06-10,10.22992992401123
2022-06-13,9.172337532043457
2022-06-14,8.996071815490723
2022-06-15,9.054824829101562
2022-06-16,8.375874519348145
2022-06-17,8.728409767150879
2022-06-21,9.178865432739258
2022-06-22,9.250677108764648
2022-06-23,9.511811256408691
2022-06-24,9.812113761901855
2022-06-27,9.707660675048828
2022-06-28,9.648904800415039
2022-06-29,9.622526168823242
2022-06-30,9.675286293029785
2022-07-01,9.985264778137207
2022-07-05,10.005051612854004
2022-07-06,9.906119346618652
2022-07-07,10.031429290771484
2022-07-08,10.16993236541748
2022-07-11,10.077598571777344
2022-07-12,10.14355182647705
2022-07-13,10.229290962219238
2022-07-14,10.090788841247559
2022-07-15,10.130363464355469
2022-07-18,9.747834205627441
2022-07-19,10.163338661193848
2022-07-20,10.262267112731934
2022-07-21,10.400771141052246
2022-07-22,10.321625709533691
2022-07-25,10.387577056884766
2022-07-26,10.387577056884766
2022-07-27,10.631603240966797
2022-07-28,10.78471851348877
2022-07-29,10.684861183166504
2022-08-01,10.78471851348877
2022-08-02,10.571690559387207
2022-08-03,10.604974746704102
2022-08-04,10.505115509033203
2022-08-05,10.405258178710938
2022-08-08,10.49846076965332
2022-08-09,10.485143661499023
2022-08-10,10.445199966430664
2022-08-11,10.398601531982422
2022-08-12,10.438542366027832
2022-08-15,10.4252290725708
2022-08-16,10.46517276763916
2022-08-17,10.398601531982422
2022-08-18,10.391940116882324
2022-08-19,10.332027435302734
2022-08-22,10.052421569824219
2022-08-23,10.165599822998047
2022-08-24,10.165599822998047
2022-08-25,10.265454292297363
2022-08-26,10.198881149291992
2022-08-29,10.125651359558105
2022-08-30,9.829817771911621
2022-08-31,9.870157241821289
2022-09-01,9.52053451538086
2022-09-02,9.513810157775879
2022-09-06,9.507087707519531
2022-09-07,9.634836196899414
2022-09-08,9.708792686462402
2022-09-09,9.95084285736084
2022-09-12,10.044971466064453
2022-09-13,9.762584686279297
2022-09-14,9.762584686279297
2022-09-15,9.567599296569824
2022-09-16,9.735689163208008
2022-09-19,9.69534683227539
2022-09-20,9.574325561523438
2022-09-21,9.473470687866211
2022-09-22,9.285211563110352
2022-09-23,8.928862571716309
2022-09-26,8.169103622436523
2022-09-27,8.189273834228516
2022-09-28,8.390978813171387
2022-09-29,7.853357315063477
2022-09-30,7.737667560577393
2022-10-03,7.812524318695068
2022-10-04,8.533889770507812
2022-10-05,8.227651596069336
2022-10-06,7.96224308013916
2022-10-07,7.873773574829102
2022-10-10,7.560729503631592
2022-10-11,7.96224308013916
2022-10-12,7.9350199699401855
