Date,WGS
2024-08-08,32.83000183105469
2024-08-09,32.7400016784668
2024-08-12,33.47999954223633
2024-08-13,34.150001525878906
2024-08-14,33.83000183105469
2024-08-15,32.88999938964844
2024-08-16,34.56999969482422
2024-08-19,35.529998779296875
2024-08-20,34.279998779296875
2024-08-21,34.5
2024-08-22,34.02000045776367
2024-08-23,35.7599983215332
2024-08-26,35.59000015258789
2024-08-27,35.349998474121094
2024-08-28,31.690000534057617
2024-08-29,32.47999954223633
2024-08-30,31.940000534057617
2024-09-03,30.729999542236328
2024-09-04,29.6200008392334
2024-09-05,32.619998931884766
2024-09-06,32.9900016784668
2024-09-09,33.72999954223633
2024-09-10,33.66999816894531
2024-09-11,35.2599983215332
2024-09-12,38.16999816894531
2024-09-13,37.869998931884766
2024-09-16,37.720001220703125
2024-09-17,37.13999938964844
2024-09-18,38.77000045776367
2024-09-19,40.650001525878906
2024-09-20,40.400001525878906
2024-09-23,40.130001068115234
2024-09-24,39.06999969482422
2024-09-25,36.84000015258789
2024-09-26,40.619998931884766
2024-09-27,42.790000915527344
2024-09-30,42.439998626708984
2024-10-01,43.040000915527344
2024-10-02,45.529998779296875
2024-10-03,47.119998931884766
2024-10-04,49.81999969482422
2024-10-07,52.7599983215332
2024-10-08,54.33000183105469
2024-10-09,54.84000015258789
2024-10-10,55.0
2024-10-11,60.0
2024-10-14,59.75
2024-10-15,59.9900016784668
2024-10-16,60.779998779296875
2024-10-17,56.0
2024-10-18,60.04999923706055
2024-10-21,58.189998626708984
2024-10-22,57.790000915527344
2024-10-23,56.08000183105469
2024-10-24,59.09000015258789
2024-10-25,58.81999969482422
2024-10-28,56.060001373291016
2024-10-29,84.0199966430664
2024-10-30,83.19999694824219
2024-10-31,81.69000244140625
2024-11-01,77.73999786376953
2024-11-04,75.16000366210938
2024-11-05,74.86000061035156
2024-11-06,75.94999694824219
2024-11-07,75.18000030517578
2024-11-08,77.80000305175781
2024-11-11,73.38999938964844
2024-11-12,76.91999816894531
2024-11-13,78.4800033569336
2024-11-14,73.7300033569336
2024-11-15,68.43000030517578
2024-11-18,71.0999984741211
2024-11-19,71.04000091552734
2024-11-20,69.37999725341797
2024-11-21,72.06999969482422
2024-11-22,78.70999908447266
2024-11-25,80.45999908447266
2024-11-26,80.5199966430664
2024-11-27,79.43000030517578
2024-11-29,78.38999938964844
2024-12-02,77.23999786376953
2024-12-03,75.05000305175781
2024-12-04,79.62999725341797
2024-12-05,78.8499984741211
2024-12-06,77.19999694824219
2024-12-09,72.86000061035156
2024-12-10,71.94000244140625
2024-12-11,73.83000183105469
2024-12-12,71.7699966430664
2024-12-13,75.43000030517578
2024-12-16,80.5
2024-12-17,79.19999694824219
2024-12-18,76.93000030517578
2024-12-19,75.30000305175781
2024-12-20,77.4000015258789
2024-12-23,76.4000015258789
2024-12-24,77.4000015258789
2024-12-26,79.44999694824219
2024-12-27,78.05000305175781
2024-12-30,76.58000183105469
2024-12-31,76.86000061035156
2025-01-02,79.62999725341797
2025-01-03,79.13999938964844
2025-01-06,89.61000061035156
2025-01-07,97.04000091552734
2025-01-08,96.56999969482422
2025-01-10,89.37999725341797
2025-01-13,85.01000213623047
2025-01-14,72.00499725341797
2025-01-15,72.41000366210938
2025-01-16,68.26000213623047
2025-01-17,69.4800033569336
2025-01-21,74.36000061035156
2025-01-22,75.7699966430664
2025-01-23,77.66000366210938
2025-01-24,79.2699966430664
2025-01-27,74.86000061035156
2025-01-28,79.23999786376953
2025-01-29,75.66999816894531
2025-01-30,77.86000061035156
2025-01-31,74.8499984741211
2025-02-03,69.9800033569336
2025-02-04,72.0199966430664
2025-02-05,67.18000030517578
2025-02-06,62.16999816894531
2025-02-07,59.540000915527344
2025-02-10,68.1500015258789
2025-02-11,67.80000305175781
2025-02-12,70.97000122070312
2025-02-13,78.0
2025-02-14,76.3499984741211
2025-02-18,112.76000213623047
2025-02-19,111.30999755859375
2025-02-20,101.58000183105469
2025-02-21,95.83000183105469
2025-02-24,95.0
2025-02-25,95.8499984741211
2025-02-26,99.12999725341797
2025-02-27,101.0
2025-02-28,102.8499984741211
2025-03-03,94.3499984741211
2025-03-04,99.0
2025-03-05,105.30999755859375
2025-03-06,97.2699966430664
2025-03-07,98.01000213623047
2025-03-10,89.66000366210938
2025-03-11,87.16999816894531
2025-03-12,92.08000183105469
2025-03-13,89.31999969482422
2025-03-14,98.47000122070312
2025-03-17,94.45999908447266
2025-03-18,90.79000091552734
2025-03-19,97.44000244140625
2025-03-20,96.70999908447266
2025-03-21,104.38999938964844
2025-03-24,103.19000244140625
2025-03-25,100.58999633789062
2025-03-26,96.44000244140625
2025-03-27,94.33999633789062
2025-03-28,92.19999694824219
2025-03-31,88.56500244140625
2025-04-01,84.58999633789062
2025-04-02,84.87000274658203
2025-04-03,80.11000061035156
2025-04-04,80.0199966430664
2025-04-07,84.7699966430664
2025-04-08,85.95999908447266
2025-04-09,97.29000091552734
2025-04-10,92.62000274658203
2025-04-11,96.62999725341797
2025-04-14,101.04000091552734
2025-04-15,102.22000122070312
2025-04-16,98.27999877929688
2025-04-17,95.47000122070312
2025-04-21,91.04000091552734
2025-04-22,96.88999938964844
2025-04-23,105.69000244140625
2025-04-24,109.38999938964844
2025-04-25,111.01000213623047
2025-04-28,112.48999786376953
2025-04-29,116.97000122070312
2025-04-30,66.8499984741211
2025-05-01,62.31999969482422
2025-05-02,67.2300033569336
2025-05-05,66.16000366210938
2025-05-06,63.27000045776367
2025-05-07,57.34000015258789
2025-05-08,56.36000061035156
2025-05-09,59.13999938964844
2025-05-12,59.0
2025-05-13,60.93000030517578
2025-05-14,59.45000076293945
2025-05-15,63.61000061035156
2025-05-16,68.30999755859375
2025-05-19,71.0199966430664
2025-05-20,72.11000061035156
2025-05-21,67.77999877929688
2025-05-22,67.33000183105469
2025-05-23,71.5999984741211
2025-05-27,69.98999786376953
2025-05-28,70.0199966430664
2025-05-29,69.9800033569336
2025-05-30,71.22000122070312
2025-06-02,74.12999725341797
2025-06-03,72.80999755859375
2025-06-04,72.38999938964844
2025-06-05,69.16999816894531
2025-06-06,72.06999969482422
2025-06-09,72.41999816894531
2025-06-10,69.51000213623047
2025-06-11,70.31999969482422
2025-06-12,66.37000274658203
2025-06-13,64.56999969482422
2025-06-16,66.88500213623047
2025-06-17,64.04000091552734
2025-06-18,64.43000030517578
2025-06-20,67.0
2025-06-23,79.70999908447266
2025-06-24,90.9000015258789
2025-06-25,88.93000030517578
2025-06-26,89.58999633789062
2025-06-27,91.0999984741211
2025-06-30,92.30999755859375
2025-07-01,90.29000091552734
2025-07-02,89.79000091552734
2025-07-03,91.61000061035156
2025-07-07,85.73999786376953
2025-07-08,85.22000122070312
2025-07-09,91.87999725341797
2025-07-10,86.91000366210938
2025-07-11,82.55999755859375
2025-07-14,82.38999938964844
2025-07-15,81.69000244140625
2025-07-16,80.47000122070312
2025-07-17,80.41999816894531
2025-07-18,77.87000274658203
2025-07-21,78.34500122070312
2025-07-22,80.9000015258789
2025-07-23,82.94999694824219
2025-07-24,81.44999694824219
2025-07-25,79.83000183105469
2025-07-28,84.91000366210938
2025-07-29,91.77999877929688
2025-07-30,103.51000213623047
2025-07-31,101.94999694824219
2025-08-01,101.5999984741211
2025-08-04,108.3499984741211
2025-08-05,106.6500015258789
2025-08-06,105.8499984741211
2025-08-07,105.94999694824219
2025-08-08,105.12999725341797
2025-08-11,110.54000091552734
2025-08-12,116.41000366210938
2025-08-13,123.11000061035156
2025-08-14,122.87999725341797
2025-08-15,126.36000061035156
2025-08-18,125.9000015258789
2025-08-19,120.6500015258789
2025-08-20,120.29000091552734
2025-08-21,120.72000122070312
2025-08-22,128.6649932861328
2025-08-25,121.87000274658203
2025-08-26,126.25
2025-08-27,129.19000244140625
2025-08-28,129.0
2025-08-29,129.49000549316406
2025-09-02,128.17999267578125
2025-09-03,127.22000122070312
2025-09-04,130.25999450683594
2025-09-05,132.5399932861328
2025-09-08,129.3300018310547
2025-09-09,125.97000122070312
2025-09-10,123.19499969482422
2025-09-11,125.88999938964844
2025-09-12,123.94999694824219
2025-09-15,122.04000091552734
2025-09-16,121.37000274658203
2025-09-17,127.91999816894531
2025-09-18,130.7100067138672
2025-09-19,129.60499572753906
