Date,SB
2011-07-07,5.3480353355407715
2011-07-08,5.334530830383301
2011-07-11,5.165714263916016
2011-07-12,5.152210235595703
2011-07-13,5.199477672576904
2011-07-14,5.219736576080322
2011-07-15,5.192726135253906
2011-07-18,5.05092191696167
2011-07-19,5.179219722747803
2011-07-20,5.13195276260376
2011-07-21,5.071178913116455
2011-07-22,4.868602752685547
2011-07-25,4.915870666503906
2011-07-26,4.902365207672119
2011-07-27,4.841591835021973
2011-07-28,4.92937707901001
2011-07-29,4.848343372344971
2011-08-01,4.902365207672119
2011-08-02,4.760560989379883
2011-08-03,4.666025638580322
2011-08-04,4.679529666900635
2011-08-05,4.679529666900635
2011-08-08,4.227108001708984
2011-08-09,4.659272193908691
2011-08-10,4.503963470458984
2011-08-11,4.659272193908691
2011-08-12,4.780818939208984
2011-08-15,4.915870666503906
2011-08-16,4.895612716674805
2011-08-17,5.104942321777344
2011-08-18,4.848343372344971
2011-08-19,4.75380802154541
2011-08-22,4.629616737365723
2011-08-23,4.705511569976807
2011-08-24,4.698611736297607
2011-08-25,4.636516094207764
2011-08-26,4.719311714172363
2011-08-29,4.953895568847656
2011-08-30,4.878000259399414
2011-08-31,4.822803974151611
2011-09-01,4.809004306793213
2011-09-02,4.77450704574585
2011-09-06,4.712411880493164
2011-09-07,4.77450704574585
2011-09-08,4.77450704574585
2011-09-09,4.650315284729004
2011-09-12,4.567519664764404
2011-09-13,4.788304805755615
2011-09-14,4.746908664703369
2011-09-15,4.746908664703369
2011-09-16,4.650315284729004
2011-09-19,4.643416404724121
2011-09-20,4.643416404724121
2011-09-21,4.560620307922363
2011-09-22,4.491624355316162
2011-09-23,4.457127094268799
2011-09-26,4.429528713226318
2011-09-27,4.539921283721924
2011-09-28,4.450226783752441
2011-09-29,4.408829689025879
2011-09-30,4.270837783813477
2011-10-03,3.918959379196167
2011-10-04,3.8706631660461426
2011-10-05,3.981055736541748
2011-10-06,4.036252975463867
2011-10-07,3.9327592849731445
2011-10-10,4.0638508796691895
2011-10-11,4.139745712280273
2011-10-12,4.346733570098877
2011-10-13,4.415729999542236
2011-10-14,4.539921283721924
2011-10-17,4.346733570098877
2011-10-18,4.533022880554199
2011-10-19,4.477825164794922
2011-10-20,4.539921283721924
2011-10-21,4.622716903686523
2011-10-24,4.622716903686523
2011-10-25,4.588219165802002
2011-10-26,4.602017879486084
2011-10-27,4.746908664703369
2011-10-28,4.836604595184326
2011-10-31,4.719311714172363
2011-11-01,4.498523712158203
2011-11-02,4.567519664764404
2011-11-03,4.622716903686523
2011-11-04,4.643416404724121
2011-11-07,4.664114952087402
2011-11-08,4.740008354187012
2011-11-09,4.567519664764404
2011-11-10,4.560620307922363
2011-11-11,4.615817070007324
2011-11-14,4.629616737365723
2011-11-15,4.677913665771484
2011-11-16,4.705511569976807
2011-11-17,4.684812068939209
2011-11-18,4.677913665771484
2011-11-21,4.635579586029053
2011-11-22,4.4168524742126465
2011-11-23,4.233405590057373
2011-11-25,4.2122392654418945
2011-11-28,4.261627674102783
2011-11-29,4.233405590057373
2011-11-30,4.360406398773193
2011-12-01,4.282795429229736
2011-12-02,4.303962230682373
2011-12-05,4.423908710479736
2011-12-06,4.459187030792236
2011-12-07,4.374518394470215
2011-12-08,4.325130939483643
2011-12-09,4.374518394470215
2011-12-12,4.289849758148193
2011-12-13,4.233405590057373
2011-12-14,4.20518159866333
2011-12-15,4.2404608726501465
2011-12-16,4.303962230682373
2011-12-19,4.198126792907715
2011-12-20,4.20518159866333
2011-12-21,4.3462958335876465
2011-12-22,4.3462958335876465
2011-12-23,4.27573823928833
2011-12-27,4.219294548034668
2011-12-28,4.233405590057373
2011-12-29,4.191069602966309
2011-12-30,4.226348876953125
2012-01-03,4.38862943649292
2012-01-04,4.473299503326416
2012-01-05,4.656745910644531
2012-01-06,4.600300312042236
2012-01-09,4.621466636657715
2012-01-10,4.6708574295043945
2012-01-11,4.6708574295043945
2012-01-12,4.6920247077941895
2012-01-13,4.748470783233643
2012-01-17,4.776691436767578
2012-01-18,4.8825273513793945
2012-01-19,4.868415355682373
2012-01-20,4.7061357498168945
2012-01-23,4.8613600730896
2012-01-24,4.8401947021484375
2012-01-25,4.8401947021484375
2012-01-26,4.974252223968506
2012-01-27,5.136532783508301
2012-01-30,4.960139751434326
2012-01-31,5.030697345733643
2012-02-01,4.8613600730896
2012-02-02,4.762580871582031
2012-02-03,4.826083183288574
2012-02-06,4.9883623123168945
2012-02-07,4.938973903656006
2012-02-08,5.150644302368164
2012-02-09,5.228254795074463
2012-02-10,5.101253986358643
2012-02-13,5.200031757354736
2012-02-14,5.334090709686279
2012-02-15,5.341147422790527
2012-02-16,5.291756629943848
2012-02-17,5.397591590881348
2012-02-21,5.362313270568848
2012-02-22,5.340721130371094
2012-02-23,5.239952564239502
2012-02-24,5.239952564239502
2012-02-27,5.211160659790039
2012-02-28,5.131986141204834
2012-02-29,5.153578281402588
2012-03-01,5.405500411987305
2012-03-02,5.268743515014648
2012-03-05,5.239952564239502
2012-03-06,5.1463823318481445
2012-03-07,5.117590427398682
2012-03-08,5.232753753662109
2012-03-09,5.189568519592285
2012-03-12,5.1463823318481445
2012-03-13,4.678527355194092
2012-03-14,4.700121879577637
2012-03-15,4.815286159515381
2012-03-16,4.952042102813721
2012-03-19,4.894460201263428
2012-03-20,4.786494255065918
2012-03-21,4.851274490356445
2012-03-22,4.786494255065918
2012-03-23,4.764901638031006
2012-03-26,4.7936930656433105
2012-03-27,4.786494255065918
2012-03-28,4.7505059242248535
2012-03-29,4.779297351837158
2012-03-30,4.808087348937988
2012-04-02,4.822483539581299
2012-04-03,4.779297351837158
2012-04-04,4.692923545837402
2012-04-05,4.685726642608643
2012-04-09,4.584958076477051
2012-04-10,4.405014514923096
2012-04-11,4.505782604217529
2012-04-12,4.613748550415039
2012-04-13,4.520177841186523
2012-04-16,4.44819974899292
2012-04-17,4.55616569519043
2012-04-18,4.563365459442139
2012-04-19,4.592154502868652
2012-04-20,4.635343074798584
2012-04-23,4.584958076477051
2012-04-24,4.685726642608643
2012-04-25,4.7505059242248535
2012-04-26,4.808087348937988
2012-04-27,4.808087348937988
2012-04-30,4.930448532104492
2012-05-01,4.995227813720703
2012-05-02,4.851274490356445
2012-05-03,4.772099018096924
2012-05-04,4.728912353515625
2012-05-07,4.642539978027344
2012-05-08,4.664132118225098
2012-05-09,4.851274490356445
2012-05-10,4.851274490356445
2012-05-11,4.75770378112793
2012-05-14,4.700121879577637
2012-05-15,4.7505059242248535
2012-05-16,4.664132118225098
2012-05-17,4.707320213317871
2012-05-18,4.64973783493042
2012-05-21,4.745532989501953
2012-05-22,4.782375812530518
2012-05-23,4.760270118713379
2012-05-24,4.804483413696289
2012-05-25,4.878171920776367
2012-05-29,4.826589107513428
2012-05-30,4.708687782287598
2012-05-31,4.782375812530518
2012-06-01,4.738163948059082
2012-06-04,4.612893581390381
2012-06-05,4.612893581390381
2012-06-06,4.730795383453369
2012-06-07,4.716057777404785
2012-06-08,4.701319217681885
2012-06-11,4.55394172668457
2012-06-12,4.5171003341674805
2012-06-13,4.465516567230225
2012-06-14,4.443410873413086
2012-06-15,4.561310768127441
2012-06-18,4.458148956298828
2012-06-19,4.576049327850342
2012-06-20,4.50236177444458
2012-06-21,4.509729385375977
2012-06-22,4.48762321472168
2012-06-25,4.472886085510254
2012-06-26,4.4213032722473145
2012-06-27,4.458148956298828
2012-06-28,4.450778961181641
2012-06-29,4.546573162078857
2012-07-02,4.50236177444458
2012-07-03,4.583417892456055
2012-07-05,4.612893581390381
2012-07-06,4.627631187438965
2012-07-09,4.561310768127441
2012-07-10,4.612893581390381
2012-07-11,4.627631187438965
2012-07-12,4.657105922698975
2012-07-13,4.686581611633301
2012-07-16,4.679213523864746
2012-07-17,4.60552453994751
2012-07-18,4.590787410736084
2012-07-19,4.5981550216674805
2012-07-20,4.509729385375977
2012-07-23,4.443410873413086
2012-07-24,4.436041355133057
2012-07-25,4.4065656661987305
2012-07-26,4.399198532104492
2012-07-27,4.472886085510254
2012-07-30,4.450778961181641
2012-07-31,4.391827583312988
2012-08-01,4.450778961181641
2012-08-02,4.450778961181641
2012-08-03,4.41393518447876
2012-08-06,4.50236177444458
2012-08-07,4.494991302490234
2012-08-08,4.48762321472168
2012-08-09,4.5171003341674805
2012-08-10,4.48025369644165
2012-08-13,4.443410873413086
2012-08-14,4.561310768127441
2012-08-15,4.671844005584717
2012-08-16,4.708687782287598
2012-08-17,4.826589107513428
2012-08-20,4.826589107513428
2012-08-21,4.7897443771362305
2012-08-22,4.699230670928955
2012-08-23,4.699230670928955
2012-08-24,4.69168758392334
2012-08-27,4.646430969238281
2012-08-28,4.563459396362305
2012-08-29,4.578544616699219
2012-08-30,4.52574348449707
2012-08-31,4.5710015296936035
2012-09-04,4.578544616699219
2012-09-05,4.646430969238281
2012-09-06,4.631344795227051
2012-09-07,4.638886451721191
2012-09-10,4.578544616699219
2012-09-11,4.578544616699219
2012-09-12,4.601171970367432
2012-09-13,4.5710015296936035
2012-09-14,4.638886451721191
2012-09-17,4.578544616699219
2012-09-18,4.661515235900879
2012-09-19,4.638886451721191
2012-09-20,4.653972625732422
2012-09-21,4.623803615570068
2012-09-24,4.555914878845215
2012-09-25,4.4654011726379395
2012-09-26,4.397514343261719
2012-09-27,4.359799861907959
2012-09-28,4.374886989593506
2012-10-01,4.276829242706299
2012-10-02,4.291913986206055
2012-10-03,4.352257251739502
2012-10-04,4.374886989593506
2012-10-05,4.397514343261719
2012-10-08,4.374886989593506
2012-10-09,4.397514343261719
2012-10-10,4.352257251739502
2012-10-11,4.337170600891113
2012-10-12,4.337170600891113
2012-10-15,4.337170600891113
2012-10-16,4.344715118408203
2012-10-17,4.412600994110107
2012-10-18,4.442771911621094
2012-10-19,4.4276862144470215
2012-10-22,4.480484485626221
2012-10-23,4.4201436042785645
2012-10-24,4.374886989593506
2012-10-25,4.352257251739502
2012-10-26,4.26174259185791
2012-10-31,4.148599147796631
2012-11-01,4.224028587341309
2012-11-02,4.231570243835449
2012-11-05,4.193856716156006
2012-11-06,4.216484546661377
2012-11-07,4.15614128112793
2012-11-08,3.786539077758789
2012-11-09,3.628138542175293
2012-11-12,3.6507656574249268
2012-11-13,3.401851177215576
2012-11-14,3.703565835952759
2012-11-15,2.7607035636901855
2012-11-16,2.775789499282837
2012-11-19,2.64001727104187
2012-11-20,2.572131395339966
2012-11-21,2.671647787094116
2012-11-23,2.7175796031951904
2012-11-26,2.6563374996185303
2012-11-27,2.671647787094116
2012-11-28,2.6410272121429443
2012-11-29,2.6027514934539795
2012-11-30,2.6639931201934814
2012-12-03,2.579786777496338
2012-12-04,2.579786777496338
2012-12-05,2.572131633758545
2012-12-06,2.5261998176574707
2012-12-07,2.4879238605499268
2012-12-10,2.434338092803955
2012-12-11,2.541511058807373
2012-12-12,2.495579481124878
2012-12-13,2.449648857116699
2012-12-14,2.495579481124878
2012-12-17,2.5644757747650146
2012-12-18,2.5644757747650146
2012-12-19,2.6869583129882812
2012-12-20,2.6563374996185303
2012-12-21,2.6639931201934814
2012-12-24,2.6104071140289307
2012-12-26,2.541511058807373
2012-12-27,2.4573042392730713
2012-12-28,2.549165725708008
2012-12-31,2.572131633758545
2013-01-02,2.748198986053467
2013-01-03,2.778820276260376
2013-01-04,2.985509157180786
2013-01-07,3.0544052124023438
2013-01-08,3.092681407928467
2013-01-09,3.1386117935180664
2013-01-10,3.1692330837249756
2013-01-11,3.0773706436157227
2013-01-14,2.9625439643859863
2013-01-15,2.9319229125976562
2013-01-16,2.878338098526001
2013-01-17,2.9089574813842773
2013-01-18,2.8859922885894775
2013-01-22,2.947233200073242
2013-01-23,2.985509157180786
2013-01-24,2.9778544902801514
2013-01-25,3.0008201599121094
2013-01-28,2.985509157180786
2013-01-29,3.1539223194122314
2013-01-30,3.0773706436157227
2013-01-31,3.0773706436157227
2013-02-01,3.1003365516662598
2013-02-04,2.9701988697052
2013-02-05,2.9778544902801514
2013-02-06,2.9701988697052
2013-02-07,2.878338098526001
2013-02-08,2.847716808319092
2013-02-11,2.8324062824249268
2013-02-12,2.8553717136383057
2013-02-13,2.939578056335449
2013-02-14,2.8859922885894775
2013-02-15,2.778820276260376
2013-02-19,2.8936471939086914
2013-02-20,2.8936471939086914
2013-02-21,2.8553717136383057
2013-02-22,2.985509157180786
2013-02-25,3.0084750652313232
2013-02-26,2.9319229125976562
2013-02-27,3.0084750652313232
2013-02-28,3.062751293182373
2013-03-01,3.0472443103790283
2013-03-04,3.0472443103790283
2013-03-05,3.1092746257781982
2013-03-06,3.2410888671875
2013-03-07,3.419426679611206
2013-03-08,3.5900089740753174
2013-03-11,3.6985623836517334
2013-03-12,3.5434865951538086
2013-03-13,3.6520402431488037
2013-03-14,3.7605931758880615
2013-03-15,3.7993621826171875
2013-03-18,3.7683465480804443
2013-03-19,3.729578971862793
2013-03-20,3.8769004344940186
2013-03-21,3.838129758834839
2013-03-22,3.954439163208008
2013-03-25,3.90791654586792
2013-03-26,3.8691470623016357
2013-03-27,3.9311771392822266
2013-03-28,3.8458855152130127
2013-04-01,3.7605931758880615
2013-04-02,3.70631742477417
2013-04-03,3.6908087730407715
2013-04-04,3.8071155548095703
2013-04-05,3.783855438232422
2013-04-08,3.8691470623016357
2013-04-09,3.8691470623016357
2013-04-10,3.8846540451049805
2013-04-11,3.8846540451049805
2013-04-12,3.8769004344940186
2013-04-15,3.72182559967041
2013-04-16,3.8846540451049805
2013-04-17,3.6908087730407715
2013-04-18,3.783855438232422
2013-04-19,3.6753013134002686
2013-04-22,3.6675477027893066
2013-04-23,3.6908087730407715
2013-04-24,3.7605931758880615
2013-04-25,3.8071155548095703
2013-04-26,3.8148698806762695
2013-04-29,3.8226239681243896
2013-04-30,3.8924081325531006
2013-05-01,3.7528390884399414
2013-05-02,3.7528390884399414
2013-05-03,3.8071155548095703
2013-05-06,3.8769004344940186
2013-05-07,4.264591217041016
2013-05-08,4.109515190124512
2013-05-09,3.9001622200012207
2013-05-10,3.9699461460113525
2013-05-13,3.8924081325531006
2013-05-14,3.8458855152130127
2013-05-15,3.9001622200012207
2013-05-16,4.062991142272949
2013-05-17,4.109515190124512
2013-05-20,4.264591217041016
2013-05-21,4.326621055603027
2013-05-22,4.310973167419434
2013-05-23,4.3813886642456055
2013-05-24,4.287500858306885
2013-05-28,4.177966117858887
2013-05-29,4.162319660186768
2013-05-30,4.13102388381958
2013-05-31,4.0449604988098145
2013-06-03,3.9667210578918457
2013-06-04,3.880657911300659
2013-06-05,3.888482093811035
2013-06-06,3.9197771549224854
2013-06-07,4.029313564300537
2013-06-10,3.9901931285858154
2013-06-11,3.998016119003296
2013-06-12,4.021488189697266
2013-06-13,4.115375518798828
2013-06-14,4.076257228851318
2013-06-17,4.162319660186768
2013-06-18,4.217085361480713
2013-06-19,4.185790538787842
2013-06-20,3.9119536876678467
2013-06-21,4.06060791015625
2013-06-24,3.9197771549224854
2013-06-25,4.021488189697266
2013-06-26,4.052783966064453
2013-06-27,4.037135601043701
2013-06-28,4.162319660186768
2013-07-01,4.185790538787842
2013-07-02,4.068431854248047
2013-07-03,3.9901931285858154
2013-07-05,3.9354255199432373
2013-07-08,3.9588963985443115
2013-07-09,3.9354255199432373
2013-07-10,3.9119536876678467
2013-07-11,3.974545955657959
2013-07-12,3.9901931285858154
2013-07-15,3.974545955657959
2013-07-16,3.998016119003296
2013-07-17,3.998016119003296
2013-07-18,4.099727153778076
2013-07-19,4.076257228851318
2013-07-22,4.021488189697266
2013-07-23,3.998016119003296
2013-07-24,3.9667210578918457
2013-07-25,4.029313564300537
2013-07-26,4.029313564300537
2013-07-29,3.904130458831787
2013-07-30,3.896306037902832
2013-07-31,3.833714485168457
2013-08-01,3.833714485168457
2013-08-02,3.7945950031280518
2013-08-05,3.833714485168457
2013-08-06,3.8571860790252686
2013-08-07,3.8024182319641113
2013-08-08,3.9276020526885986
2013-08-09,3.9119536876678467
2013-08-12,3.888482093811035
2013-08-13,4.021488189697266
2013-08-14,4.248381614685059
2013-08-15,4.443979263305664
2013-08-16,4.397036075592041
2013-08-19,4.185790538787842
2013-08-20,4.436155319213867
2013-08-21,4.5143938064575195
2013-08-22,4.874293804168701
2013-08-23,4.889941692352295
2013-08-26,5.163778305053711
2013-08-27,5.351552963256836
2013-08-28,5.179427623748779
