Date,EXTR
2011-12-05,3.009999990463257
2011-12-06,3.0
2011-12-07,3.009999990463257
2011-12-08,2.940000057220459
2011-12-09,3.009999990463257
2011-12-12,2.890000104904175
2011-12-13,2.809999942779541
2011-12-14,2.880000114440918
2011-12-15,2.890000104904175
2011-12-16,2.859999895095825
2011-12-19,2.7100000381469727
2011-12-20,2.9200000762939453
2011-12-21,2.880000114440918
2011-12-22,2.880000114440918
2011-12-23,2.869999885559082
2011-12-27,2.930000066757202
2011-12-28,2.869999885559082
2011-12-29,2.9200000762939453
2011-12-30,2.9200000762939453
2012-01-03,3.0399999618530273
2012-01-04,2.950000047683716
2012-01-05,2.990000009536743
2012-01-06,2.9600000381469727
2012-01-09,2.9700000286102295
2012-01-10,3.0299999713897705
2012-01-11,3.0199999809265137
2012-01-12,3.049999952316284
2012-01-13,3.0399999618530273
2012-01-17,3.0199999809265137
2012-01-18,3.049999952316284
2012-01-19,3.0399999618530273
2012-01-20,3.0799999237060547
2012-01-23,3.0199999809265137
2012-01-24,3.0
2012-01-25,3.140000104904175
2012-01-26,3.180000066757202
2012-01-27,3.240000009536743
2012-01-30,3.2300000190734863
2012-01-31,3.240000009536743
2012-02-01,3.2799999713897705
2012-02-02,3.3299999237060547
2012-02-03,3.309999942779541
2012-02-06,3.25
2012-02-07,3.2699999809265137
2012-02-08,3.319999933242798
2012-02-09,3.319999933242798
2012-02-10,3.369999885559082
2012-02-13,3.430000066757202
2012-02-14,3.4100000858306885
2012-02-15,3.380000114440918
2012-02-16,3.440000057220459
2012-02-17,3.4600000381469727
2012-02-21,3.509999990463257
2012-02-22,3.4700000286102295
2012-02-23,3.549999952316284
2012-02-24,3.619999885559082
2012-02-27,3.680000066757202
2012-02-28,3.759999990463257
2012-02-29,3.690000057220459
2012-03-01,3.740000009536743
2012-03-02,3.7200000286102295
2012-03-05,3.7699999809265137
2012-03-06,3.740000009536743
2012-03-07,3.7300000190734863
2012-03-08,3.740000009536743
2012-03-09,3.7799999713897705
2012-03-12,3.7300000190734863
2012-03-13,3.819999933242798
2012-03-14,3.75
2012-03-15,3.7799999713897705
2012-03-16,3.640000104904175
2012-03-19,3.880000114440918
2012-03-20,3.8499999046325684
2012-03-21,3.859999895095825
2012-03-22,3.8499999046325684
2012-03-23,3.930000066757202
2012-03-26,3.9600000381469727
2012-03-27,3.890000104904175
2012-03-28,3.869999885559082
2012-03-29,3.869999885559082
2012-03-30,3.8299999237060547
2012-04-02,3.8499999046325684
2012-04-03,3.799999952316284
2012-04-04,3.7799999713897705
2012-04-05,3.8299999237060547
2012-04-09,3.799999952316284
2012-04-10,4.0
2012-04-11,4.119999885559082
2012-04-12,4.289999961853027
2012-04-13,4.21999979019165
2012-04-16,4.179999828338623
2012-04-17,4.300000190734863
2012-04-18,4.239999771118164
2012-04-19,4.320000171661377
2012-04-20,3.819999933242798
2012-04-23,3.8399999141693115
2012-04-24,3.869999885559082
2012-04-25,3.869999885559082
2012-04-26,3.869999885559082
2012-04-27,3.9000000953674316
2012-04-30,3.8299999237060547
2012-05-01,3.7799999713897705
2012-05-02,3.8299999237060547
2012-05-03,3.7899999618530273
2012-05-04,3.9000000953674316
2012-05-07,3.759999990463257
2012-05-08,3.809999942779541
2012-05-09,3.75
2012-05-10,3.680000066757202
2012-05-11,3.609999895095825
2012-05-14,3.559999942779541
2012-05-15,3.5399999618530273
2012-05-16,3.5
2012-05-17,3.450000047683716
2012-05-18,3.430000066757202
2012-05-21,3.5999999046325684
2012-05-22,3.799999952316284
2012-05-23,3.740000009536743
2012-05-24,3.640000104904175
2012-05-25,3.5799999237060547
2012-05-29,3.759999990463257
2012-05-30,3.7200000286102295
2012-05-31,3.7300000190734863
2012-06-01,3.5299999713897705
2012-06-04,3.440000057220459
2012-06-05,3.549999952316284
2012-06-06,3.680000066757202
2012-06-07,3.5999999046325684
2012-06-08,3.5899999141693115
2012-06-11,3.549999952316284
2012-06-12,3.619999885559082
2012-06-13,3.440000057220459
2012-06-14,3.5
2012-06-15,3.5899999141693115
2012-06-18,3.569999933242798
2012-06-19,3.619999885559082
2012-06-20,3.569999933242798
2012-06-21,3.390000104904175
2012-06-22,3.5
2012-06-25,3.359999895095825
2012-06-26,3.4700000286102295
2012-06-27,3.5
2012-06-28,3.369999885559082
2012-06-29,3.440000057220459
2012-07-02,3.440000057220459
2012-07-03,3.5999999046325684
2012-07-05,3.5999999046325684
2012-07-06,3.440000057220459
2012-07-09,3.2799999713897705
2012-07-10,3.0899999141693115
2012-07-11,2.950000047683716
2012-07-12,3.0999999046325684
2012-07-13,3.2200000286102295
2012-07-16,3.299999952316284
2012-07-17,3.440000057220459
2012-07-18,3.369999885559082
2012-07-19,3.359999895095825
2012-07-20,3.4100000858306885
2012-07-23,3.390000104904175
2012-07-24,3.2799999713897705
2012-07-25,3.2200000286102295
2012-07-26,3.309999942779541
2012-07-27,3.299999952316284
2012-07-30,3.2899999618530273
2012-07-31,3.200000047683716
2012-08-01,3.200000047683716
2012-08-02,3.2100000381469727
2012-08-03,3.299999952316284
2012-08-06,3.3399999141693115
2012-08-07,3.380000114440918
2012-08-08,3.390000104904175
2012-08-09,3.4000000953674316
2012-08-10,3.2300000190734863
2012-08-13,3.3299999237060547
2012-08-14,3.259999990463257
2012-08-15,3.3499999046325684
2012-08-16,3.2799999713897705
2012-08-17,3.369999885559082
2012-08-20,3.319999933242798
2012-08-21,3.380000114440918
2012-08-22,3.359999895095825
2012-08-23,3.359999895095825
2012-08-24,3.3499999046325684
2012-08-27,3.3299999237060547
2012-08-28,3.450000047683716
2012-08-29,3.5399999618530273
2012-08-30,3.559999942779541
2012-08-31,3.559999942779541
2012-09-04,3.559999942779541
2012-09-05,3.5399999618530273
2012-09-06,3.5899999141693115
2012-09-07,3.549999952316284
2012-09-10,3.509999990463257
2012-09-11,3.5
2012-09-12,3.619999885559082
2012-09-13,3.549999952316284
2012-09-14,3.559999942779541
2012-09-17,3.569999933242798
2012-09-18,3.630000114440918
2012-09-19,3.619999885559082
2012-09-20,3.509999990463257
2012-09-21,3.5199999809265137
2012-09-24,3.4600000381469727
2012-09-25,3.369999885559082
2012-09-26,3.380000114440918
2012-09-27,3.4200000762939453
2012-09-28,3.3499999046325684
2012-10-01,3.299999952316284
2012-10-02,3.5199999809265137
2012-10-03,3.5899999141693115
2012-10-04,3.6700000762939453
2012-10-05,3.490000009536743
2012-10-08,3.440000057220459
2012-10-09,3.369999885559082
2012-10-10,3.299999952316284
2012-10-11,3.2799999713897705
2012-10-12,3.2799999713897705
2012-10-15,3.299999952316284
2012-10-16,3.3399999141693115
2012-10-17,3.3499999046325684
2012-10-18,3.319999933242798
2012-10-19,3.299999952316284
2012-10-22,3.25
2012-10-23,3.2200000286102295
2012-10-24,3.240000009536743
2012-10-25,3.2300000190734863
2012-10-26,3.25
2012-10-31,3.2699999809265137
2012-11-01,3.509999990463257
2012-11-02,3.5399999618530273
2012-11-05,3.5399999618530273
2012-11-06,3.4100000858306885
2012-11-07,3.4100000858306885
2012-11-08,3.369999885559082
2012-11-09,3.490000009536743
2012-11-12,3.4200000762939453
2012-11-13,3.380000114440918
2012-11-14,3.359999895095825
2012-11-15,3.4100000858306885
2012-11-16,3.440000057220459
2012-11-19,3.5
2012-11-20,3.490000009536743
2012-11-21,3.5399999618530273
2012-11-23,3.490000009536743
2012-11-26,3.5899999141693115
2012-11-27,3.5799999237060547
2012-11-28,3.630000114440918
2012-11-29,3.630000114440918
2012-11-30,3.5899999141693115
2012-12-03,3.619999885559082
2012-12-04,3.6600000858306885
2012-12-05,3.569999933242798
2012-12-06,3.630000114440918
2012-12-07,3.609999895095825
2012-12-10,3.609999895095825
2012-12-11,3.7799999713897705
2012-12-12,3.690000057220459
2012-12-13,3.609999895095825
2012-12-14,3.690000057220459
2012-12-17,3.640000104904175
2012-12-18,3.7799999713897705
2012-12-19,3.6500000953674316
2012-12-20,3.7300000190734863
2012-12-21,3.6500000953674316
2012-12-24,3.609999895095825
2012-12-26,3.640000104904175
2012-12-27,3.5799999237060547
2012-12-28,3.569999933242798
2012-12-31,3.640000104904175
2013-01-02,3.799999952316284
2013-01-03,3.740000009536743
2013-01-04,3.5799999237060547
2013-01-07,3.6500000953674316
2013-01-08,3.6700000762939453
2013-01-09,3.7100000381469727
2013-01-10,3.7300000190734863
2013-01-11,3.75
2013-01-14,3.75
2013-01-15,3.75
2013-01-16,3.740000009536743
2013-01-17,3.7699999809265137
2013-01-18,3.759999990463257
2013-01-22,3.6700000762939453
2013-01-23,3.5799999237060547
2013-01-24,3.5299999713897705
2013-01-25,3.609999895095825
2013-01-28,3.680000066757202
2013-01-29,3.6600000858306885
2013-01-30,3.569999933242798
2013-01-31,3.690000057220459
2013-02-01,3.5799999237060547
2013-02-04,3.5
2013-02-05,3.5399999618530273
2013-02-06,3.559999942779541
2013-02-07,3.5399999618530273
2013-02-08,3.5799999237060547
2013-02-11,3.5899999141693115
2013-02-12,3.5899999141693115
2013-02-13,3.5799999237060547
2013-02-14,3.559999942779541
2013-02-15,3.569999933242798
2013-02-19,3.609999895095825
2013-02-20,3.559999942779541
2013-02-21,3.509999990463257
2013-02-22,3.5399999618530273
2013-02-25,3.4800000190734863
2013-02-26,3.4600000381469727
2013-02-27,3.509999990463257
2013-02-28,3.509999990463257
2013-03-01,3.5
2013-03-04,3.4600000381469727
2013-03-05,3.5199999809265137
2013-03-06,3.5
2013-03-07,3.4800000190734863
2013-03-08,3.5399999618530273
2013-03-11,3.5299999713897705
2013-03-12,3.549999952316284
2013-03-13,3.5799999237060547
2013-03-14,3.5799999237060547
2013-03-15,3.549999952316284
2013-03-18,3.549999952316284
2013-03-19,3.5
2013-03-20,3.5199999809265137
2013-03-21,3.490000009536743
2013-03-22,3.5
2013-03-25,3.440000057220459
2013-03-26,3.4000000953674316
2013-03-27,3.4000000953674316
2013-03-28,3.369999885559082
2013-04-01,3.240000009536743
2013-04-02,3.180000066757202
2013-04-03,3.180000066757202
2013-04-04,3.2300000190734863
2013-04-05,3.190000057220459
2013-04-08,3.1700000762939453
2013-04-09,3.1500000953674316
2013-04-10,3.190000057220459
2013-04-11,3.190000057220459
2013-04-12,3.140000104904175
2013-04-15,3.0
2013-04-16,3.049999952316284
2013-04-17,3.049999952316284
2013-04-18,3.0199999809265137
2013-04-19,3.049999952316284
2013-04-22,3.0199999809265137
2013-04-23,3.049999952316284
2013-04-24,3.059999942779541
2013-04-25,3.0799999237060547
2013-04-26,3.2699999809265137
2013-04-29,3.2899999618530273
2013-04-30,3.3299999237060547
2013-05-01,3.140000104904175
2013-05-02,3.1700000762939453
2013-05-03,3.2100000381469727
2013-05-06,3.2799999713897705
2013-05-07,3.299999952316284
2013-05-08,3.309999942779541
2013-05-09,3.3299999237060547
2013-05-10,3.2899999618530273
2013-05-13,3.319999933242798
2013-05-14,3.359999895095825
2013-05-15,3.4000000953674316
2013-05-16,3.4200000762939453
2013-05-17,3.4600000381469727
2013-05-20,3.430000066757202
2013-05-21,3.4200000762939453
2013-05-22,3.4100000858306885
2013-05-23,3.4200000762939453
2013-05-24,3.4600000381469727
2013-05-28,3.490000009536743
2013-05-29,3.509999990463257
2013-05-30,3.5399999618530273
2013-05-31,3.559999942779541
2013-06-03,3.619999885559082
2013-06-04,3.5
2013-06-05,3.4800000190734863
2013-06-06,3.509999990463257
2013-06-07,3.4700000286102295
2013-06-10,3.5299999713897705
2013-06-11,3.5199999809265137
2013-06-12,3.509999990463257
2013-06-13,3.569999933242798
2013-06-14,3.5299999713897705
2013-06-17,3.549999952316284
2013-06-18,3.549999952316284
2013-06-19,3.5299999713897705
2013-06-20,3.4600000381469727
2013-06-21,3.5299999713897705
2013-06-24,3.4800000190734863
2013-06-25,3.4700000286102295
2013-06-26,3.430000066757202
2013-06-27,3.4600000381469727
2013-06-28,3.440000057220459
2013-07-01,3.509999990463257
2013-07-02,3.5399999618530273
2013-07-03,3.5299999713897705
2013-07-05,3.5399999618530273
2013-07-08,3.549999952316284
2013-07-09,3.549999952316284
2013-07-10,3.549999952316284
2013-07-11,3.5899999141693115
2013-07-12,3.5799999237060547
2013-07-15,3.5899999141693115
2013-07-16,3.5799999237060547
2013-07-17,3.7799999713897705
2013-07-18,3.8499999046325684
2013-07-19,3.9100000858306885
2013-07-22,4.059999942779541
2013-07-23,4.090000152587891
2013-07-24,4.079999923706055
2013-07-25,4.090000152587891
2013-07-26,4.050000190734863
2013-07-29,4.010000228881836
2013-07-30,4.059999942779541
2013-07-31,4.329999923706055
2013-08-01,4.179999828338623
2013-08-02,4.119999885559082
2013-08-05,4.110000133514404
2013-08-06,4.039999961853027
2013-08-07,4.090000152587891
2013-08-08,4.090000152587891
2013-08-09,4.079999923706055
2013-08-12,4.099999904632568
2013-08-13,4.090000152587891
2013-08-14,4.079999923706055
2013-08-15,3.950000047683716
2013-08-16,3.890000104904175
2013-08-19,3.819999933242798
2013-08-20,3.8399999141693115
2013-08-21,3.890000104904175
