Date,GTLB
2025-07-23,47.099998474121094
2025-07-24,46.790000915527344
2025-07-25,47.88999938964844
2025-07-28,48.380001068115234
2025-07-29,47.189998626708984
2025-07-30,46.16999816894531
2025-07-31,43.810001373291016
2025-08-01,41.81999969482422
2025-08-04,44.150001525878906
2025-08-05,44.0
2025-08-06,43.7599983215332
2025-08-07,41.599998474121094
2025-08-08,40.41999816894531
2025-08-11,38.81999969482422
2025-08-12,39.25
2025-08-13,41.529998779296875
2025-08-14,40.95000076293945
2025-08-15,44.279998779296875
2025-08-18,45.349998474121094
2025-08-19,44.27000045776367
2025-08-20,43.70000076293945
2025-08-21,44.18000030517578
2025-08-22,45.18000030517578
2025-08-25,45.22999954223633
2025-08-26,43.77000045776367
2025-08-27,47.2599983215332
2025-08-28,49.025001525878906
2025-08-29,48.02000045776367
2025-09-02,47.689998626708984
2025-09-03,46.90999984741211
2025-09-04,43.459999084472656
2025-09-05,45.72999954223633
2025-09-08,47.88999938964844
2025-09-09,48.16999816894531
2025-09-10,49.0099983215332
2025-09-11,49.7400016784668
2025-09-12,50.29999923706055
2025-09-15,50.09000015258789
2025-09-16,50.310001373291016
2025-09-17,50.43000030517578
2025-09-18,50.040000915527344
2025-09-19,50.20000076293945
