Date,PL
2025-01-03,4.21999979019165
2025-01-06,4.360000133514404
2025-01-07,4.110000133514404
2025-01-08,3.880000114440918
2025-01-10,3.7100000381469727
2025-01-13,3.569999933242798
2025-01-14,3.7300000190734863
2025-01-15,3.8299999237060547
2025-01-16,3.809999942779541
2025-01-17,3.819999933242798
2025-01-21,4.670000076293945
2025-01-22,4.440000057220459
2025-01-23,4.739999771118164
2025-01-24,5.440000057220459
2025-01-27,5.150000095367432
2025-01-28,5.460000038146973
2025-01-29,5.550000190734863
2025-01-30,5.820000171661377
2025-01-31,6.099999904632568
2025-02-03,6.119999885559082
2025-02-04,6.449999809265137
2025-02-05,6.369999885559082
2025-02-06,6.179999828338623
2025-02-07,6.0
2025-02-10,6.489999771118164
2025-02-11,6.190000057220459
2025-02-12,6.110000133514404
2025-02-13,6.239999771118164
2025-02-14,6.059999942779541
2025-02-18,6.190000057220459
2025-02-19,5.630000114440918
2025-02-20,5.449999809265137
2025-02-21,4.96999979019165
2025-02-24,4.670000076293945
2025-02-25,4.389999866485596
2025-02-26,4.670000076293945
2025-02-27,4.489999771118164
2025-02-28,4.619999885559082
2025-03-03,4.25
2025-03-04,4.099999904632568
2025-03-05,4.380000114440918
2025-03-06,3.9700000286102295
2025-03-07,3.9800000190734863
2025-03-10,3.640000104904175
2025-03-11,3.8299999237060547
2025-03-12,4.0
2025-03-13,3.9700000286102295
2025-03-14,4.159999847412109
2025-03-17,4.170000076293945
2025-03-18,4.119999885559082
2025-03-19,4.320000171661377
2025-03-20,4.239999771118164
2025-03-21,3.7899999618530273
2025-03-24,4.0
2025-03-25,3.990000009536743
2025-03-26,3.8299999237060547
2025-03-27,3.7200000286102295
2025-03-28,3.4600000381469727
2025-03-31,3.380000114440918
2025-04-01,3.430000066757202
2025-04-02,3.5799999237060547
2025-04-03,3.3499999046325684
2025-04-04,3.1700000762939453
2025-04-07,3.259999990463257
2025-04-08,3.0399999618530273
2025-04-09,3.609999895095825
2025-04-10,3.359999895095825
2025-04-11,3.1700000762939453
2025-04-14,3.140000104904175
2025-04-15,3.2799999713897705
2025-04-16,3.190000057220459
2025-04-17,3.2300000190734863
2025-04-21,2.9600000381469727
2025-04-22,3.0399999618530273
2025-04-23,3.109999895095825
2025-04-24,3.3499999046325684
2025-04-25,3.390000104904175
2025-04-28,3.4100000858306885
2025-04-29,3.430000066757202
2025-04-30,3.2899999618530273
2025-05-01,3.3499999046325684
2025-05-02,3.509999990463257
2025-05-05,3.4700000286102295
2025-05-06,3.5
2025-05-07,3.4600000381469727
2025-05-08,3.609999895095825
2025-05-09,3.559999942779541
2025-05-12,3.740000009536743
2025-05-13,3.7799999713897705
2025-05-14,3.890000104904175
2025-05-15,3.890000104904175
2025-05-16,3.930000066757202
2025-05-19,3.8299999237060547
2025-05-20,3.859999895095825
2025-05-21,3.7100000381469727
2025-05-22,3.690000057220459
2025-05-23,3.680000066757202
2025-05-27,3.9700000286102295
2025-05-28,3.990000009536743
2025-05-29,3.940000057220459
2025-05-30,3.8399999141693115
2025-06-02,3.7899999618530273
2025-06-03,3.8399999141693115
2025-06-04,3.990000009536743
2025-06-05,5.960000038146973
2025-06-06,5.840000152587891
2025-06-09,5.829999923706055
2025-06-10,5.590000152587891
2025-06-11,5.429999828338623
2025-06-12,5.460000038146973
2025-06-13,5.369999885559082
2025-06-16,5.340000152587891
2025-06-17,5.099999904632568
2025-06-18,5.110000133514404
2025-06-20,5.03000020980835
2025-06-23,5.300000190734863
2025-06-24,5.570000171661377
2025-06-25,5.420000076293945
2025-06-26,6.059999942779541
2025-06-27,6.070000171661377
2025-06-30,6.099999904632568
2025-07-01,6.159999847412109
2025-07-02,6.139999866485596
2025-07-03,6.849999904632568
2025-07-07,6.829999923706055
2025-07-08,6.929999828338623
2025-07-09,6.849999904632568
2025-07-10,6.599999904632568
2025-07-11,6.139999866485596
2025-07-14,6.199999809265137
2025-07-15,6.429999828338623
2025-07-16,6.449999809265137
2025-07-17,6.630000114440918
2025-07-18,6.789999961853027
2025-07-21,7.03000020980835
2025-07-22,6.599999904632568
2025-07-23,6.860000133514404
2025-07-24,6.840000152587891
2025-07-25,6.650000095367432
2025-07-28,6.360000133514404
2025-07-29,6.190000057220459
2025-07-30,6.28000020980835
2025-07-31,6.25
2025-08-01,6.179999828338623
2025-08-04,6.539999961853027
2025-08-05,6.389999866485596
2025-08-06,6.320000171661377
2025-08-07,6.269999980926514
2025-08-08,6.400000095367432
2025-08-11,6.420000076293945
2025-08-12,6.650000095367432
2025-08-13,6.739999771118164
2025-08-14,6.820000171661377
2025-08-15,6.78000020980835
2025-08-18,6.840000152587891
2025-08-19,6.380000114440918
2025-08-20,6.429999828338623
2025-08-21,6.480000019073486
2025-08-22,6.800000190734863
2025-08-25,7.059999942779541
2025-08-26,6.980000019073486
2025-08-27,7.079999923706055
2025-08-28,7.210000038146973
2025-08-29,7.090000152587891
2025-09-02,6.650000095367432
2025-09-03,6.440000057220459
2025-09-04,6.460000038146973
2025-09-05,6.53000020980835
2025-09-08,9.65999984741211
2025-09-09,9.020000457763672
2025-09-10,8.970000267028809
2025-09-11,9.670000076293945
2025-09-12,9.779999732971191
2025-09-15,9.859999656677246
2025-09-16,9.75
2025-09-17,10.229999542236328
2025-09-18,10.609999656677246
2025-09-19,11.109999656677246
