Date,DAVE
2022-12-05,11.871999740600586
2022-12-06,11.904000282287598
2022-12-07,11.616000175476074
2022-12-08,11.168000221252441
2022-12-09,11.263999938964844
2022-12-12,10.46399974822998
2022-12-13,9.53600025177002
2022-12-14,9.472000122070312
2022-12-15,9.279999732971191
2022-12-16,9.088000297546387
2022-12-19,8.704000473022461
2022-12-20,8.447999954223633
2022-12-21,8.35200023651123
2022-12-22,8.35200023651123
2022-12-23,9.503999710083008
2022-12-27,8.640000343322754
2022-12-28,8.607999801635742
2022-12-29,8.704000473022461
2022-12-30,9.279999732971191
2023-01-03,9.248000144958496
2023-01-04,9.696000099182129
2023-01-05,9.4399995803833
2023-01-06,8.15999984741211
2023-01-09,7.869999885559082
2023-01-10,7.909999847412109
2023-01-11,7.800000190734863
2023-01-12,8.199999809265137
2023-01-13,9.020000457763672
2023-01-17,9.59000015258789
2023-01-18,9.640000343322754
2023-01-19,9.300000190734863
2023-01-20,9.319999694824219
2023-01-23,8.989999771118164
2023-01-24,8.800000190734863
2023-01-25,8.960000038146973
2023-01-26,9.279999732971191
2023-01-27,9.239999771118164
2023-01-30,8.824999809265137
2023-01-31,9.079999923706055
2023-02-01,9.260000228881836
2023-02-02,9.75
2023-02-03,9.800000190734863
2023-02-06,9.850000381469727
2023-02-07,9.75
2023-02-08,9.529999732971191
2023-02-09,9.390000343322754
2023-02-10,8.949999809265137
2023-02-13,8.565999984741211
2023-02-14,8.34000015258789
2023-02-15,8.640000343322754
2023-02-16,8.460000038146973
2023-02-17,8.710000038146973
2023-02-21,8.460000038146973
2023-02-22,8.199999809265137
2023-02-23,8.239999771118164
2023-02-24,8.319999694824219
2023-02-27,8.470000267028809
2023-02-28,8.40999984741211
2023-03-01,8.25
2023-03-02,8.0
2023-03-03,8.300000190734863
2023-03-06,7.909999847412109
2023-03-07,7.610000133514404
2023-03-08,7.5
2023-03-09,7.309999942779541
2023-03-10,6.940000057220459
2023-03-13,7.099999904632568
2023-03-14,6.900000095367432
2023-03-15,6.739999771118164
2023-03-16,7.03000020980835
2023-03-17,6.599999904632568
2023-03-20,6.349999904632568
2023-03-21,6.449999809265137
2023-03-22,6.360000133514404
2023-03-23,6.659999847412109
2023-03-24,6.050000190734863
2023-03-27,5.989999771118164
2023-03-28,5.710000038146973
2023-03-29,5.849999904632568
2023-03-30,6.0
2023-03-31,6.059999942779541
2023-04-03,6.050000190734863
2023-04-04,5.889999866485596
2023-04-05,5.670000076293945
2023-04-06,5.820000171661377
2023-04-10,5.550000190734863
2023-04-11,6.019999980926514
2023-04-12,5.785999774932861
2023-04-13,6.400000095367432
2023-04-14,6.090000152587891
2023-04-17,5.980000019073486
2023-04-18,5.840000152587891
2023-04-19,5.929999828338623
2023-04-20,5.849999904632568
2023-04-21,5.610000133514404
2023-04-24,5.559999942779541
2023-04-25,5.53000020980835
2023-04-26,5.53000020980835
2023-04-27,5.559999942779541
2023-04-28,5.599999904632568
2023-05-01,5.550000190734863
2023-05-02,5.639999866485596
2023-05-03,5.400000095367432
2023-05-04,5.150000095367432
2023-05-05,5.03000020980835
2023-05-08,5.150000095367432
2023-05-09,4.820000171661377
2023-05-10,4.710000038146973
2023-05-11,4.630000114440918
2023-05-12,4.840000152587891
2023-05-15,4.695000171661377
2023-05-16,4.639999866485596
2023-05-17,4.699999809265137
2023-05-18,4.730000019073486
2023-05-19,4.545000076293945
2023-05-22,4.730000019073486
2023-05-23,5.394999980926514
2023-05-24,5.289999961853027
2023-05-25,5.300000190734863
2023-05-26,5.380000114440918
2023-05-30,5.46999979019165
2023-05-31,5.420000076293945
2023-06-01,5.414999961853027
2023-06-02,5.795000076293945
2023-06-05,6.396999835968018
2023-06-06,6.019999980926514
2023-06-07,5.75
2023-06-08,5.730000019073486
2023-06-09,5.690000057220459
2023-06-12,5.78000020980835
2023-06-13,5.670000076293945
2023-06-14,5.420000076293945
2023-06-15,5.5
2023-06-16,5.699999809265137
2023-06-20,5.53000020980835
2023-06-21,5.579999923706055
2023-06-22,5.25
2023-06-23,4.929999828338623
2023-06-26,5.079999923706055
2023-06-27,4.920000076293945
2023-06-28,5.119999885559082
2023-06-29,5.260000228881836
2023-06-30,5.329999923706055
2023-07-03,5.389999866485596
2023-07-05,5.449999809265137
2023-07-06,5.489999771118164
2023-07-07,5.510000228881836
2023-07-10,5.46999979019165
2023-07-11,5.585000038146973
2023-07-12,6.0
2023-07-13,6.21999979019165
2023-07-14,5.460000038146973
2023-07-17,5.550000190734863
2023-07-18,5.454999923706055
2023-07-19,5.599999904632568
2023-07-20,5.519999980926514
2023-07-21,5.380000114440918
2023-07-24,5.320000171661377
2023-07-25,5.449999809265137
2023-07-26,5.730000019073486
2023-07-27,5.690000057220459
2023-07-28,6.059999942779541
2023-07-31,6.230000019073486
2023-08-01,6.5
2023-08-02,6.760000228881836
2023-08-03,6.909999847412109
2023-08-04,7.0
2023-08-07,6.710000038146973
2023-08-08,6.550000190734863
2023-08-09,6.730000019073486
2023-08-10,7.5
2023-08-11,7.459000110626221
2023-08-14,7.369999885559082
2023-08-15,6.869999885559082
2023-08-16,6.889999866485596
2023-08-17,7.130000114440918
2023-08-18,6.670000076293945
2023-08-21,6.570000171661377
2023-08-22,6.630000114440918
2023-08-23,6.820000171661377
2023-08-24,6.78000020980835
2023-08-25,7.204999923706055
2023-08-28,6.992000102996826
2023-08-29,7.25
2023-08-30,6.989999771118164
2023-08-31,7.699999809265137
2023-09-01,8.050000190734863
2023-09-05,8.100000381469727
2023-09-06,7.599999904632568
2023-09-07,7.085000038146973
2023-09-08,7.010000228881836
2023-09-11,6.519999980926514
2023-09-12,6.400000095367432
2023-09-13,6.480000019073486
2023-09-14,6.150000095367432
2023-09-15,6.130000114440918
2023-09-18,6.070000171661377
2023-09-19,6.099999904632568
2023-09-20,6.130000114440918
2023-09-21,6.519999980926514
2023-09-22,6.340000152587891
2023-09-25,6.03000020980835
2023-09-26,6.340000152587891
2023-09-27,6.139999866485596
2023-09-28,6.199999809265137
2023-09-29,6.199999809265137
2023-10-02,5.980000019073486
2023-10-03,5.739999771118164
2023-10-04,5.5
2023-10-05,5.119999885559082
2023-10-06,5.550000190734863
2023-10-09,5.25
2023-10-10,5.570000171661377
2023-10-11,5.369999885559082
2023-10-12,5.139999866485596
2023-10-13,5.114999771118164
2023-10-16,5.289999961853027
2023-10-17,5.369999885559082
2023-10-18,5.199999809265137
2023-10-19,5.159999847412109
2023-10-20,5.099999904632568
2023-10-23,5.059999942779541
2023-10-24,5.289999961853027
2023-10-25,5.090000152587891
2023-10-26,5.03000020980835
2023-10-27,5.239999771118164
2023-10-30,5.110000133514404
2023-10-31,5.269999980926514
2023-11-01,5.099999904632568
2023-11-02,5.550000190734863
2023-11-03,5.650000095367432
2023-11-06,5.78000020980835
2023-11-07,5.880000114440918
2023-11-08,6.050000190734863
2023-11-09,5.860000133514404
2023-11-10,5.65500020980835
2023-11-13,5.199999809265137
2023-11-14,5.989999771118164
2023-11-15,6.03000020980835
2023-11-16,5.570000171661377
2023-11-17,6.119999885559082
2023-11-20,6.119999885559082
2023-11-21,6.0
2023-11-22,5.599999904632568
2023-11-24,5.699999809265137
2023-11-27,6.190000057220459
2023-11-28,6.21999979019165
2023-11-29,6.199999809265137
2023-11-30,6.0
2023-12-01,6.190000057220459
2023-12-04,6.519999980926514
2023-12-05,6.300000190734863
2023-12-06,6.510000228881836
2023-12-07,6.800000190734863
2023-12-08,7.760000228881836
2023-12-11,7.739999771118164
2023-12-12,7.5
2023-12-13,7.710000038146973
2023-12-14,7.769999980926514
2023-12-15,8.029999732971191
2023-12-18,8.289999961853027
2023-12-19,8.399999618530273
2023-12-20,8.600000381469727
2023-12-21,8.149999618530273
2023-12-22,8.34000015258789
2023-12-26,8.210000038146973
2023-12-27,8.5
2023-12-28,8.680000305175781
2023-12-29,8.385000228881836
2024-01-02,8.619999885559082
2024-01-03,8.399999618530273
2024-01-04,8.289999961853027
2024-01-05,8.289999961853027
2024-01-08,8.930000305175781
2024-01-09,8.850000381469727
2024-01-10,9.710000038146973
2024-01-11,9.399999618530273
2024-01-12,9.760000228881836
2024-01-16,10.229999542236328
2024-01-17,10.40999984741211
2024-01-18,11.949999809265137
2024-01-19,12.300000190734863
2024-01-22,14.760000228881836
2024-01-23,16.809999465942383
2024-01-24,17.600000381469727
2024-01-25,16.75
2024-01-26,14.725000381469727
2024-01-29,17.700000762939453
2024-01-30,17.479999542236328
2024-01-31,17.309999465942383
2024-02-01,18.229999542236328
2024-02-02,22.010000228881836
2024-02-05,22.100000381469727
2024-02-06,22.969999313354492
2024-02-07,21.979999542236328
2024-02-08,20.110000610351562
2024-02-09,20.670000076293945
2024-02-12,20.950000762939453
2024-02-13,20.670000076293945
2024-02-14,21.799999237060547
2024-02-15,22.75
2024-02-16,26.100000381469727
2024-02-20,24.079999923706055
2024-02-21,22.6299991607666
2024-02-22,22.280000686645508
2024-02-23,23.579999923706055
2024-02-26,23.360000610351562
2024-02-27,25.399999618530273
2024-02-28,26.18000030517578
2024-02-29,26.190000534057617
2024-03-01,22.81999969482422
2024-03-04,21.899999618530273
2024-03-05,36.0
2024-03-06,31.6200008392334
2024-03-07,37.099998474121094
2024-03-08,36.0
2024-03-11,33.650001525878906
2024-03-12,35.13999938964844
2024-03-13,33.779998779296875
2024-03-14,35.220001220703125
2024-03-15,34.22999954223633
2024-03-18,33.27000045776367
2024-03-19,33.20000076293945
2024-03-20,35.029998779296875
2024-03-21,36.9900016784668
2024-03-22,40.22999954223633
2024-03-25,39.58000183105469
2024-03-26,40.75
2024-03-27,39.56999969482422
2024-03-28,37.13999938964844
2024-04-01,36.0
2024-04-02,35.91999816894531
2024-04-03,37.5
2024-04-04,37.77000045776367
2024-04-05,37.68000030517578
2024-04-08,38.0
2024-04-09,36.0
2024-04-10,36.279998779296875
2024-04-11,36.5
2024-04-12,34.619998931884766
2024-04-15,35.029998779296875
2024-04-16,35.48500061035156
2024-04-17,33.900001525878906
2024-04-18,34.11000061035156
2024-04-19,33.310001373291016
2024-04-22,36.220001220703125
2024-04-23,41.869998931884766
2024-04-24,42.90999984741211
2024-04-25,42.52000045776367
2024-04-26,43.720001220703125
2024-04-29,48.2400016784668
2024-04-30,43.79999923706055
2024-05-01,44.970001220703125
2024-05-02,43.880001068115234
2024-05-03,45.13999938964844
2024-05-06,46.540000915527344
2024-05-07,52.29999923706055
2024-05-08,50.779998779296875
2024-05-09,53.09000015258789
2024-05-10,49.09000015258789
2024-05-13,48.970001220703125
2024-05-14,49.099998474121094
2024-05-15,49.70000076293945
2024-05-16,49.95000076293945
2024-05-17,49.83000183105469
2024-05-20,46.650001525878906
2024-05-21,45.209999084472656
2024-05-22,44.459999084472656
2024-05-23,43.599998474121094
2024-05-24,42.16999816894531
2024-05-28,43.11000061035156
2024-05-29,44.540000915527344
2024-05-30,47.470001220703125
2024-05-31,45.060001373291016
2024-06-03,37.91999816894531
2024-06-04,34.959999084472656
2024-06-05,37.7599983215332
2024-06-06,36.70000076293945
2024-06-07,37.619998931884766
2024-06-10,36.5
2024-06-11,35.040000915527344
2024-06-12,38.02000045776367
2024-06-13,36.16999816894531
2024-06-14,37.22999954223633
2024-06-17,37.83000183105469
2024-06-18,38.16999816894531
2024-06-20,38.18000030517578
2024-06-21,39.4900016784668
2024-06-24,37.599998474121094
2024-06-25,35.869998931884766
2024-06-26,30.579999923706055
2024-06-27,29.889999389648438
2024-06-28,30.299999237060547
2024-07-01,30.09000015258789
2024-07-02,29.989999771118164
2024-07-03,30.5
2024-07-05,30.459999084472656
2024-07-08,31.979999542236328
2024-07-09,34.59000015258789
2024-07-10,34.689998626708984
2024-07-11,36.34000015258789
2024-07-12,37.25
2024-07-15,38.540000915527344
2024-07-16,41.68000030517578
2024-07-17,41.27000045776367
2024-07-18,37.400001525878906
2024-07-19,37.5
2024-07-22,38.43000030517578
2024-07-23,38.279998779296875
2024-07-24,35.369998931884766
2024-07-25,34.529998779296875
2024-07-26,35.95000076293945
2024-07-29,36.349998474121094
2024-07-30,34.34000015258789
2024-07-31,36.36000061035156
2024-08-01,34.810001373291016
2024-08-02,33.30500030517578
2024-08-05,30.579999923706055
2024-08-06,31.209999084472656
2024-08-07,31.459999084472656
2024-08-08,31.979999542236328
2024-08-09,30.530000686645508
2024-08-12,30.610000610351562
2024-08-13,34.900001525878906
2024-08-14,35.779998779296875
2024-08-15,36.04999923706055
2024-08-16,36.20000076293945
2024-08-19,37.79999923706055
2024-08-20,37.08000183105469
2024-08-21,38.38999938964844
2024-08-22,38.41999816894531
2024-08-23,39.439998626708984
2024-08-26,39.880001068115234
2024-08-27,37.400001525878906
2024-08-28,35.880001068115234
2024-08-29,37.310001373291016
2024-08-30,37.599998474121094
2024-09-03,38.189998626708984
2024-09-04,36.86000061035156
2024-09-05,36.16999816894531
2024-09-06,34.38999938964844
2024-09-09,33.380001068115234
2024-09-10,33.380001068115234
2024-09-11,33.86000061035156
2024-09-12,35.060001373291016
2024-09-13,36.150001525878906
2024-09-16,36.900001525878906
2024-09-17,38.18000030517578
2024-09-18,38.33000183105469
2024-09-19,41.310001373291016
2024-09-20,41.20000076293945
2024-09-23,40.0099983215332
2024-09-24,40.77000045776367
2024-09-25,40.650001525878906
2024-09-26,39.970001220703125
2024-09-27,42.060001373291016
2024-09-30,39.959999084472656
2024-10-01,40.0
2024-10-02,40.34000015258789
2024-10-03,39.91999816894531
2024-10-04,43.06999969482422
2024-10-07,42.72999954223633
2024-10-08,44.5
2024-10-09,43.18000030517578
2024-10-10,41.2400016784668
2024-10-11,43.779998779296875
2024-10-14,43.810001373291016
2024-10-15,45.83000183105469
2024-10-16,49.380001068115234
2024-10-17,42.790000915527344
2024-10-18,42.630001068115234
2024-10-21,43.779998779296875
2024-10-22,42.83000183105469
2024-10-23,40.279998779296875
2024-10-24,39.880001068115234
2024-10-25,38.7400016784668
2024-10-28,39.27000045776367
2024-10-29,39.189998626708984
2024-10-30,39.90999984741211
2024-10-31,38.560001373291016
2024-11-01,38.209999084472656
2024-11-04,37.66999816894531
2024-11-05,37.65999984741211
2024-11-06,45.869998931884766
2024-11-07,45.90999984741211
2024-11-08,53.0
2024-11-11,59.2599983215332
2024-11-12,62.79999923706055
2024-11-13,90.43000030517578
2024-11-14,79.95999908447266
2024-11-15,80.05999755859375
2024-11-18,79.68000030517578
2024-11-19,81.52999877929688
2024-11-20,78.0
2024-11-21,82.41999816894531
2024-11-22,86.26000213623047
2024-11-25,85.22000122070312
2024-11-26,87.88999938964844
2024-11-27,91.02999877929688
2024-11-29,98.68000030517578
2024-12-02,93.01000213623047
2024-12-03,89.63999938964844
2024-12-04,87.7300033569336
2024-12-05,88.45999908447266
2024-12-06,91.97000122070312
2024-12-09,84.27999877929688
2024-12-10,84.02999877929688
2024-12-11,88.66000366210938
2024-12-12,85.98999786376953
2024-12-13,91.69999694824219
2024-12-16,102.04000091552734
2024-12-17,103.95999908447266
2024-12-18,89.62999725341797
2024-12-19,86.72000122070312
2024-12-20,87.83999633789062
2024-12-23,88.7300033569336
2024-12-24,96.69000244140625
2024-12-26,100.55000305175781
2024-12-27,97.80999755859375
2024-12-30,94.45999908447266
2024-12-31,86.91999816894531
2025-01-02,86.30999755859375
2025-01-03,89.87000274658203
2025-01-06,91.2300033569336
2025-01-07,85.7699966430664
2025-01-08,85.26000213623047
2025-01-10,84.86000061035156
2025-01-13,81.87000274658203
2025-01-14,82.0199966430664
2025-01-15,86.79000091552734
2025-01-16,89.31999969482422
2025-01-17,87.8499984741211
2025-01-21,90.91999816894531
2025-01-22,95.1500015258789
2025-01-23,93.02999877929688
2025-01-24,89.88999938964844
2025-01-27,88.31999969482422
2025-01-28,93.30000305175781
2025-01-29,95.69000244140625
2025-01-30,96.94000244140625
2025-01-31,95.81999969482422
2025-02-03,91.08000183105469
