Date,HE
2011-08-18,14.132975578308105
2011-08-19,13.966418266296387
2011-08-22,13.984922409057617
2011-08-23,14.281028747558594
2011-08-24,14.651165008544922
2011-08-25,14.392069816589355
2011-08-26,14.466095924377441
2011-08-29,14.854738235473633
2011-08-30,14.823895454406738
2011-08-31,14.817727088928223
2011-09-01,14.614147186279297
2011-09-02,14.305706024169922
2011-09-06,14.095964431762695
2011-09-07,14.348896026611328
2011-09-08,14.570965766906738
2011-09-09,14.373565673828125
2011-09-12,14.496946334838867
2011-09-13,14.749868392944336
2011-09-14,14.879412651062012
2011-09-15,15.101494789123535
2011-09-16,15.21870231628418
2011-09-19,15.09532356262207
2011-09-20,15.157013893127441
2011-09-21,14.860907554626465
2011-09-22,14.583306312561035
2011-09-23,15.20637035369873
2011-09-26,15.008956909179688
2011-09-27,15.058314323425293
2011-09-28,14.73136043548584
2011-09-29,15.052143096923828
2011-09-30,14.978117942810059
2011-10-03,14.404407501220703
2011-10-04,14.651165008544922
2011-10-05,14.817727088928223
2011-10-06,15.132340431213379
2011-10-07,15.052143096923828
2011-10-10,15.348248481750488
2011-10-11,15.26805591583252
2011-10-12,15.249547958374023
2011-10-13,15.329747200012207
2011-10-14,15.471632957458496
2011-10-17,15.237214088439941
2011-10-18,15.409942626953125
2011-10-19,15.385266304016113
2011-10-20,15.465462684631348
2011-10-21,15.619691848754883
2011-10-24,15.724555969238281
2011-10-25,15.397603034973145
2011-10-26,15.5394868850708
2011-10-27,15.90345573425293
2011-10-28,15.81708812713623
2011-10-31,15.625848770141602
2011-11-01,15.157013893127441
2011-11-02,15.644357681274414
2011-11-03,16.119359970092773
2011-11-04,16.458656311035156
2011-11-07,15.983652114868164
2011-11-08,16.5018367767334
2011-11-09,15.921958923339844
2011-11-10,15.89111614227295
2011-11-11,16.421648025512695
2011-11-14,16.150209426879883
2011-11-15,16.255083084106445
2011-11-16,16.113201141357422
2011-11-17,15.925905227661133
2011-11-18,16.00706672668457
2011-11-21,15.744858741760254
2011-11-22,15.457685470581055
2011-11-23,15.10806941986084
2011-11-25,15.139293670654297
2011-11-28,15.382765769958496
2011-11-29,15.669944763183594
2011-11-30,16.175626754760742
2011-12-01,16.138166427612305
2011-12-02,16.019554138183594
2011-12-05,16.119443893432617
2011-12-06,16.138166427612305
2011-12-07,16.07573699951172
2011-12-08,16.156892776489258
2011-12-09,16.156892776489258
2011-12-12,16.07573699951172
2011-12-13,16.175626754760742
2011-12-14,16.069499969482422
2011-12-15,16.1881160736084
2011-12-16,16.0570125579834
2011-12-19,15.925905227661133
2011-12-20,16.21308708190918
2011-12-21,16.33794403076172
2011-12-22,16.400373458862305
2011-12-23,16.518983840942383
2011-12-27,16.537717819213867
2011-12-28,16.46904945373535
2011-12-29,16.618885040283203
2011-12-30,16.531476974487305
2012-01-03,16.30048179626465
2012-01-04,16.13192367553711
2012-01-05,16.20684814453125
2012-01-06,16.150657653808594
2012-01-09,16.150657653808594
2012-01-10,16.231809616088867
2012-01-11,16.175626754760742
2012-01-12,16.200597763061523
2012-01-13,16.063251495361328
2012-01-17,16.063251495361328
2012-01-18,16.081981658935547
2012-01-19,15.913421630859375
2012-01-20,15.875962257385254
2012-01-23,15.957120895385742
2012-01-24,15.919663429260254
2012-01-25,16.144412994384766
2012-01-26,16.29424285888672
2012-01-27,16.1881160736084
2012-01-30,16.106952667236328
2012-01-31,16.200597763061523
2012-02-01,16.21308708190918
2012-02-02,16.200597763061523
2012-02-03,16.219331741333008
2012-02-06,16.30048179626465
2012-02-07,16.431589126586914
2012-02-08,16.30048179626465
2012-02-09,16.356678009033203
2012-02-10,16.319217681884766
2012-02-13,16.38789176940918
2012-02-14,16.40662384033203
2012-02-15,16.119443893432617
2012-02-16,16.14471435546875
2012-02-17,16.049930572509766
2012-02-21,16.03729248046875
2012-02-22,16.049930572509766
2012-02-23,16.01201820373535
2012-02-24,16.03729248046875
2012-02-27,15.999381065368652
2012-02-28,15.86036491394043
2012-02-29,15.82877254486084
2012-03-01,15.873004913330078
2012-03-02,15.847732543945312
2012-03-05,15.961470603942871
2012-03-06,15.80981159210205
2012-03-07,15.885643005371094
2012-03-08,15.961470603942871
2012-03-09,16.01833724975586
2012-03-12,16.138395309448242
2012-03-13,16.25214195251465
2012-03-14,16.094167709350586
2012-03-15,16.01201820373535
2012-03-16,15.986746788024902
2012-03-19,16.10048484802246
2012-03-20,15.999381065368652
2012-03-21,15.910919189453125
2012-03-22,15.85405158996582
2012-03-23,15.885643005371094
2012-03-26,16.01201820373535
2012-03-27,16.087848663330078
2012-03-28,16.00569725036621
2012-03-29,16.049930572509766
2012-03-30,16.01833724975586
2012-04-02,15.96778392791748
2012-04-03,16.176305770874023
2012-04-04,16.056251525878906
2012-04-05,15.866691589355469
2012-04-09,15.866691589355469
2012-04-10,15.620254516601562
2012-04-11,15.626569747924805
2012-04-12,15.708724021911621
2012-04-13,15.677119255065918
2012-04-16,15.910919189453125
2012-04-17,16.03097915649414
2012-04-18,16.00569725036621
2012-04-19,16.01833724975586
2012-04-20,16.27741813659668
2012-04-23,16.290048599243164
2012-04-24,16.530170440673828
2012-04-25,16.643909454345703
2012-04-26,16.776601791381836
2012-04-27,16.782920837402344
2012-04-30,16.770278930664062
2012-05-01,16.902986526489258
2012-05-02,16.78923988342285
2012-05-03,16.719728469848633
2012-05-04,16.782920837402344
2012-05-07,16.751331329345703
2012-05-08,16.902986526489258
2012-05-09,16.858749389648438
2012-05-10,16.808198928833008
2012-05-11,16.751331329345703
2012-05-14,16.94721031188965
2012-05-15,16.909299850463867
2012-05-16,16.89034652709961
2012-05-17,16.76887321472168
2012-05-18,16.692163467407227
2012-05-21,16.788055419921875
2012-05-22,17.114097595214844
2012-05-23,17.088525772094727
2012-05-24,17.376211166381836
2012-05-25,17.389001846313477
2012-05-29,17.56160545349121
2012-05-30,17.440139770507812
2012-05-31,17.651105880737305
2012-06-01,17.55521583557129
2012-06-04,17.59357261657715
2012-06-05,17.568002700805664
2012-06-06,17.84929656982422
2012-06-07,17.842897415161133
2012-06-08,17.97715950012207
2012-06-11,17.932401657104492
2012-06-12,18.07944679260254
2012-06-13,17.957977294921875
2012-06-14,18.162553787231445
2012-06-15,18.12419891357422
2012-06-18,18.354339599609375
2012-06-19,18.29041862487793
2012-06-20,18.05387306213379
2012-06-21,17.906837463378906
2012-06-22,17.951583862304688
2012-06-25,17.842897415161133
2012-06-26,17.842897415161133
2012-06-27,18.111406326293945
2012-06-28,18.17533302307129
2012-06-29,18.23287582397461
2012-07-02,18.437456130981445
2012-07-03,18.405485153198242
2012-07-05,18.3927059173584
2012-07-06,18.341552734375
2012-07-09,18.226476669311523
2012-07-10,18.220088958740234
2012-07-11,18.309589385986328
2012-07-12,18.335161209106445
2012-07-13,18.53973960876465
2012-07-16,18.456634521484375
2012-07-17,18.475812911987305
2012-07-18,18.693174362182617
2012-07-19,18.367128372192383
2012-07-20,18.41827392578125
2012-07-23,18.24566078186035
2012-07-24,18.028297424316406
2012-07-25,17.900436401367188
2012-07-26,18.13698387145996
2012-07-27,18.367128372192383
2012-07-30,18.475812911987305
2012-07-31,18.213693618774414
2012-08-01,18.14337158203125
2012-08-02,18.05387306213379
2012-08-03,18.226476669311523
2012-08-06,18.034692764282227
2012-08-07,18.034692764282227
2012-08-08,18.14337158203125
2012-08-09,18.05387306213379
2012-08-10,17.695863723754883
2012-08-13,17.741119384765625
2012-08-14,17.844568252563477
2012-08-15,17.81223487854004
2012-08-16,17.766979217529297
2012-08-17,17.754053115844727
2012-08-20,17.682933807373047
2012-08-21,17.547163009643555
2012-08-22,17.579484939575195
2012-08-23,17.417848587036133
2012-08-24,17.592418670654297
2012-08-27,17.598873138427734
2012-08-28,17.592418670654297
2012-08-29,17.52776336669922
2012-08-30,17.38551902770996
2012-08-31,17.152767181396484
2012-09-04,17.33380126953125
2012-09-05,17.301467895507812
2012-09-06,17.715255737304688
2012-09-07,17.844568252563477
2012-09-10,17.80577278137207
2012-09-11,17.695865631103516
2012-09-12,17.424318313598633
2012-09-13,17.715255737304688
2012-09-14,17.670000076293945
2012-09-17,17.40492057800293
2012-09-18,17.26914405822754
2012-09-19,17.288537979125977
2012-09-20,17.32086753845215
2012-09-21,17.081649780273438
2012-09-24,17.32086753845215
2012-09-25,17.26914405822754
2012-09-26,17.27560806274414
2012-09-27,17.152767181396484
2012-09-28,17.010522842407227
2012-10-01,16.829496383666992
2012-10-02,16.958803176879883
2012-10-03,17.088106155395508
2012-10-04,17.198026657104492
2012-10-05,17.17862892150879
2012-10-08,17.16569709777832
2012-10-09,17.094581604003906
2012-10-10,16.997596740722656
2012-10-11,16.984664916992188
2012-10-12,16.816566467285156
2012-10-15,16.874752044677734
2012-10-16,17.00406265258789
2012-10-17,17.113975524902344
2012-10-18,17.107513427734375
2012-10-19,16.97173309326172
2012-10-22,16.874752044677734
2012-10-23,16.66139030456543
2012-10-24,16.590274810791016
2012-10-25,16.72605323791504
2012-10-26,16.66139030456543
2012-10-31,16.732511520385742
2012-11-01,16.958803176879883
2012-11-02,16.654932022094727
2012-11-05,16.60966682434082
2012-11-06,16.60320472717285
2012-11-07,16.22821044921875
2012-11-08,16.267005920410156
2012-11-09,16.202346801757812
2012-11-12,16.05364418029785
2012-11-13,16.118301391601562
2012-11-14,15.917872428894043
2012-11-15,15.714888572692871
2012-11-16,15.852396965026855
2012-11-19,15.832748413085938
2012-11-20,15.819648742675781
2012-11-21,15.734532356262207
2012-11-23,15.767271041870117
2012-11-26,15.989897727966309
2012-11-27,16.035730361938477
2012-11-28,16.12740135192871
2012-11-29,16.271453857421875
2012-11-30,16.310741424560547
2012-12-03,16.408958435058594
2012-12-04,16.428604125976562
2012-12-05,16.579208374023438
2012-12-06,16.61849594116211
2012-12-07,16.585756301879883
2012-12-10,16.710163116455078
2012-12-11,16.65123176574707
2012-12-12,16.657777786254883
2012-12-13,16.408958435058594
2012-12-14,16.428604125976562
2012-12-17,16.788732528686523
2012-12-18,16.710163116455078
2012-12-19,16.520275115966797
2012-12-20,16.69706916809082
2012-12-21,16.729806900024414
2012-12-24,16.690519332885742
2012-12-26,16.408958435058594
2012-12-27,16.376224517822266
2012-12-28,16.212528228759766
2012-12-31,16.46134376525879
2013-01-02,16.919694900512695
2013-01-03,16.945880889892578
2013-01-04,17.063745498657227
2013-01-07,16.834569931030273
2013-01-08,16.828025817871094
2013-01-09,16.769094467163086
2013-01-10,16.77564811706543
2013-01-11,16.867313385009766
2013-01-14,16.90005111694336
2013-01-15,16.972076416015625
2013-01-16,16.795286178588867
2013-01-17,16.834569931030273
2013-01-18,16.919694900512695
2013-01-22,17.063745498657227
2013-01-23,16.978628158569336
2013-01-24,17.011363983154297
2013-01-25,17.194704055786133
2013-01-28,17.233991622924805
2013-01-29,17.515546798706055
2013-01-30,17.50899887084961
2013-01-31,17.659605026245117
2013-02-01,17.76436996459961
2013-02-04,17.607219696044922
2013-02-05,17.64651107788086
2013-02-06,17.731630325317383
2013-02-07,17.934614181518555
2013-02-08,18.026287078857422
2013-02-11,18.17033576965332
2013-02-12,18.13759994506836
2013-02-13,18.22272300720215
2013-02-14,18.17688751220703
2013-02-15,18.22272300720215
2013-02-19,18.070417404174805
2013-02-20,17.845285415649414
2013-02-21,17.686365127563477
2013-02-22,17.87177085876465
2013-02-25,17.606908798217773
2013-02-26,17.73272132873535
2013-02-27,17.792314529418945
2013-02-28,17.87177085876465
2013-03-01,17.653257369995117
2013-03-04,17.918123245239258
2013-03-05,18.116775512695312
2013-03-06,18.096908569335938
2013-03-07,18.090282440185547
2013-03-08,18.130016326904297
2013-03-11,18.229341506958008
2013-03-12,18.19623374938965
2013-03-13,18.2889347076416
2013-03-14,18.308799743652344
2013-03-15,18.262453079223633
2013-03-18,18.057180404663086
2013-03-19,17.8850154876709
2013-03-20,17.984342575073242
2013-03-21,18.070417404174805
2013-03-22,18.070417404174805
2013-03-25,18.01744842529297
2013-03-26,18.143260955810547
2013-03-27,18.25582504272461
2013-03-28,18.348529815673828
2013-04-01,18.189617156982422
2013-04-02,18.149883270263672
2013-04-03,18.05055809020996
2013-04-04,18.17637062072754
2013-04-05,18.130016326904297
2013-04-08,18.322040557861328
2013-04-09,18.143260955810547
2013-04-10,18.136642456054688
2013-04-11,18.202857971191406
2013-04-12,18.096908569335938
2013-04-15,17.666507720947266
2013-04-16,17.739341735839844
2013-04-17,17.640018463134766
2013-04-18,17.70623207092285
2013-04-19,17.990964889526367
2013-04-22,18.024063110351562
2013-04-23,18.123397827148438
2013-04-24,18.315427780151367
2013-04-25,18.434614181518555
2013-04-26,18.447860717773438
2013-04-29,18.60677146911621
2013-04-30,18.739206314086914
2013-05-01,18.36839485168457
2013-05-02,18.44122886657715
2013-05-03,18.586910247802734
2013-05-06,18.533931732177734
2013-05-07,18.60677146911621
2013-05-08,18.520689010620117
2013-05-09,18.182994842529297
2013-05-10,18.182994842529297
2013-05-13,18.063796997070312
2013-05-14,18.308799743652344
2013-05-15,18.56705093383789
2013-05-16,18.51407814025879
2013-05-17,18.686227798461914
2013-05-20,18.599197387695312
2013-05-21,18.73310089111328
2013-05-22,18.21086883544922
2013-05-23,18.063583374023438
2013-05-24,17.8828125
2013-05-28,17.92967987060547
2013-05-29,17.60161590576172
2013-05-30,17.728824615478516
2013-05-31,17.521272659301758
2013-06-03,17.481103897094727
2013-06-04,16.93879508972168
2013-06-05,16.64420509338379
2013-06-06,16.75132942199707
2013-06-07,16.737932205200195
2013-06-10,16.61073112487793
2013-06-11,16.51699447631836
2013-06-12,16.302749633789062
2013-06-13,16.570560455322266
2013-06-14,16.657594680786133
2013-06-17,16.63081932067871
2013-06-18,16.7446346282959
2013-06-19,16.32952880859375
2013-06-20,16.04833984375
2013-06-21,16.37639808654785
2013-06-24,16.336225509643555
2013-06-25,16.53708267211914
2013-06-26,16.677682876586914
2013-06-27,16.76471710205078
2013-06-28,16.94548797607422
2013-07-01,16.731239318847656
2013-07-02,16.758020401000977
2013-07-03,16.818279266357422
2013-07-05,16.8316707611084
2013-07-08,17.139646530151367
2013-07-09,17.307029724121094
2013-07-10,17.307029724121094
2013-07-11,17.481103897094727
2013-07-12,17.527965545654297
2013-07-15,17.85603141784668
2013-07-16,17.782384872436523
2013-07-17,17.829246520996094
2013-07-18,17.956464767456055
2013-07-19,17.98993682861328
2013-07-22,18.050188064575195
2013-07-23,18.07697296142578
2013-07-24,17.789077758789062
2013-07-25,17.949764251708984
2013-07-26,17.922985076904297
2013-07-29,17.949764251708984
2013-07-30,17.98993682861328
2013-07-31,17.849336624145508
2013-08-01,18.15062141418457
2013-08-02,18.050188064575195
2013-08-05,17.849336624145508
2013-08-06,17.728824615478516
2013-08-07,17.708740234375
2013-08-08,17.949764251708984
2013-08-09,17.88950538635254
2013-08-12,17.92967987060547
2013-08-13,17.822559356689453
2013-08-14,17.641786575317383
2013-08-15,17.481103897094727
2013-08-16,17.38067626953125
2013-08-19,17.197721481323242
2013-08-20,17.238378524780273
2013-08-21,16.91312599182129
2013-08-22,17.021541595458984
2013-08-23,17.102853775024414
2013-08-26,16.947006225585938
2013-08-27,16.886018753051758
2013-08-28,16.947006225585938
2013-08-29,16.865694046020508
2013-08-30,16.947006225585938
2013-09-03,16.41168975830078
2013-09-04,16.513336181640625
2013-09-05,16.628528594970703
2013-09-06,16.7098445892334
2013-09-09,16.730175018310547
2013-09-10,16.947006225585938
2013-09-11,16.75727081298828
2013-09-12,16.696287155151367
2013-09-13,16.73694610595703
2013-09-16,16.6420841217041
2013-09-17,16.81148338317871
