Date,ENVX
2024-10-09,12.550000190734863
2024-10-10,11.694999694824219
2024-10-11,12.789999961853027
2024-10-14,12.8100004196167
2024-10-15,11.930000305175781
2024-10-16,11.09000015258789
2024-10-17,11.430000305175781
2024-10-18,11.449999809265137
2024-10-21,11.460000038146973
2024-10-22,11.270000457763672
2024-10-23,10.515000343322754
2024-10-24,10.875
2024-10-25,10.40999984741211
2024-10-28,11.40999984741211
2024-10-29,10.630000114440918
2024-10-30,10.479999542236328
2024-10-31,9.005000114440918
2024-11-01,9.03499984741211
2024-11-04,8.34000015258789
2024-11-05,9.140000343322754
2024-11-06,9.079999923706055
2024-11-07,8.9399995803833
2024-11-08,9.380000114440918
2024-11-11,9.989999771118164
2024-11-12,9.220000267028809
2024-11-13,8.75
2024-11-14,8.850000381469727
2024-11-15,8.479999542236328
2024-11-18,8.5600004196167
2024-11-19,8.930000305175781
2024-11-20,9.010000228881836
2024-11-21,9.100000381469727
2024-11-22,9.430000305175781
2024-11-25,9.529999732971191
2024-11-26,9.220000267028809
2024-11-27,9.229999542236328
2024-11-29,9.25
2024-12-02,10.210000038146973
2024-12-03,9.890000343322754
2024-12-04,10.069999694824219
2024-12-05,9.300000190734863
2024-12-06,9.5600004196167
2024-12-09,9.859999656677246
2024-12-10,9.34000015258789
2024-12-11,9.380000114440918
2024-12-12,9.100000381469727
2024-12-13,8.979999542236328
2024-12-16,8.420000076293945
2024-12-17,8.649999618530273
2024-12-18,8.119999885559082
2024-12-19,8.029999732971191
2024-12-20,9.729999542236328
2024-12-23,10.010000228881836
2024-12-24,10.079999923706055
2024-12-26,11.420000076293945
2024-12-27,11.279999732971191
2024-12-30,11.0
2024-12-31,10.869999885559082
2025-01-02,12.109999656677246
2025-01-03,12.65999984741211
2025-01-06,12.460000038146973
2025-01-07,14.329999923706055
2025-01-08,12.229999542236328
2025-01-10,11.380000114440918
2025-01-13,11.0
2025-01-14,10.5600004196167
2025-01-15,10.779999732971191
2025-01-16,10.949999809265137
2025-01-17,10.720000267028809
2025-01-21,11.470000267028809
2025-01-22,11.4399995803833
2025-01-23,12.109999656677246
2025-01-24,12.319999694824219
2025-01-27,11.140000343322754
2025-01-28,11.369999885559082
2025-01-29,11.899999618530273
2025-01-30,12.380000114440918
2025-01-31,12.0600004196167
2025-02-03,11.84000015258789
2025-02-04,11.729999542236328
2025-02-05,11.5649995803833
2025-02-06,11.760000228881836
2025-02-07,11.779999732971191
2025-02-10,11.789999961853027
2025-02-11,10.569999694824219
2025-02-12,10.904999732971191
2025-02-13,11.020000457763672
2025-02-14,11.449999809265137
2025-02-18,11.15999984741211
2025-02-19,11.1899995803833
2025-02-20,11.475000381469727
2025-02-21,10.720000267028809
2025-02-24,9.819999694824219
2025-02-25,9.4399995803833
2025-02-26,9.630000114440918
2025-02-27,9.039999961853027
2025-02-28,8.920000076293945
2025-03-03,8.15999984741211
2025-03-04,8.470000267028809
2025-03-05,8.619999885559082
2025-03-06,8.279999732971191
2025-03-07,8.609999656677246
2025-03-10,7.849999904632568
2025-03-11,7.445000171661377
2025-03-12,7.579999923706055
2025-03-13,7.210000038146973
2025-03-14,7.650000095367432
2025-03-17,8.170000076293945
2025-03-18,7.880000114440918
2025-03-19,8.130000114440918
2025-03-20,7.960000038146973
2025-03-21,8.449999809265137
2025-03-24,8.84000015258789
2025-03-25,8.739999771118164
2025-03-26,8.140000343322754
2025-03-27,8.010000228881836
2025-03-28,7.480000019073486
2025-03-31,7.340000152587891
2025-04-01,7.440000057220459
2025-04-02,7.630000114440918
2025-04-03,6.630000114440918
2025-04-04,6.309999942779541
2025-04-07,6.010000228881836
2025-04-08,5.460000038146973
2025-04-09,6.644999980926514
2025-04-10,5.920000076293945
2025-04-11,5.980000019073486
2025-04-14,6.010000228881836
2025-04-15,6.010000228881836
2025-04-16,5.829999923706055
2025-04-17,6.159999847412109
2025-04-21,6.139999866485596
2025-04-22,6.159999847412109
2025-04-23,6.320000171661377
2025-04-24,6.789999961853027
2025-04-25,6.840000152587891
2025-04-28,6.909999847412109
2025-04-29,6.769999980926514
2025-04-30,6.699999809265137
2025-05-01,6.139999866485596
2025-05-02,6.349999904632568
2025-05-05,6.090000152587891
2025-05-06,6.090000152587891
2025-05-07,6.179999828338623
2025-05-08,6.480000019073486
2025-05-09,6.579999923706055
2025-05-12,7.480000019073486
2025-05-13,7.929999828338623
2025-05-14,7.989999771118164
2025-05-15,7.789999961853027
2025-05-16,8.279999732971191
2025-05-19,7.960000038146973
2025-05-20,7.860000133514404
2025-05-21,7.349999904632568
2025-05-22,7.739999771118164
2025-05-23,7.769999980926514
2025-05-27,8.029999732971191
2025-05-28,8.300000190734863
2025-05-29,8.069999694824219
2025-05-30,7.619999885559082
2025-06-02,7.599999904632568
2025-06-03,7.929999828338623
2025-06-04,8.449999809265137
2025-06-05,8.029999732971191
2025-06-06,8.3100004196167
2025-06-09,8.59000015258789
2025-06-10,8.619999885559082
2025-06-11,8.680000305175781
2025-06-12,8.649999618530273
2025-06-13,8.220000267028809
2025-06-16,8.859999656677246
2025-06-17,8.4399995803833
2025-06-18,8.5
2025-06-20,8.229999542236328
2025-06-23,8.109999656677246
2025-06-24,8.600000381469727
2025-06-25,8.720000267028809
2025-06-26,10.529999732971191
2025-06-27,9.890000343322754
2025-06-30,10.34000015258789
2025-07-01,10.149999618530273
2025-07-02,11.119999885559082
2025-07-03,11.390000343322754
2025-07-07,13.029999732971191
2025-07-08,13.4399995803833
2025-07-09,13.720000267028809
2025-07-10,14.119999885559082
2025-07-11,14.069999694824219
2025-07-14,14.649999618530273
2025-07-15,14.630000114440918
2025-07-16,15.100000381469727
2025-07-17,15.930000305175781
2025-07-18,15.539999961853027
2025-07-21,14.430000305175781
2025-07-22,14.6899995803833
2025-07-23,14.5600004196167
2025-07-24,14.430000305175781
2025-07-25,14.6899995803833
2025-07-28,15.0600004196167
2025-07-29,14.260000228881836
2025-07-30,13.5
2025-07-31,13.399999618530273
2025-08-01,10.704999923706055
2025-08-04,10.989999771118164
2025-08-05,11.270000457763672
2025-08-06,11.229999542236328
2025-08-07,11.0
2025-08-08,10.779999732971191
2025-08-11,10.899999618530273
2025-08-12,10.699999809265137
2025-08-13,10.979999542236328
2025-08-14,10.5
2025-08-15,10.210000038146973
2025-08-18,10.170000076293945
2025-08-19,10.0
2025-08-20,10.09000015258789
2025-08-21,10.270000457763672
2025-08-22,10.510000228881836
2025-08-25,10.40999984741211
2025-08-26,10.489999771118164
2025-08-27,10.520000457763672
2025-08-28,9.930000305175781
2025-08-29,9.619999885559082
2025-09-02,9.380000114440918
2025-09-03,9.09000015258789
2025-09-04,9.020000457763672
2025-09-05,9.1899995803833
2025-09-08,9.390000343322754
2025-09-09,9.069999694824219
2025-09-10,9.149999618530273
2025-09-11,8.0
2025-09-12,8.140000343322754
2025-09-15,9.140000343322754
2025-09-16,8.899999618530273
2025-09-17,9.3100004196167
2025-09-18,9.960000038146973
2025-09-19,10.09000015258789
