Date,SCI
2013-03-25,13.303895950317383
2013-03-26,13.417608261108398
2013-03-27,13.441972732543945
2013-03-28,13.588174819946289
2013-04-01,13.531320571899414
2013-04-02,13.441972732543945
2013-04-03,13.173946380615234
2013-04-04,13.295777320861816
2013-04-05,13.279535293579102
2013-04-08,13.312024116516113
2013-04-09,13.328267097473145
2013-04-10,13.320140838623047
2013-04-11,13.37700080871582
2013-04-12,13.247045516967773
2013-04-15,12.71098804473877
2013-04-16,12.930286407470703
2013-04-17,12.74347972869873
2013-04-18,12.58916187286377
2013-04-19,12.686625480651855
2013-04-22,12.686625480651855
2013-04-23,12.922160148620605
2013-04-24,12.94653034210205
2013-04-25,13.62065601348877
2013-04-26,13.368876457214355
2013-04-29,13.555683135986328
2013-04-30,13.710003852844238
2013-05-01,13.368876457214355
2013-05-02,13.49882698059082
2013-05-03,13.596293449401855
2013-05-06,13.539437294006348
2013-05-07,13.612537384033203
2013-05-08,13.701882362365723
2013-05-09,13.669393539428711
2013-05-10,13.766857147216797
2013-05-13,13.90493106842041
2013-05-14,13.97802734375
2013-05-15,13.969908714294434
2013-05-16,13.90493106842041
2013-05-17,14.026763916015625
2013-05-20,14.026763916015625
2013-05-21,14.08361530303955
2013-05-22,14.010518074035645
2013-05-23,13.961783409118652
2013-05-24,14.473470687866211
2013-05-28,14.311033248901367
2013-05-29,14.977036476135254
2013-05-30,14.773992538452148
2013-05-31,14.603426933288574
2013-06-03,14.432863235473633
2013-06-04,14.335397720336914
2013-06-05,14.002396583557129
2013-06-06,14.416620254516602
2013-06-07,14.611546516418457
2013-06-10,14.587180137634277
2013-06-11,14.4247407913208
2013-06-12,14.326894760131836
2013-06-13,14.547054290771484
2013-06-14,14.522594451904297
2013-06-17,14.571517944335938
2013-06-18,14.612290382385254
2013-06-19,14.481821060180664
2013-06-20,14.212737083435059
2013-06-21,14.163809776306152
2013-06-24,14.017030715942383
2013-06-25,14.196418762207031
2013-06-26,14.171957015991211
2013-06-27,14.506284713745117
2013-06-28,14.701982498168945
2013-07-01,14.669366836547852
2013-07-02,14.661213874816895
2013-07-03,14.604127883911133
2013-07-05,14.661213874816895
2013-07-08,14.848760604858398
2013-07-09,14.881376266479492
2013-07-10,14.865069389343262
2013-07-11,15.199394226074219
2013-07-12,15.166768074035645
2013-07-15,15.166768074035645
2013-07-16,15.09338092803955
2013-07-17,15.240158081054688
2013-07-18,15.240158081054688
2013-07-19,15.207539558410645
2013-07-22,15.272769927978516
2013-07-23,15.305394172668457
2013-07-24,15.191229820251465
2013-07-25,15.256464958190918
2013-07-26,15.117847442626953
2013-07-29,15.134156227111816
2013-07-30,15.256464958190918
2013-07-31,15.46847152709961
2013-08-01,15.680484771728516
2013-08-02,15.550013542175293
2013-08-05,15.558170318603516
2013-08-06,15.435858726501465
2013-08-07,15.403243064880371
2013-08-08,15.492938995361328
2013-08-09,15.58263111114502
2013-08-12,15.615246772766113
2013-08-13,15.631560325622559
2013-08-14,15.574482917785645
2013-08-15,15.354320526123047
2013-08-16,15.411402702331543
2013-08-19,15.378776550292969
2013-08-20,15.58263111114502
2013-08-21,15.248312950134277
2013-08-22,15.28908634185791
2013-08-23,15.31354808807373
2013-08-26,15.29723834991455
2013-08-27,15.0526123046875
2013-08-28,15.02814769744873
2013-08-29,15.036301612854004
2013-08-30,14.742751121520996
2013-09-03,14.734599113464355
2013-09-04,14.856910705566406
2013-09-05,14.807989120483398
2013-09-06,14.775367736816406
2013-09-09,14.897688865661621
2013-09-10,15.036301612854004
2013-09-11,15.118157386779785
