Date,ARHS
2025-07-28,9.699999809265137
2025-07-29,9.220000267028809
2025-07-30,8.949999809265137
2025-07-31,8.760000228881836
2025-08-01,8.680000305175781
2025-08-04,9.020000457763672
2025-08-05,9.515000343322754
2025-08-06,9.869999885559082
2025-08-07,11.989999771118164
2025-08-08,11.220000267028809
2025-08-11,11.15999984741211
2025-08-12,12.130000114440918
2025-08-13,12.729999542236328
2025-08-14,12.369999885559082
2025-08-15,12.800000190734863
2025-08-18,12.399999618530273
2025-08-19,12.569999694824219
2025-08-20,12.09000015258789
2025-08-21,11.869999885559082
2025-08-22,12.40999984741211
2025-08-25,12.0
2025-08-26,11.819999694824219
2025-08-27,11.989999771118164
2025-08-28,11.75
2025-08-29,11.729999542236328
2025-09-02,11.239999771118164
2025-09-03,11.170000076293945
2025-09-04,11.380000114440918
2025-09-05,11.520000457763672
2025-09-08,11.390000343322754
2025-09-09,11.170000076293945
2025-09-10,11.09000015258789
2025-09-11,11.239999771118164
2025-09-12,10.770000457763672
2025-09-15,11.020000457763672
2025-09-16,11.029999732971191
2025-09-17,11.210000038146973
2025-09-18,11.289999961853027
2025-09-19,11.0600004196167
