Date,TOWN
2011-03-28,9.845428466796875
2011-03-29,10.088606834411621
2011-03-30,10.338359832763672
2011-03-31,10.29234790802002
2011-04-01,10.154332160949707
2011-04-04,10.318642616271973
2011-04-05,10.305496215820312
2011-04-06,10.338359832763672
2011-04-07,10.226627349853516
2011-04-08,9.911153793334961
2011-04-11,10.042597770690918
2011-04-12,10.108327865600586
2011-04-13,9.990019798278809
2011-04-14,10.121471405029297
2011-04-15,10.187193870544434
2011-04-18,9.799423217773438
2011-04-19,9.490521430969238
2011-04-20,9.589106559753418
2011-04-21,9.385363578796387
2011-04-25,9.661402702331543
2011-04-26,9.924300193786621
2011-04-27,9.700836181640625
2011-04-28,10.0228853225708
2011-04-29,9.740274429321289
2011-05-02,9.437944412231445
2011-05-03,9.418229103088379
2011-05-04,9.280206680297852
2011-05-05,9.227625846862793
2011-05-06,9.122468948364258
2011-05-09,9.359074592590332
2011-05-10,9.391938209533691
2011-05-11,9.142181396484375
2011-05-12,9.299921989440918
2011-05-13,9.037025451660156
2011-05-16,8.859574317932129
2011-05-17,8.734699249267578
2011-05-18,8.787280082702637
2011-05-19,8.714977264404297
2011-05-20,8.544099807739258
2011-05-23,8.412647247314453
2011-05-24,8.386361122131348
2011-05-25,8.57038688659668
2011-05-26,8.800421714782715
2011-05-27,8.931866645812988
2011-05-31,9.10274887084961
2011-06-01,8.603248596191406
2011-06-02,8.544099807739258
2011-06-03,8.59667682647705
2011-06-06,8.504664421081543
2011-06-07,8.419220924377441
2011-06-08,8.31406307220459
2011-06-09,8.353497505187988
2011-06-10,8.241765975952148
2011-06-13,8.346925735473633
2011-06-14,8.524381637573242
2011-06-15,8.189187049865723
2011-06-16,8.399505615234375
2011-06-17,8.47180461883545
2011-06-20,8.583529472351074
2011-06-21,8.839852333068848
2011-06-22,8.537525177001953
2011-06-23,8.57038688659668
2011-06-24,8.734699249267578
2011-06-27,8.734699249267578
2011-06-28,8.913228988647461
2011-06-29,8.78098201751709
2011-06-30,8.8471040725708
2011-07-01,8.6884126663208
2011-07-05,8.661965370178223
2011-07-06,8.939677238464355
2011-07-07,9.22399616241455
2011-07-08,9.190938949584961
2011-07-11,9.118204116821289
2011-07-12,9.204158782958984
2011-07-13,9.42236328125
2011-07-14,9.4422025680542
2011-07-15,9.462039947509766
2011-07-18,9.22399616241455
2011-07-19,9.468649864196777
2011-07-20,9.309957504272461
2011-07-21,9.435586929321289
2011-07-22,9.376077651977539
2011-07-25,9.0057954788208
2011-07-26,8.9462890625
2011-07-27,8.675190925598145
2011-07-28,8.767755508422852
2011-07-29,8.635512351989746
2011-08-01,8.291678428649902
2011-08-02,8.013968467712402
2011-08-03,8.291678428649902
2011-08-04,8.192496299743652
2011-08-05,8.271842002868652
2011-08-08,7.590788841247559
2011-08-09,8.139598846435547
2011-08-10,7.28001594543457
2011-08-11,7.6370744705200195
2011-08-12,7.405648708343506
2011-08-15,7.498217582702637
2011-08-16,7.326301097869873
2011-08-17,7.478382587432861
2011-08-18,7.121324062347412
2011-08-19,6.956019401550293
2011-08-22,7.28001594543457
2011-08-23,7.729645729064941
2011-08-24,7.987517833709717
2011-08-25,7.604012489318848
2011-08-26,7.676745891571045
2011-08-29,8.119762420654297
2011-08-30,7.987517833709717
2011-08-31,7.782543659210205
2011-09-01,7.551117420196533
2011-09-02,7.41887092590332
2011-09-06,7.41887092590332
2011-09-07,7.689971923828125
2011-09-08,7.372585773468018
2011-09-09,7.293240547180176
2011-09-12,7.51144552230835
2011-09-13,7.663523197174072
2011-09-14,7.861889362335205
2011-09-15,7.617238998413086
2011-09-16,7.432096481323242
2011-09-19,7.372585773468018
2011-09-20,7.299854755401611
2011-09-21,7.11470890045166
2011-09-22,7.194056510925293
2011-09-23,7.3659772872924805
2011-09-26,7.6701340675354
2011-09-27,8.000743865966797
2011-09-28,7.321812152862549
2011-09-29,7.5947184562683105
2011-09-30,7.568095684051514
2011-10-03,7.202003002166748
2011-10-04,7.980777263641357
2011-10-05,7.887590408325195
2011-10-06,8.020713806152344
2011-10-07,7.801061153411865
2011-10-10,8.24702262878418
2011-10-11,8.293614387512207
2011-10-12,8.506616592407227
2011-10-13,8.57983684539795
2011-10-14,8.646394729614258
2011-10-17,8.380146026611328
2011-10-18,8.613114356994629
2011-10-19,8.393461227416992
2011-10-20,8.087276458740234
2011-10-21,8.200433731079102
2011-10-24,8.420083999633789
2011-10-25,7.914215087890625
2011-10-26,8.32024097442627
2011-10-27,8.965890884399414
2011-10-28,8.712957382202148
2011-10-31,8.293614387512207
2011-11-01,7.880931377410889
2011-11-02,8.187119483947754
2011-11-03,8.420083999633789
2011-11-04,8.10058879852295
2011-11-07,8.187119483947754
2011-11-08,8.293614387512207
2011-11-09,7.84765100479126
2011-11-10,8.07396125793457
2011-11-11,8.36683464050293
2011-11-14,8.04733657836914
2011-11-15,8.306931495666504
2011-11-16,8.24702262878418
2011-11-17,8.313586235046387
2011-11-18,8.493305206298828
2011-11-21,8.466675758361816
2011-11-22,8.333555221557617
2011-11-23,7.7211833000183105
2011-11-25,7.421655178070068
2011-11-28,7.707869529724121
2011-11-29,7.448282718658447
2011-11-30,8.273648262023926
2011-12-01,7.994091510772705
2011-12-02,8.300271034240723
2011-12-05,8.479988098144531
2011-12-06,8.53323745727539
2011-12-07,8.53323745727539
2011-12-08,8.10058879852295
2011-12-09,8.499958038330078
2011-12-12,8.286961555480957
2011-12-13,8.04733657836914
2011-12-14,8.306931495666504
2011-12-15,8.393461227416992
2011-12-16,8.200433731079102
2011-12-19,8.020713806152344
2011-12-20,8.473334312438965
2011-12-21,8.493305206298828
2011-12-22,8.493305206298828
2011-12-23,8.453365325927734
2011-12-27,8.393461227416992
2011-12-28,8.225991249084473
2011-12-29,8.353266716003418
2011-12-30,8.199196815490723
2012-01-03,8.507340431213379
2012-01-04,8.266183853149414
2012-01-05,8.353266716003418
2012-01-06,8.292978286743164
2012-01-09,8.272883415222168
2012-01-10,8.319772720336914
2012-01-11,8.413557052612305
2012-01-12,8.574323654174805
2012-01-13,8.614516258239746
2012-01-17,8.654709815979004
2012-01-18,8.795382499694824
2012-01-19,8.775287628173828
2012-01-20,9.009736061096191
2012-01-23,8.788683891296387
2012-01-24,8.922656059265137
2012-01-25,8.969547271728516
2012-01-26,8.875761985778809
2012-01-27,8.969547271728516
2012-01-30,8.922656059265137
2012-01-31,8.842269897460938
2012-02-01,9.344673156738281
2012-02-02,9.626016616821289
2012-02-03,9.726497650146484
2012-02-06,9.60592269897461
2012-02-07,9.5121431350708
2012-02-08,9.639415740966797
2012-02-09,9.411661148071289
2012-02-10,9.257591247558594
2012-02-13,9.378164291381836
2012-02-14,9.250895500183105
2012-02-15,9.070029258728027
2012-02-16,9.304483413696289
2012-02-17,9.304483413696289
2012-02-21,9.204000473022461
2012-02-22,9.016438484191895
2012-02-23,9.22409439086914
2012-02-24,9.049930572509766
2012-02-27,9.063332557678223
2012-02-28,8.9159574508667
2012-02-29,8.654709815979004
2012-03-01,8.634613990783691
2012-03-02,8.373364448547363
2012-03-05,8.654709815979004
2012-03-06,8.708301544189453
2012-03-07,8.795382499694824
2012-03-08,8.835576057434082
2012-03-09,8.869070053100586
2012-03-12,8.855669021606445
2012-03-13,9.063332557678223
2012-03-14,8.90256118774414
2012-03-15,8.882465362548828
2012-03-16,9.016438484191895
2012-03-19,9.183903694152832
2012-03-20,9.116922378540039
2012-03-21,9.210699081420898
2012-03-22,8.855669021606445
2012-03-23,9.103520393371582
2012-03-26,9.378164291381836
2012-03-27,9.57912540435791
2012-03-28,9.316411972045898
2012-03-29,9.16147232055664
2012-03-30,9.087370872497559
2012-04-02,9.269255638122559
2012-04-03,9.094108581542969
2012-04-04,8.986329078674316
2012-04-05,9.046955108642578
2012-04-09,9.053692817687988
2012-04-10,8.602354049682617
2012-04-11,8.979592323303223
2012-04-12,9.080636978149414
2012-04-13,8.703399658203125
2012-04-16,9.087370872497559
2012-04-17,9.269255638122559
2012-04-18,8.939172744750977
2012-04-19,8.696664810180664
2012-04-20,8.892016410827637
2012-04-23,8.905491828918457
2012-04-24,8.817916870117188
2012-04-25,8.71687126159668
2012-04-26,8.743818283081055
2012-04-27,8.993064880371094
2012-04-30,8.770761489868164
2012-05-01,8.52151870727539
2012-05-02,8.52151870727539
2012-05-03,8.386791229248047
2012-05-04,8.204907417297363
2012-05-07,8.2385892868042
2012-05-08,8.474363327026367
2012-05-09,8.33963394165039
2012-05-10,8.420472145080566
2012-05-11,8.305950164794922
2012-05-14,8.25206470489502
2012-05-15,8.272272109985352
2012-05-16,8.204907417297363
2012-05-17,8.25206470489502
2012-05-18,8.380051612854004
2012-05-21,8.467623710632324
2012-05-22,8.400262832641602
2012-05-23,8.777165412902832
2012-05-24,8.888178825378418
2012-05-25,8.6037015914917
2012-05-29,8.51350212097168
2012-05-30,8.3886079788208
2012-05-31,8.617578506469727
2012-06-01,8.464932441711426
2012-06-04,8.63839340209961
2012-06-05,8.582884788513184
2012-06-06,8.818795204162598
2012-06-07,8.87430191040039
2012-06-08,8.86042308807373
2012-06-11,8.693901062011719
2012-06-12,8.929808616638184
2012-06-13,8.8673677444458
2012-06-14,9.151838302612305
2012-06-15,9.31142520904541
2012-06-18,9.332237243652344
2012-06-19,9.6028413772583
2012-06-20,9.74161148071289
2012-06-21,9.658349990844727
2012-06-22,9.450194358825684
2012-06-25,9.165717124938965
2012-06-26,9.394689559936523
2012-06-27,9.57616138458252
2012-06-28,9.45052719116211
2012-06-29,9.771595001220703
2012-07-02,9.869306564331055
2012-07-03,9.876286506652832
2012-07-05,9.932123184204102
2012-07-06,9.83441162109375
2012-07-09,9.79253101348877
2012-07-10,9.897224426269531
2012-07-11,10.015880584716797
2012-07-12,10.02286148071289
2012-07-13,10.218297004699707
2012-07-16,10.260168075561523
2012-07-17,10.232254028320312
2012-07-18,10.253192901611328
2012-07-19,10.092658996582031
2012-07-20,10.190374374389648
2012-07-23,10.134537696838379
2012-07-24,10.099639892578125
2012-07-25,9.953062057495117
2012-07-26,9.98098373413086
2012-07-27,10.253192901611328
2012-07-30,10.127555847167969
2012-07-31,9.98098373413086
2012-08-01,9.618038177490234
2012-08-02,9.722733497619629
2012-08-03,10.057757377624512
2012-08-06,10.015880584716797
2012-08-07,10.08568000793457
2012-08-08,9.83441162109375
2012-08-09,9.820448875427246
2012-08-10,9.736690521240234
2012-08-13,9.820448875427246
2012-08-14,9.60407543182373
2012-08-15,9.876286506652832
2012-08-16,10.092658996582031
2012-08-17,10.176413536071777
2012-08-20,10.399765014648438
2012-08-21,10.371846199035645
2012-08-22,10.190374374389648
2012-08-23,10.141515731811523
2012-08-24,10.253192901611328
2012-08-27,10.26715087890625
2012-08-28,10.253192901611328
2012-08-29,10.385804176330566
2012-08-30,10.169434547424316
2012-08-31,10.274131774902344
2012-09-04,10.497482299804688
2012-09-05,10.70687198638916
2012-09-06,10.811569213867188
2012-09-07,10.69989013671875
2012-09-10,10.63707447052002
2012-09-11,10.664994239807129
2012-09-12,10.532380104064941
2012-09-13,10.70687198638916
2012-09-14,10.74177360534668
2012-09-17,10.881364822387695
2012-09-18,11.069818496704102
2012-09-19,10.972102165222168
2012-09-20,10.76969051361084
2012-09-21,10.76969051361084
2012-09-24,10.944182395935059
2012-09-25,10.76969051361084
2012-09-26,10.8538818359375
2012-09-27,10.987189292907715
2012-09-28,10.755660057067871
2012-10-01,10.832831382751465
2012-10-02,10.82581901550293
2012-10-03,10.699527740478516
2012-10-04,10.888962745666504
2012-10-05,10.980172157287598
2012-10-08,10.917025566101074
2012-10-09,10.895980834960938
2012-10-10,11.050331115722656
2012-10-11,11.155572891235352
2012-10-12,11.050331115722656
2012-10-15,11.099448204040527
2012-10-16,11.120492935180664
2012-10-17,11.155572891235352
2012-10-18,10.94509220123291
2012-10-19,10.692511558532715
2012-10-22,10.839851379394531
2012-10-23,10.92404556274414
2012-10-24,10.7135591506958
2012-10-25,10.790738105773926
2012-10-26,10.959122657775879
2012-10-31,10.92404556274414
2012-11-01,10.63638687133789
2012-11-02,10.615338325500488
2012-11-05,10.664447784423828
2012-11-06,10.741625785827637
2012-11-07,10.187355041503906
2012-11-08,10.096145629882812
2012-11-09,10.180339813232422
2012-11-12,10.173322677612305
2012-11-13,10.180339813232422
2012-11-14,9.997920989990234
2012-11-15,10.011953353881836
2012-11-16,9.871630668640137
2012-11-19,10.145257949829102
2012-11-20,10.117195129394531
2012-11-21,10.011953353881836
2012-11-23,10.032999038696289
2012-11-26,10.27856159210205
2012-11-27,10.166305541992188
2012-11-28,10.341708183288574
2012-11-29,10.496064186096191
2012-11-30,10.601304054260254
2012-12-03,10.622354507446289
2012-12-04,10.818802833557129
2012-12-05,10.663544654846191
2012-12-06,10.642370223999023
2012-12-07,10.60002613067627
2012-12-10,10.550627708435059
2012-12-11,10.642370223999023
2012-12-12,10.310678482055664
2012-12-13,10.416536331176758
2012-12-14,10.317737579345703
2012-12-17,10.416536331176758
2012-12-18,10.585914611816406
2012-12-19,10.522394180297852
2012-12-20,10.635315895080566
2012-12-21,10.621201515197754
2012-12-24,10.621201515197754
2012-12-26,10.564739227294922
2012-12-27,10.578855514526367
2012-12-28,10.628255844116211
2012-12-31,10.931719779968262
2013-01-02,11.291640281677246
2013-01-03,11.270468711853027
2013-01-04,11.291640281677246
2013-01-07,11.072863578796387
2013-01-08,10.967002868652344
2013-01-09,10.945831298828125
2013-01-10,10.95289134979248
2013-01-11,10.981119155883789
2013-01-14,10.889372825622559
2013-01-15,10.959948539733887
2013-01-16,10.762344360351562
2013-01-17,11.00934886932373
2013-01-18,10.988180160522461
2013-01-22,10.903488159179688
2013-01-23,10.8046875
2013-01-24,10.670601844787598
2013-01-25,10.670601844787598
2013-01-28,10.684713363647461
2013-01-29,10.769405364990234
2013-01-30,10.635315895080566
2013-01-31,10.705889701843262
2013-02-01,10.896432876586914
2013-02-04,10.642370223999023
2013-02-05,10.776459693908691
2013-02-06,10.790571212768555
2013-02-07,10.628255844116211
2013-02-08,10.564739227294922
2013-02-11,10.59296989440918
2013-02-12,10.677659034729004
2013-02-13,10.621201515197754
2013-02-14,10.59296989440918
2013-02-15,10.522394180297852
2013-02-19,10.621201515197754
2013-02-20,10.409481048583984
2013-02-21,10.374195098876953
2013-02-22,10.381253242492676
2013-02-25,10.162477493286133
2013-02-26,10.169533729553223
2013-02-27,10.324793815612793
2013-02-28,10.261275291442871
2013-03-01,10.367136001586914
2013-03-04,10.465938568115234
2013-03-05,10.578855514526367
2013-03-06,10.614142417907715
2013-03-07,10.677659034729004
2013-03-08,10.73411750793457
2013-03-11,10.53651237487793
2013-03-12,10.628255844116211
2013-03-13,10.571796417236328
2013-03-14,10.578855514526367
2013-03-15,10.811742782592773
2013-03-18,10.635315895080566
2013-03-19,10.73411750793457
2013-03-20,10.8046875
2013-03-21,10.656486511230469
2013-03-22,10.621201515197754
2013-03-25,10.755288124084473
2013-03-26,10.670097351074219
2013-03-27,10.663000106811523
2013-03-28,10.627503395080566
2013-04-01,10.506815910339355
2013-04-02,10.478418350219727
2013-04-03,10.421622276306152
2013-04-04,10.400325775146484
2013-04-05,10.109259605407715
2013-04-08,10.293840408325195
2013-04-09,10.272542953491211
2013-04-10,10.51391887664795
2013-04-11,10.506815910339355
2013-04-12,10.54231071472168
2013-04-15,10.222846984863281
2013-04-16,10.258342742919922
2013-04-17,10.173154830932617
2013-04-18,10.045365333557129
2013-04-19,10.066667556762695
2013-04-22,9.960176467895508
2013-04-23,10.251242637634277
2013-04-24,10.144758224487305
2013-04-25,10.095060348510742
2013-04-26,10.002772331237793
2013-04-29,10.002772331237793
2013-04-30,10.158955574035645
2013-05-01,9.534225463867188
2013-05-02,9.811091423034668
2013-05-03,10.016969680786133
2013-05-06,10.116360664367676
2013-05-07,10.130560874938965
2013-05-08,10.144758224487305
2013-05-09,10.16605281829834
2013-05-10,10.066667556762695
2013-05-13,10.045365333557129
2013-05-14,10.322234153747559
2013-05-15,10.293840408325195
2013-05-16,10.222846984863281
2013-05-17,10.329337120056152
2013-05-20,10.499714851379395
2013-05-21,10.59200382232666
2013-05-22,10.44292163848877
2013-05-23,10.506815910339355
2013-05-24,10.535213470458984
2013-05-28,10.748188018798828
2013-05-29,10.44292163848877
2013-05-30,10.521013259887695
2013-05-31,10.322234153747559
2013-06-03,11.00376033782959
2013-06-04,10.918570518493652
2013-06-05,10.691390991210938
2013-06-06,10.86887264251709
2013-06-07,10.769485473632812
2013-06-10,10.64880084991455
2013-06-11,10.42872428894043
2013-06-12,10.251242637634277
2013-06-13,10.613302230834961
2013-06-14,10.201549530029297
2013-06-17,10.265442848205566
2013-06-18,10.59200382232666
2013-06-19,10.47131633758545
2013-06-20,9.988570213317871
2013-06-21,10.244145393371582
2013-06-24,10.237045288085938
2013-06-25,10.308037757873535
2013-06-26,10.10801887512207
2013-06-27,10.308037757873535
2013-06-28,10.51519775390625
2013-07-01,10.679498672485352
2013-07-02,10.493767738342285
2013-07-03,10.708073616027832
2013-07-05,11.008097648620605
2013-07-08,10.943806648254395
2013-07-09,11.02952766418457
2013-07-10,11.0652437210083
2013-07-11,11.143829345703125
2013-07-12,11.236686706542969
2013-07-15,11.465280532836914
2013-07-16,11.636727333068848
2013-07-17,11.758160591125488
2013-07-18,11.95103645324707
2013-07-19,12.065332412719727
2013-07-22,12.151054382324219
2013-07-23,12.001039505004883
2013-07-24,11.979610443115234
2013-07-25,12.236773490905762
2013-07-26,12.079621315002441
2013-07-29,11.836739540100098
2013-07-30,11.572434425354004
2013-07-31,11.408134460449219
2013-08-01,11.479569435119629
2013-08-02,11.300983428955078
2013-08-05,11.343841552734375
2013-08-06,11.308125495910645
2013-08-07,11.186684608459473
2013-08-08,11.158112525939941
2013-08-09,10.98666763305664
2013-08-12,10.808079719543457
2013-08-13,10.8795166015625
2013-08-14,10.8795166015625
2013-08-15,10.558059692382812
2013-08-16,10.29374885559082
2013-08-19,10.379471778869629
2013-08-20,10.600920677185059
2013-08-21,10.393758773803711
2013-08-22,10.593777656555176
2013-08-23,10.608063697814941
2013-08-26,10.450907707214355
2013-08-27,10.150876998901367
2013-08-28,10.058016777038574
2013-08-29,10.258034706115723
2013-08-30,10.036584854125977
2013-09-03,10.086591720581055
2013-09-04,10.208029747009277
2013-09-05,10.322321891784668
2013-09-06,10.543771743774414
2013-09-09,10.786648750305176
2013-09-10,10.84379768371582
2013-09-11,10.500913619995117
2013-09-12,10.22945785522461
2013-09-13,10.300896644592285
2013-09-16,10.436620712280273
