Date,ABSI
2025-03-26,2.9000000953674316
2025-03-27,2.809999942779541
2025-03-28,2.700000047683716
2025-03-31,2.509999990463257
2025-04-01,2.4000000953674316
2025-04-02,2.4800000190734863
2025-04-03,2.234999895095825
2025-04-04,2.2799999713897705
2025-04-07,2.319999933242798
2025-04-08,2.2699999809265137
2025-04-09,2.5799999237060547
2025-04-10,2.4549999237060547
2025-04-11,3.0199999809265137
2025-04-14,3.0899999141693115
2025-04-15,3.119999885559082
2025-04-16,3.049999952316284
2025-04-17,3.0899999141693115
2025-04-21,3.069999933242798
2025-04-22,3.2100000381469727
2025-04-23,3.190000057220459
2025-04-24,3.2200000286102295
2025-04-25,3.130000114440918
2025-04-28,3.190000057220459
2025-04-29,3.0299999713897705
2025-04-30,3.069999933242798
2025-05-01,3.0299999713897705
2025-05-02,3.0299999713897705
2025-05-05,2.869999885559082
2025-05-06,2.6500000953674316
2025-05-07,2.6600000858306885
2025-05-08,2.799999952316284
2025-05-09,2.75
2025-05-12,2.930000066757202
2025-05-13,2.9600000381469727
2025-05-14,2.9100000858306885
2025-05-15,2.9600000381469727
2025-05-16,2.880000114440918
2025-05-19,2.7699999809265137
2025-05-20,2.7899999618530273
2025-05-21,2.700000047683716
2025-05-22,2.6600000858306885
2025-05-23,2.6600000858306885
2025-05-27,2.7200000286102295
2025-05-28,2.740000009536743
2025-05-29,2.740000009536743
2025-05-30,2.6500000953674316
2025-06-02,2.7300000190734863
2025-06-03,2.7799999713897705
2025-06-04,2.8499999046325684
2025-06-05,2.8399999141693115
2025-06-06,3.0299999713897705
2025-06-09,2.9700000286102295
2025-06-10,3.0299999713897705
2025-06-11,3.009999990463257
2025-06-12,2.8399999141693115
2025-06-13,2.7799999713897705
2025-06-16,2.819999933242798
2025-06-17,2.7100000381469727
2025-06-18,2.75
2025-06-20,2.7899999618530273
2025-06-23,2.759999990463257
2025-06-24,2.809999942779541
2025-06-25,2.759999990463257
2025-06-26,2.7100000381469727
2025-06-27,2.619999885559082
2025-06-30,2.569999933242798
2025-07-01,2.5899999141693115
2025-07-02,2.690000057220459
2025-07-03,2.7699999809265137
2025-07-07,2.5799999237060547
2025-07-08,2.640000104904175
2025-07-09,2.8299999237060547
2025-07-10,2.7300000190734863
2025-07-11,2.6700000762939453
2025-07-14,2.6600000858306885
2025-07-15,2.569999933242798
2025-07-16,2.740000009536743
2025-07-17,2.880000114440918
2025-07-18,3.119999885559082
2025-07-21,3.509999990463257
2025-07-22,3.630000114440918
2025-07-23,3.5199999809265137
2025-07-24,3.509999990463257
2025-07-25,2.890000104904175
2025-07-28,2.9700000286102295
2025-07-29,2.950000047683716
2025-07-30,2.9200000762939453
2025-07-31,2.8299999237060547
2025-08-01,2.9000000953674316
2025-08-04,2.990000009536743
2025-08-05,2.950000047683716
2025-08-06,2.9100000858306885
2025-08-07,2.9200000762939453
2025-08-08,2.8399999141693115
2025-08-11,2.8499999046325684
2025-08-12,2.9700000286102295
2025-08-13,3.119999885559082
2025-08-14,3.0
2025-08-15,2.930000066757202
2025-08-18,2.8299999237060547
2025-08-19,2.619999885559082
2025-08-20,2.569999933242798
2025-08-21,2.559999942779541
2025-08-22,2.630000114440918
2025-08-25,2.5399999618530273
2025-08-26,2.549999952316284
2025-08-27,2.549999952316284
2025-08-28,2.4700000286102295
2025-08-29,2.390000104904175
2025-09-02,2.3399999141693115
2025-09-03,2.380000114440918
2025-09-04,2.4000000953674316
2025-09-05,2.4600000381469727
2025-09-08,2.509999990463257
2025-09-09,2.5399999618530273
2025-09-10,2.380000114440918
2025-09-11,2.740000009536743
2025-09-12,2.549999952316284
2025-09-15,2.619999885559082
2025-09-16,2.700000047683716
2025-09-17,2.549999952316284
2025-09-18,2.690000057220459
2025-09-19,2.609999895095825
