Date,IOSP
2012-08-02,24.451692581176758
2012-08-03,25.172748565673828
2012-08-06,25.57333755493164
2012-08-07,25.4371337890625
2012-08-08,25.340988159179688
2012-08-09,24.259418487548828
2012-08-10,24.587894439697266
2012-08-13,24.676023483276367
2012-08-14,24.95642852783203
2012-08-15,25.8297061920166
2012-08-16,25.653451919555664
2012-08-17,25.8297061920166
2012-08-20,25.77362823486328
2012-08-21,25.509239196777344
2012-08-22,25.51725196838379
2012-08-23,25.1967830657959
2012-08-24,24.868305206298828
2012-08-27,25.012514114379883
2012-08-28,24.900348663330078
2012-08-29,25.332979202270508
2012-08-30,24.94841957092285
2012-08-31,25.204795837402344
2012-09-04,25.148710250854492
2012-09-05,25.148710250854492
2012-09-06,25.365034103393555
2012-09-07,25.397077560424805
2012-09-10,25.461170196533203
2012-09-11,25.397077560424805
2012-09-12,25.357013702392578
2012-09-13,25.349002838134766
2012-09-14,25.677488327026367
2012-09-17,25.957901000976562
2012-09-18,26.19023323059082
2012-09-19,25.981924057006836
2012-09-20,26.005962371826172
2012-09-21,26.11812973022461
2012-09-24,25.86174774169922
2012-09-25,25.693511962890625
2012-09-26,25.78964614868164
2012-09-27,26.470645904541016
2012-09-28,27.175662994384766
2012-10-01,27.247779846191406
2012-10-02,27.27181625366211
2012-10-03,27.31186866760254
2012-10-04,27.512170791625977
2012-10-05,27.520172119140625
2012-10-08,26.735031127929688
2012-10-09,26.598833084106445
2012-10-10,26.751054763793945
2012-10-11,26.430583953857422
2012-10-12,26.40654754638672
2012-10-15,26.71099281311035
2012-10-16,26.678943634033203
2012-10-17,26.662921905517578
2012-10-18,26.70298194885254
2012-10-19,26.134151458740234
2012-10-22,26.438596725463867
2012-10-23,25.725555419921875
2012-10-24,25.292924880981445
2012-10-25,25.757606506347656
2012-10-26,25.901813507080078
2012-10-31,25.941877365112305
2012-11-01,27.175662994384766
2012-11-02,26.398534774780273
2012-11-05,26.574792861938477
2012-11-06,26.38251495361328
2012-11-07,25.901813507080078
2012-11-08,25.204795837402344
2012-11-09,24.724092483520508
2012-11-12,24.395612716674805
2012-11-13,24.227367401123047
2012-11-14,23.690582275390625
2012-11-15,23.874855041503906
2012-11-16,24.459707260131836
2012-11-19,24.836259841918945
2012-11-20,24.900348663330078
2012-11-21,24.924388885498047
2012-11-23,25.132686614990234
2012-11-26,25.268888473510742
2012-11-27,24.988479614257812
2012-11-28,25.180757522583008
2012-11-29,25.49321174621582
2012-11-30,25.5012264251709
2012-12-03,25.86174774169922
2012-12-04,25.94988441467285
2012-12-05,25.429119110107422
2012-12-06,25.8056697845459
2012-12-07,25.893802642822266
2012-12-10,26.021991729736328
2012-12-11,25.981924057006836
2012-12-12,26.886987686157227
2012-12-13,26.647912979125977
2012-12-14,26.886987686157227
2012-12-17,27.13459587097168
2012-12-18,27.459049224853516
2012-12-19,27.638349533081055
2012-12-20,28.534866333007812
2012-12-21,28.287261962890625
2012-12-24,28.62879180908203
2012-12-26,28.4921817779541
2012-12-27,28.52633285522461
2012-12-28,28.372636795043945
2012-12-31,29.448463439941406
2013-01-02,30.11444664001465
2013-01-03,30.609670639038086
2013-01-04,31.05366325378418
2013-01-07,31.489120483398438
2013-01-08,31.02804183959961
2013-01-09,31.50618553161621
2013-01-10,31.412269592285156
2013-01-11,32.17216873168945
2013-01-14,32.50516891479492
2013-01-15,33.00038146972656
2013-01-16,32.89793014526367
2013-01-17,33.71759796142578
2013-01-18,34.01643753051758
2013-01-22,34.36650085449219
2013-01-23,34.36650085449219
2013-01-24,34.776336669921875
2013-01-25,34.95563888549805
2013-01-28,34.46895980834961
2013-01-29,34.58849334716797
2013-01-30,34.17011260986328
2013-01-31,34.36650085449219
2013-02-01,34.699501037597656
2013-02-04,34.29819107055664
2013-02-05,34.44334411621094
2013-02-06,34.8958740234375
2013-02-07,34.187198638916016
2013-02-08,34.981266021728516
2013-02-11,34.819034576416016
2013-02-12,34.784881591796875
2013-02-13,34.9044189453125
2013-02-14,34.97272491455078
2013-02-15,35.126407623291016
2013-02-19,35.27155685424805
2013-02-20,34.349422454833984
2013-02-21,33.25653076171875
2013-02-22,33.67490005493164
2013-02-25,32.915000915527344
2013-02-26,33.41876220703125
2013-02-27,34.36650085449219
2013-02-28,34.36650085449219
2013-03-01,35.29717254638672
2013-03-04,35.245948791503906
2013-03-05,35.77531814575195
2013-03-06,35.74115753173828
2013-03-07,35.90338897705078
2013-03-08,36.27053451538086
2013-03-11,36.22783660888672
2013-03-12,36.3132209777832
2013-03-13,36.50960159301758
2013-03-14,36.945064544677734
2013-03-15,37.235355377197266
2013-03-18,37.19266891479492
2013-03-19,37.295127868652344
2013-03-20,37.5683479309082
2013-03-21,37.41466522216797
2013-03-22,37.30366516113281
2013-03-25,37.43173599243164
2013-03-26,37.440277099609375
2013-03-27,37.64520263671875
2013-03-28,37.80742263793945
2013-04-01,37.559810638427734
2013-04-02,36.885292053222656
2013-04-03,35.749698638916016
2013-04-04,35.758235931396484
2013-04-05,35.45940399169922
2013-04-08,36.18514633178711
2013-04-09,36.21076965332031
2013-04-10,36.834068298339844
2013-04-11,37.03043746948242
2013-04-12,36.586448669433594
2013-04-15,34.36650085449219
2013-04-16,35.314247131347656
2013-04-17,34.99834060668945
2013-04-18,34.75072479248047
2013-04-19,35.73262405395508
2013-04-22,36.33884048461914
2013-04-23,36.970680236816406
2013-04-24,37.12436294555664
2013-04-25,37.43173599243164
2013-04-26,36.91091537475586
2013-04-29,37.40612030029297
2013-04-30,37.57688903808594
2013-05-01,35.73262405395508
2013-05-02,36.501068115234375
2013-05-03,37.28658676147461
2013-05-06,37.0731315612793
2013-05-07,35.93754196166992
2013-05-08,35.19471740722656
2013-05-09,34.75072479248047
2013-05-10,34.7678108215332
2013-05-13,34.28965759277344
2013-05-14,34.64827346801758
2013-05-15,34.87880325317383
2013-05-16,34.87880325317383
2013-05-17,35.134952545166016
2013-05-20,35.263023376464844
2013-05-21,35.126407623291016
2013-05-22,35.18617630004883
2013-05-23,34.95563888549805
2013-05-24,35.00687026977539
2013-05-28,35.826541900634766
2013-05-29,35.38256072998047
2013-05-30,35.79239273071289
2013-05-31,35.032493591308594
2013-06-03,34.79342269897461
2013-06-04,35.3740119934082
2013-06-05,34.96417999267578
2013-06-06,35.20326232910156
2013-06-07,35.62162399291992
2013-06-10,36.12538528442383
2013-06-11,35.570396423339844
2013-06-12,35.65577697753906
2013-06-13,36.355918884277344
2013-06-14,35.322792053222656
2013-06-17,35.43378829956055
2013-06-18,35.997310638427734
2013-06-19,35.826541900634766
2013-06-20,34.46042251586914
2013-06-21,34.37504196166992
2013-06-24,34.09327697753906
2013-06-25,34.349422454833984
2013-06-26,34.28965759277344
2013-06-27,34.451881408691406
2013-06-28,34.306732177734375
2013-07-01,34.79342269897461
2013-07-02,35.049560546875
2013-07-03,35.0666389465332
2013-07-05,35.5447883605957
2013-07-08,36.21929168701172
2013-07-09,36.24491500854492
2013-07-10,36.1680793762207
2013-07-11,36.36445999145508
2013-07-12,36.43275451660156
2013-07-15,36.543758392333984
2013-07-16,36.50960159301758
2013-07-17,36.71452713012695
2013-07-18,36.774295806884766
2013-07-19,36.99628448486328
2013-07-22,37.1072883605957
2013-07-23,37.31220245361328
2013-07-24,37.20975112915039
2013-07-25,38.08064270019531
2013-07-26,37.02191162109375
2013-07-29,36.66328430175781
2013-07-30,36.7999153137207
2013-07-31,36.64622497558594
2013-08-01,37.11582946777344
2013-08-02,36.64622497558594
2013-08-05,36.75721740722656
2013-08-06,36.620609283447266
2013-08-07,36.56083297729492
2013-08-08,36.71452713012695
2013-08-09,36.70599365234375
2013-08-12,36.834068298339844
2013-08-13,37.08168029785156
2013-08-14,37.17559051513672
2013-08-15,36.24491500854492
2013-08-16,35.698482513427734
2013-08-19,35.46794891357422
2013-08-20,35.587467193603516
2013-08-21,34.69095993041992
2013-08-22,35.19471740722656
2013-08-23,35.17763137817383
2013-08-26,35.314247131347656
2013-08-27,34.69095993041992
2013-08-28,34.67388153076172
2013-08-29,35.16909408569336
2013-08-30,34.93857192993164
2013-09-03,35.17763137817383
2013-09-04,36.37299346923828
2013-09-05,36.893821716308594
2013-09-06,36.70599365234375
2013-09-09,36.8084602355957
2013-09-10,36.9536018371582
2013-09-11,37.16705322265625
2013-09-12,37.09873962402344
2013-09-13,37.55127716064453
2013-09-16,39.045467376708984
