Date,AMPL
2025-07-08,12.899999618530273
2025-07-09,13.289999961853027
2025-07-10,12.859999656677246
2025-07-11,12.0600004196167
2025-07-14,12.449999809265137
2025-07-15,12.649999618530273
2025-07-16,12.5
2025-07-17,12.84000015258789
2025-07-18,12.59000015258789
2025-07-21,12.619999885559082
2025-07-22,12.609999656677246
2025-07-23,12.75
2025-07-24,12.699999809265137
2025-07-25,12.720000267028809
2025-07-28,13.039999961853027
2025-07-29,12.779999732971191
2025-07-30,12.720000267028809
2025-07-31,12.229999542236328
2025-08-01,11.550000190734863
2025-08-04,11.960000038146973
2025-08-05,12.229999542236328
2025-08-06,12.220000267028809
2025-08-07,12.600000381469727
2025-08-08,11.529999732971191
2025-08-11,11.199999809265137
2025-08-12,11.229999542236328
2025-08-13,11.640000343322754
2025-08-14,11.359999656677246
2025-08-15,11.470000267028809
2025-08-18,11.670000076293945
2025-08-19,11.149999618530273
2025-08-20,10.859999656677246
2025-08-21,10.930000305175781
2025-08-22,11.550000190734863
2025-08-25,11.140000343322754
2025-08-26,11.039999961853027
2025-08-27,11.449999809265137
2025-08-28,11.720000267028809
2025-08-29,11.430000305175781
2025-09-02,10.760000228881836
2025-09-03,11.15999984741211
2025-09-04,10.890000343322754
2025-09-05,11.430000305175781
2025-09-08,11.329999923706055
2025-09-09,11.399999618530273
2025-09-10,11.1899995803833
2025-09-11,11.34000015258789
2025-09-12,11.069999694824219
2025-09-15,10.869999885559082
2025-09-16,11.050000190734863
2025-09-17,11.449999809265137
2025-09-18,11.960000038146973
2025-09-19,12.069999694824219
