Date,PSFE
2024-07-15,19.84000015258789
2024-07-16,20.520000457763672
2024-07-17,20.889999389648438
2024-07-18,20.399999618530273
2024-07-19,20.5
2024-07-22,20.5
2024-07-23,21.25
2024-07-24,20.649999618530273
2024-07-25,20.989999771118164
2024-07-26,21.670000076293945
2024-07-29,21.540000915527344
2024-07-30,21.3799991607666
2024-07-31,20.989999771118164
2024-08-01,20.260000228881836
2024-08-02,19.420000076293945
2024-08-05,18.25
2024-08-06,18.68000030517578
2024-08-07,18.670000076293945
2024-08-08,19.489999771118164
2024-08-09,19.56999969482422
2024-08-12,19.360000610351562
2024-08-13,20.59000015258789
2024-08-14,20.549999237060547
2024-08-15,21.549999237060547
2024-08-16,21.270000457763672
2024-08-19,21.09000015258789
2024-08-20,21.18000030517578
2024-08-21,20.860000610351562
2024-08-22,21.600000381469727
2024-08-23,21.920000076293945
2024-08-26,21.799999237060547
2024-08-27,21.649999618530273
2024-08-28,21.399999618530273
2024-08-29,22.219999313354492
2024-08-30,22.399999618530273
2024-09-03,21.700000762939453
2024-09-04,21.68000030517578
2024-09-05,21.989999771118164
2024-09-06,21.34000015258789
2024-09-09,21.450000762939453
2024-09-10,21.84000015258789
2024-09-11,21.979999542236328
2024-09-12,22.389999389648438
2024-09-13,22.670000076293945
2024-09-16,22.8700008392334
2024-09-17,22.81999969482422
2024-09-18,22.540000915527344
2024-09-19,22.559999465942383
2024-09-20,22.209999084472656
2024-09-23,22.15999984741211
2024-09-24,22.049999237060547
2024-09-25,21.729999542236328
2024-09-26,21.84000015258789
2024-09-27,22.350000381469727
2024-09-30,22.43000030517578
2024-10-01,21.889999389648438
2024-10-02,21.600000381469727
2024-10-03,21.56999969482422
2024-10-04,21.790000915527344
2024-10-07,21.219999313354492
2024-10-08,21.600000381469727
2024-10-09,21.530000686645508
2024-10-10,21.25
2024-10-11,21.770000457763672
2024-10-14,21.989999771118164
2024-10-15,22.059999465942383
2024-10-16,23.25
2024-10-17,22.829999923706055
2024-10-18,22.739999771118164
2024-10-21,22.139999389648438
2024-10-22,22.18000030517578
2024-10-23,21.889999389648438
2024-10-24,21.809999465942383
2024-10-25,21.90999984741211
2024-10-28,21.959999084472656
2024-10-29,22.200000762939453
2024-10-30,21.90999984741211
2024-10-31,21.239999771118164
2024-11-01,21.34000015258789
2024-11-04,21.420000076293945
2024-11-05,21.93000030517578
2024-11-06,23.06999969482422
2024-11-07,22.979999542236328
2024-11-08,24.450000762939453
2024-11-11,25.719999313354492
2024-11-12,25.469999313354492
2024-11-13,19.020000457763672
2024-11-14,18.079999923706055
2024-11-15,17.670000076293945
2024-11-18,17.059999465942383
2024-11-19,17.459999084472656
2024-11-20,16.989999771118164
2024-11-21,17.5
2024-11-22,17.579999923706055
2024-11-25,18.299999237060547
2024-11-26,18.770000457763672
2024-11-27,19.780000686645508
2024-11-29,19.8799991607666
2024-12-02,20.219999313354492
2024-12-03,19.809999465942383
2024-12-04,19.6200008392334
2024-12-05,19.860000610351562
2024-12-06,20.030000686645508
2024-12-09,19.3799991607666
2024-12-10,19.209999084472656
2024-12-11,19.40999984741211
2024-12-12,18.959999084472656
2024-12-13,18.649999618530273
2024-12-16,18.489999771118164
2024-12-17,18.100000381469727
2024-12-18,17.06999969482422
2024-12-19,17.290000915527344
2024-12-20,17.280000686645508
2024-12-23,17.219999313354492
2024-12-24,17.459999084472656
2024-12-26,17.65999984741211
2024-12-27,17.3799991607666
2024-12-30,17.1200008392334
2024-12-31,17.100000381469727
2025-01-02,17.309999465942383
2025-01-03,17.469999313354492
2025-01-06,17.5
2025-01-07,17.3700008392334
2025-01-08,17.149999618530273
2025-01-10,17.229999542236328
2025-01-13,17.389999389648438
2025-01-14,17.600000381469727
2025-01-15,18.110000610351562
2025-01-16,17.979999542236328
2025-01-17,18.020000457763672
2025-01-21,18.34000015258789
2025-01-22,18.690000534057617
2025-01-23,18.149999618530273
2025-01-24,18.149999618530273
2025-01-27,18.760000228881836
2025-01-28,18.899999618530273
2025-01-29,19.100000381469727
2025-01-30,19.700000762939453
2025-01-31,19.399999618530273
2025-02-03,19.329999923706055
2025-02-04,19.639999389648438
2025-02-05,19.809999465942383
2025-02-06,23.06999969482422
2025-02-07,23.25
2025-02-10,22.790000915527344
2025-02-11,18.959999084472656
2025-02-12,19.110000610351562
2025-02-13,19.81999969482422
2025-02-14,19.600000381469727
2025-02-18,20.959999084472656
2025-02-19,20.43000030517578
2025-02-20,19.6200008392334
2025-02-21,19.229999542236328
2025-02-24,18.809999465942383
2025-02-25,19.459999084472656
2025-02-26,19.479999542236328
2025-02-27,19.239999771118164
2025-02-28,19.799999237060547
2025-03-03,19.219999313354492
2025-03-04,15.649999618530273
2025-03-05,16.219999313354492
2025-03-06,15.680000305175781
2025-03-07,15.949999809265137
2025-03-10,14.479999542236328
2025-03-11,14.510000228881836
2025-03-12,15.210000038146973
2025-03-13,15.220000267028809
2025-03-14,15.8100004196167
2025-03-17,16.3799991607666
2025-03-18,16.530000686645508
2025-03-19,17.209999084472656
2025-03-20,17.270000457763672
2025-03-21,17.329999923706055
2025-03-24,17.93000030517578
2025-03-25,17.899999618530273
2025-03-26,17.3700008392334
2025-03-27,17.200000762939453
2025-03-28,16.100000381469727
2025-03-31,15.6899995803833
2025-04-01,16.1200008392334
2025-04-02,16.420000076293945
2025-04-03,14.960000038146973
2025-04-04,14.15999984741211
2025-04-07,13.84000015258789
2025-04-08,13.279999732971191
2025-04-09,15.399999618530273
2025-04-10,14.1899995803833
2025-04-11,14.640000343322754
2025-04-14,14.8100004196167
2025-04-15,14.84000015258789
2025-04-16,14.430000305175781
2025-04-17,14.380000114440918
2025-04-21,13.800000190734863
2025-04-22,14.229999542236328
2025-04-23,14.720000267028809
2025-04-24,15.239999771118164
2025-04-25,15.529999732971191
2025-04-28,15.350000381469727
2025-04-29,15.65999984741211
2025-04-30,15.229999542236328
2025-05-01,15.369999885559082
2025-05-02,15.550000190734863
2025-05-05,15.270000457763672
2025-05-06,14.9399995803833
2025-05-07,14.930000305175781
2025-05-08,15.380000114440918
2025-05-09,15.470000267028809
2025-05-12,16.25
2025-05-13,13.789999961853027
2025-05-14,13.09000015258789
2025-05-15,12.489999771118164
2025-05-16,12.710000038146973
2025-05-19,12.699999809265137
2025-05-20,12.4399995803833
2025-05-21,11.75
2025-05-22,12.0
2025-05-23,12.020000457763672
2025-05-27,12.449999809265137
2025-05-28,12.800000190734863
2025-05-29,12.5
2025-05-30,12.350000381469727
2025-06-02,12.449999809265137
2025-06-03,12.329999923706055
2025-06-04,12.489999771118164
2025-06-05,12.460000038146973
2025-06-06,12.630000114440918
2025-06-09,13.020000457763672
2025-06-10,12.890000343322754
2025-06-11,12.859999656677246
2025-06-12,12.90999984741211
2025-06-13,12.09000015258789
2025-06-16,12.520000457763672
2025-06-17,12.260000228881836
2025-06-18,12.15999984741211
2025-06-20,11.850000381469727
2025-06-23,12.170000076293945
2025-06-24,12.989999771118164
2025-06-25,12.670000076293945
2025-06-26,12.539999961853027
2025-06-27,12.569999694824219
2025-06-30,12.619999885559082
2025-07-01,13.15999984741211
2025-07-02,13.140000343322754
2025-07-03,13.449999809265137
2025-07-07,13.34000015258789
2025-07-08,13.59000015258789
2025-07-09,13.739999771118164
2025-07-10,13.710000038146973
2025-07-11,13.09000015258789
2025-07-14,13.300000190734863
2025-07-15,12.979999542236328
2025-07-16,13.449999809265137
2025-07-17,14.0
2025-07-18,13.75
2025-07-21,13.739999771118164
2025-07-22,13.729999542236328
2025-07-23,13.770000457763672
2025-07-24,13.539999961853027
2025-07-25,13.75
2025-07-28,13.229999542236328
2025-07-29,12.609999656677246
2025-07-30,12.109999656677246
2025-07-31,12.149999618530273
2025-08-01,11.420000076293945
2025-08-04,11.859999656677246
2025-08-05,11.510000228881836
2025-08-06,11.84000015258789
2025-08-07,11.619999885559082
2025-08-08,11.359999656677246
2025-08-11,11.770000457763672
2025-08-12,13.8100004196167
2025-08-13,14.489999771118164
2025-08-14,13.800000190734863
2025-08-15,13.699999809265137
2025-08-18,13.529999732971191
2025-08-19,13.729999542236328
2025-08-20,13.460000038146973
2025-08-21,13.260000228881836
2025-08-22,14.15999984741211
2025-08-25,13.920000076293945
2025-08-26,13.9399995803833
2025-08-27,14.050000190734863
2025-08-28,14.109999656677246
2025-08-29,14.109999656677246
2025-09-02,13.539999961853027
2025-09-03,13.369999885559082
2025-09-04,13.449999809265137
2025-09-05,14.680000305175781
2025-09-08,14.229999542236328
2025-09-09,14.25
2025-09-10,13.9399995803833
2025-09-11,14.399999618530273
2025-09-12,14.050000190734863
2025-09-15,13.949999809265137
2025-09-16,13.850000381469727
2025-09-17,13.970000267028809
2025-09-18,14.079999923706055
2025-09-19,13.859999656677246
